Player,Nation,Pos,Squad,Comp,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gls,Ast,G+A,G-PK,G+A-PK,xG,xAG,xG+xAG,npxG,npxG+xAG,Matches
"Karim Bellarabi","deGER","FW,MF","Leverkusen","deBundesliga","31","1990","16","9","683","7.6","3","2","5","3","0","0","2","0","2.0","2.0","1.2","3.2","24","17","69","0.40","0.26","0.66","0.40","0.66","0.27","0.15","0.42","0.27","0.42",
"Jean-Ricner Bellegarde","htHAI","MF","Strasbourg","frLigue 1","23","1998","36","26","2,332","25.9","2","3","5","2","0","0","5","0","1.9","1.9","2.7","4.6","75","107","90","0.08","0.12","0.19","0.08","0.19","0.07","0.10","0.18","0.07","0.18",
"Héctor Bellerín","esESP","DF","Betis","esLa Liga","26","1995","23","22","1,979","22.0","0","2","2","0","0","0","2","1","0.5","0.5","2.1","2.7","43","75","103","0.00","0.09","0.09","0.00","0.09","0.02","0.10","0.12","0.02","0.12",
"Jude Bellingham","engENG","MF","Dortmund","deBundesliga","18","2003","32","32","2,790","31.0","3","8","11","3","0","0","9","0","4.8","4.8","6.0","10.8","78","144","138","0.10","0.26","0.35","0.10","0.35","0.15","0.19","0.35","0.15","0.35",
"George Bello","usUSA","DF","Arminia","deBundesliga","19","2002","10","3","434","4.8","0","0","0","0","0","0","0","0","0.1","0.1","0.2","0.3","9","13","18","0.00","0.00","0.00","0.00","0.00","0.02","0.05","0.07","0.02","0.07",
"Jeanuël Belocian","frFRA","DF","Rennes","frLigue 1","16","2005","1","0","12","0.1","0","0","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0","0","0","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00",
"Andrea Belotti","itITA","FW","Torino","itSerie A","27","1993","22","16","1,371","15.2","8","1","9","5","3","3","1","0","7.9","5.6","0.7","6.2","25","24","117","0.53","0.07","0.59","0.33","0.39","0.52","0.04","0.56","0.36","0.41",
"Fran Beltrán","esESP","MF","Celta Vigo","esLa Liga","22","1999","37","31","2,597","28.9","1","0","1","1","0","0","4","0","0.4","0.4","0.3","0.7","18","131","22","0.03","0.00","0.03","0.03","0.03","0.01","0.01","0.02","0.01","0.02",
"Hatem Ben Arfa","frFRA","FW,MF","Lille","frLigue 1","34","1987","7","4","314","3.5","0","1","1","0","0","0","1","0","0.3","0.3","0.7","0.9","12","14","18","0.00","0.29","0.29","0.00","0.29","0.07","0.19","0.26","0.07","0.26",
"Salim Ben Seghir","frFRA","MF","Marseille","frLigue 1","18","2003","1","0","1","0.0","0","0","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0","0","0","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00",
"Wissam Ben Yedder","frFRA","FW","Monaco","frLigue 1","30","1990","37","29","2,529","28.1","25","5","30","17","8","8","3","0","18.1","11.8","5.0","16.7","59","73","238","0.89","0.18","1.07","0.60","0.78","0.64","0.18","0.82","0.42","0.60",
"Marco Benassi","itITA","DF,MF","Fiorentina","itSerie A","26","1994","6","1","158","1.8","0","0","0","0","0","0","1","0","0.1","0.1","0.1","0.2","3","11","6","0.00","0.00","0.00","0.00","0.00","0.05","0.06","0.11","0.05","0.11",
"Marco Benassi","itITA","MF","Empoli","itSerie A","26","1994","12","3","382","4.2","0","0","0","0","0","0","1","0","0.9","0.9","0.5","1.4","13","23","29","0.00","0.00","0.00","0.00","0.00","0.21","0.12","0.33","0.21","0.33",
"Darío Benedetto","arARG","FW,MF","Elche","esLa Liga","31","1990","14","6","590","6.6","2","1","3","2","0","0","1","0","2.0","2.0","0.9","2.9","6","14","25","0.31","0.15","0.46","0.31","0.46","0.31","0.13","0.44","0.31","0.44",
"Darío Benedetto","arARG","FW,MF","Marseille","frLigue 1","31","1990","2","0","54","0.6","0","0","0","0","0","0","0","0","0.3","0.3","0.0","0.3","1","2","2","0.00","0.00","0.00","0.00","0.00","0.43","0.06","0.49","0.43","0.49",
"László Bénes","skSVK","MF","Gladbach","deBundesliga","23","1997","13","2","246","2.7","0","0","0","0","0","0","0","0","0.6","0.6","0.6","1.2","6","13","9","0.00","0.00","0.00","0.00","0.00","0.21","0.23","0.44","0.21","0.44",
"Walter Benítez","arARG","GK","Nice","frLigue 1","28","1993","37","37","3,330","37.0","0","0","0","0","0","0","2","0","0.0","0.0","0.0","0.0","0","0","0","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00",
"Iker Benito","esESP","FW,MF","Osasuna","esLa Liga","18","2002","4","1","118","1.3","0","0","0","0","0","0","1","0","0.1","0.1","0.1","0.2","2","3","7","0.00","0.00","0.00","0.00","0.00","0.06","0.09","0.15","0.06","0.15",
"Loris Benito","chSUI","DF","Bordeaux","frLigue 1","29","1992","1","1","61","0.7","0","0","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0","5","0","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00",
"Pedro Benito","esESP","FW","Cádiz","esLa Liga","21","2000","1","0","31","0.3","0","0","0","0","0","0","0","0","0.0","0.0","0.0","0.0","1","0","1","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00",
"Filip Benković","hrCRO","DF,FW","Udinese","itSerie A","24","1997","2","0","8","0.1","0","0","0","0","0","0","0","0","0.1","0.1","0.0","0.1","0","1","0","0.00","0.00","0.00","0.00","0.00","0.73","0.00","0.73","0.73","0.73",
"Ismaël Bennacer","dzALG","MF","Milan","itSerie A","23","1997","31","15","1,525","16.9","2","1","3","2","0","0","7","0","0.7","0.7","1.4","2.1","28","140","34","0.12","0.06","0.18","0.12","0.18","0.04","0.08","0.12","0.04","0.12",
"Keanan Bennetts","engENG","FW,DF","Gladbach","deBundesliga","22","1999","4","0","50","0.6","0","0","0","0","0","0","1","0","0.0","0.0","0.0","0.0","3","0","3","0.00","0.00","0.00","0.00","0.00","0.05","0.00","0.05","0.05","0.05",
"Saïd Benrahma","dzALG","FW,MF","West Ham","engPremier League","25","1995","32","26","2,168","24.1","8","6","14","8","0","0","0","0","4.8","4.8","3.7","8.5","73","73","222","0.33","0.25","0.58","0.33","0.58","0.20","0.15","0.35","0.20","0.35",
"Ramy Bensebaini","dzALG","DF","Gladbach","deBundesliga","26","1995","23","22","2,020","22.4","4","1","5","2","2","2","6","0","3.7","2.1","0.9","3.0","26","72","66","0.18","0.04","0.22","0.09","0.13","0.17","0.04","0.22","0.10","0.14",
"Nabil Bentaleb","dzALG","MF","Angers","frLigue 1","26","1994","18","18","1,515","16.8","1","0","1","1","0","0","4","0","0.6","0.6","0.1","0.7","12","82","16","0.06","0.00","0.06","0.06","0.06","0.04","0.00","0.04","0.04","0.04",
"Rodrigo Bentancur","uyURU","MF","Tottenham","engPremier League","24","1997","17","16","1,361","15.1","0","4","4","0","0","0","5","0","0.8","0.8","2.6","3.4","20","76","11","0.00","0.26","0.26","0.00","0.26","0.05","0.17","0.23","0.05","0.23",
"Rodrigo Bentancur","uyURU","MF","Juventus","itSerie A","24","1997","19","13","1,155","12.8","0","1","1","0","0","0","1","0","0.7","0.7","0.9","1.6","22","79","32","0.00","0.08","0.08","0.00","0.08","0.06","0.07","0.12","0.06","0.12",
"Christian Benteke","beBEL","FW","Crystal Palace","engPremier League","30","1990","25","11","1,145","12.7","4","1","5","4","0","0","3","0","4.9","4.9","1.3","6.2","15","24","79","0.31","0.08","0.39","0.31","0.39","0.38","0.10","0.49","0.38","0.49",
"Karim Benzema","frFRA","FW","Real Madrid","esLa Liga","33","1987","32","31","2,593","28.8","27","12","39","20","7","11","0","0","23.7","15.1","7.9","23.0","88","177","252","0.94","0.42","1.35","0.69","1.11","0.83","0.28","1.10","0.52","0.80",
"Alessandro Berardi","itITA","GK","Hellas Verona","itSerie A","30","1991","1","1","90","1.0","0","0","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0","0","0","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00",
"Domenico Berardi","itITA","FW","Sassuolo","itSerie A","26","1994","33","33","2,819","31.3","15","14","29","9","6","6","9","0","11.3","6.5","8.7","15.3","77","183","265","0.48","0.45","0.93","0.29","0.73","0.36","0.28","0.64","0.21","0.49",
"Yuri Berchiche","esESP","DF","Athletic Club","esLa Liga","31","1990","14","11","1,015","11.3","1","2","3","1","0","0","3","0","0.4","0.4","1.2","1.5","33","64","46","0.09","0.18","0.27","0.09","0.27","0.03","0.10","0.14","0.03","0.14",
"Álex Berenguer","esESP","MF","Athletic Club","esLa Liga","26","1995","34","24","2,168","24.1","3","6","9","3","0","1","8","0","5.2","4.5","5.4","9.9","59","77","202","0.12","0.25","0.37","0.12","0.37","0.22","0.23","0.44","0.19","0.41",
"Bartosz Bereszyński","plPOL","DF","Sampdoria","itSerie A","29","1992","35","35","2,946","32.7","0","3","3","0","0","0","12","0","0.5","0.5","1.8","2.3","52","105","108","0.00","0.09","0.09","0.00","0.09","0.01","0.05","0.07","0.01","0.07",
"Jóhann Berg Guðmundsson","isISL","MF","Burnley","engPremier League","30","1990","18","13","1,102","12.2","0","1","1","0","0","0","2","0","1.6","1.6","0.5","2.0","27","16","75","0.00","0.08","0.08","0.00","0.08","0.13","0.04","0.17","0.13","0.17",
"Patrick Berg","noNOR","MF","Lens","frLigue 1","23","1997","14","2","307","3.4","0","0","0","0","0","0","0","0","0.0","0.0","0.0","0.1","4","15","1","0.00","0.00","0.00","0.00","0.00","0.01","0.01","0.02","0.01","0.02",
"Mitchell van Bergen","nlNED","FW,MF","Reims","frLigue 1","21","1999","20","11","983","10.9","0","0","0","0","0","0","1","0","1.2","1.2","1.3","2.5","24","14","54","0.00","0.00","0.00","0.00","0.00","0.11","0.12","0.23","0.11","0.23",
"Steven Bergwijn","nlNED","FW,MF","Tottenham","engPremier League","23","1997","25","4","565","6.3","3","1","4","3","0","0","1","0","2.5","2.5","0.9","3.5","26","17","53","0.48","0.16","0.64","0.48","0.64","0.40","0.15","0.55","0.40","0.55",
"Etrit Berisha","alALB","GK","Torino","itSerie A","32","1989","10","10","900","10.0","0","0","0","0","0","0","1","0","0.0","0.0","0.0","0.0","0","0","0","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00",
"Valon Berisha","xkKVX","MF,FW","Reims","frLigue 1","28","1993","13","5","455","5.1","0","1","1","0","0","0","2","1","0.2","0.2","0.5","0.6","4","20","15","0.00","0.20","0.20","0.00","0.20","0.04","0.09","0.13","0.04","0.13",
"Federico Bernardeschi","itITA","MF,FW","Juventus","itSerie A","27","1994","28","16","1,475","16.4","1","3","4","1","0","0","5","0","1.5","1.5","1.9","3.4","40","73","111","0.06","0.18","0.24","0.06","0.24","0.09","0.12","0.21","0.09","0.21",
"Paul Bernardoni","frFRA","GK","Angers","frLigue 1","24","1997","13","13","1,170","13.0","0","0","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0","0","0","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00",
"Paul Bernardoni","frFRA","GK","Saint-Étienne","frLigue 1","24","1997","19","19","1,710","19.0","0","0","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0","0","0","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00",
"Juan Bernat","esESP","DF,MF","Paris S-G","frLigue 1","28","1993","15","12","958","10.6","0","0","0","0","0","0","2","0","0.1","0.1","0.7","0.8","20","30","85","0.00","0.00","0.00","0.00","0.00","0.01","0.07","0.07","0.01","0.07",
"Dimitry Bertaud","cdCOD","GK","Montpellier","frLigue 1","23","1998","11","9","833","9.3","0","0","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0","0","0","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00",
"Jason Berthomier","frFRA","MF","Clermont Foot","frLigue 1","31","1990","29","22","1,732","19.2","1","5","6","1","0","0","0","0","1.7","1.7","3.9","5.6","26","134","91","0.05","0.26","0.31","0.05","0.31","0.09","0.20","0.29","0.09","0.29",
"Nicolò Bertola","itITA","MF,DF","Spezia","itSerie A","18","2003","2","0","35","0.4","0","0","0","0","0","0","0","0","0.0","0.0","0.0","0.0","1","0","0","0.00","0.00","0.00","0.00","0.00","0.03","0.00","0.03","0.03","0.03",
"Ryan Bertrand","engENG","DF","Leicester City","engPremier League","31","1989","4","4","337","3.7","0","0","0","0","0","0","1","0","0.0","0.0","0.0","0.0","2","17","8","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00",
"Daniel Bessa","itITA","MF","Hellas Verona","itSerie A","28","1993","24","5","768","8.5","1","1","2","1","0","0","5","1","0.4","0.4","0.4","0.7","16","68","29","0.12","0.12","0.23","0.12","0.23","0.04","0.05","0.09","0.04","0.09",
"Beto","gwGNB","FW","Udinese","itSerie A","23","1998","28","24","2,173","24.1","11","0","11","11","0","0","1","0","12.7","12.7","1.8","14.5","31","26","119","0.46","0.00","0.46","0.46","0.46","0.53","0.07","0.60","0.53","0.60",
"Jordan Beyer","deGER","DF","Gladbach","deBundesliga","21","2000","17","15","1,384","15.4","0","0","0","0","0","0","5","0","0.6","0.6","0.3","0.9","25","46","30","0.00","0.00","0.00","0.00","0.00","0.04","0.02","0.07","0.04","0.07",
"Giulian Biancone","frFRA","DF,MF","Troyes","frLigue 1","21","2000","33","26","2,292","25.5","1","2","3","1","0","0","10","0","1.7","1.7","1.0","2.7","58","87","100","0.04","0.08","0.12","0.04","0.12","0.07","0.04","0.11","0.07","0.11",
"Bartosz Białek","plPOL","FW,DF","Wolfsburg","deBundesliga","19","2001","12","1","178","2.0","0","0","0","0","0","0","1","0","0.4","0.4","0.1","0.5","1","4","14","0.00","0.00","0.00","0.00","0.00","0.19","0.06","0.24","0.19","0.24",
"Ermin Bičakčić","baBIH","DF","Hoffenheim","deBundesliga","31","1990","1","0","5","0.1","0","0","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0","0","0","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00",
"Mads Bidstrup","dkDEN","MF","Brentford","engPremier League","20","2001","4","0","41","0.5","0","0","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0","0","0","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00",
"Pedro Bigas","esESP","DF","Elche","esLa Liga","30","1990","19","19","1,551","17.2","1","0","1","1","0","0","6","0","0.6","0.6","0.3","0.9","14","59","5","0.06","0.00","0.06","0.06","0.06","0.03","0.02","0.05","0.03","0.05",
"El Bilal Touré","mlMLI","FW","Reims","frLigue 1","19","2001","21","15","1,194","13.3","2","4","6","1","1","1","2","0","4.1","3.3","1.7","5.0","22","23","78","0.15","0.30","0.45","0.08","0.38","0.31","0.13","0.44","0.25","0.38",
"Jean-Claude Billong","cmCMR","DF","Clermont Foot","frLigue 1","27","1993","15","10","980","10.9","0","0","0","0","0","0","2","0","0.2","0.2","0.1","0.2","4","21","2","0.00","0.00","0.00","0.00","0.00","0.01","0.01","0.02","0.01","0.02",
"Luis Binks","engENG","DF","Bologna","itSerie A","19","2001","15","7","646","7.2","0","0","0","0","0","0","3","0","0.0","0.0","0.0","0.1","1","17","1","0.00","0.00","0.00","0.00","0.00","0.01","0.00","0.01","0.01","0.01",
"Cristiano Biraghi","itITA","DF","Fiorentina","itSerie A","28","1992","37","37","3,153","35.0","4","1","5","3","1","2","5","1","3.1","1.5","6.1","7.7","61","171","177","0.11","0.03","0.14","0.09","0.11","0.09","0.17","0.26","0.04","0.22",
"Davide Biraschi","itITA","DF","Genoa","itSerie A","27","1994","14","11","930","10.3","0","0","0","0","0","0","4","0","0.0","0.0","0.2","0.3","15","42","11","0.00","0.00","0.00","0.00","0.00","0.00","0.02","0.02","0.00","0.02",
"Tom Bischof","deGER","MF","Hoffenheim","deBundesliga","16","2005","1","0","14","0.2","0","0","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0","1","1","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00",
"Yves Bissouma","mlMLI","MF","Brighton","engPremier League","24","1996","26","25","2,111","23.5","1","2","3","1","0","0","10","0","0.9","0.9","0.8","1.7","40","92","16","0.04","0.09","0.13","0.04","0.13","0.04","0.03","0.07","0.04","0.07",
"Nathan Bitumazala","frFRA","DF","Paris S-G","frLigue 1","18","2002","1","0","11","0.1","0","0","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0","0","3","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00",
"Marco Bizot","nlNED","GK","Brest","frLigue 1","30","1991","38","38","3,420","38.0","0","1","1","0","0","0","1","0","0.0","0.0","0.1","0.1","0","0","0","0.00","0.03","0.03","0.00","0.03","0.00","0.00","0.00","0.00","0.00",
"Bjarki Bjarkason","isISL","MF","Venezia","itSerie A","21","2000","1","0","3","0.0","0","0","0","0","0","0","0","0","0.0","0.0","0.0","0.0","1","0","0","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00",
"Antonio Blanco","esESP","MF","Real Madrid","esLa Liga","21","2000","1","0","31","0.3","0","0","0","0","0","0","0","0","0.0","0.0","0.0","0.0","1","1","0","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00",
"Ludovic Blas","frFRA","MF,FW","Nantes","frLigue 1","23","1997","35","35","2,961","32.9","10","5","15","5","5","5","10","0","11.7","7.8","3.9","11.7","69","157","190","0.30","0.15","0.46","0.15","0.30","0.36","0.12","0.48","0.24","0.36",
"Danny Blum","deGER","FW","Bochum","deBundesliga","30","1991","13","2","346","3.8","2","0","2","2","0","0","0","0","0.8","0.8","1.1","1.9","9","10","34","0.52","0.00","0.52","0.52","0.52","0.21","0.29","0.50","0.21","0.50",
"Myron Boadu","nlNED","FW","Monaco","frLigue 1","20","2001","31","7","960","10.7","4","1","5","4","0","0","0","0","6.6","6.6","0.6","7.2","7","11","68","0.37","0.09","0.47","0.37","0.47","0.62","0.05","0.68","0.62","0.68",
"Jérôme Boateng","deGER","DF","Lyon","frLigue 1","32","1988","24","19","1,622","18.0","0","1","1","0","0","0","6","0","0.3","0.3","1.7","2.0","4","85","4","0.00","0.06","0.06","0.00","0.06","0.02","0.10","0.11","0.02","0.11",
"Kevin-Prince Boateng","ghGHA","MF,FW","Hertha BSC","deBundesliga","34","1987","18","8","696","7.7","0","0","0","0","0","0","8","0","0.3","0.3","0.5","0.8","0","35","21","0.00","0.00","0.00","0.00","0.00","0.03","0.07","0.10","0.03","0.10",
"Antonin Bobichon","frFRA","MF,FW","Angers","frLigue 1","25","1995","4","0","38","0.4","0","0","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0","1","2","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00",
"Herbert Bockhorn","ugUGA","DF","Bochum","deBundesliga","26","1995","18","7","850","9.4","0","0","0","0","0","0","1","0","0.3","0.3","0.3","0.6","31","24","27","0.00","0.00","0.00","0.00","0.00","0.03","0.04","0.07","0.03","0.07",
"Jean-Paul Boëtius","srSUR","MF","Mainz 05","deBundesliga","27","1994","33","19","1,800","20.0","2","2","4","2","0","0","3","0","1.0","1.0","2.7","3.7","17","119","49","0.10","0.10","0.20","0.10","0.20","0.05","0.13","0.19","0.05","0.19",
"Jeremie Boga","ciCIV","FW,MF","Atalanta","itSerie A","24","1997","15","7","764","8.5","0","0","0","0","0","0","0","0","1.0","1.0","1.1","2.2","64","53","77","0.00","0.00","0.00","0.00","0.00","0.12","0.13","0.26","0.12","0.26",
"Jeremie Boga","ciCIV","FW,MF","Sassuolo","itSerie A","24","1997","12","8","670","7.4","0","2","2","0","0","0","0","0","1.0","1.0","0.8","1.8","46","17","58","0.00","0.27","0.27","0.00","0.27","0.13","0.10","0.24","0.13","0.24",
"Luka Bogdan","hrCRO","DF","Salernitana","itSerie A","25","1996","6","4","399","4.4","0","0","0","0","0","0","0","0","0.0","0.0","0.0","0.0","1","6","0","0.00","0.00","0.00","0.00","0.00","0.01","0.00","0.01","0.01","0.01",
"Emil Bohinen","noNOR","MF","Salernitana","itSerie A","22","1999","11","8","699","7.8","0","1","1","0","0","0","5","0","0.1","0.1","0.4","0.5","14","20","13","0.00","0.13","0.13","0.00","0.13","0.02","0.05","0.07","0.02","0.07",
"Quentin Boisgard","frFRA","MF,FW","Lorient","frLigue 1","24","1997","25","9","958","10.6","1","1","2","1","0","0","3","0","0.8","0.8","1.4","2.2","18","31","57","0.09","0.09","0.19","0.09","0.19","0.08","0.13","0.21","0.08","0.21",
"Charles Boli","frFRA","MF,DF","Lens","frLigue 1","22","1998","4","0","32","0.4","0","0","0","0","0","0","0","0","0.0","0.0","0.0","0.0","1","2","2","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00",
"Willy Boly","ciCIV","DF","Wolves","engPremier League","30","1991","10","10","900","10.0","0","0","0","0","0","0","1","0","0.2","0.2","0.1","0.2","6","20","0","0.00","0.00","0.00","0.00","0.00","0.02","0.01","0.02","0.02","0.02",
"Giacomo Bonaventura","itITA","MF","Fiorentina","itSerie A","31","1989","31","28","2,266","25.2","4","4","8","4","0","0","8","1","4.7","4.7","2.3","7.1","76","131","94","0.16","0.16","0.32","0.16","0.32","0.19","0.09","0.28","0.19","0.28",
"Federico Bonazzoli","itITA","FW,MF","Salernitana","itSerie A","24","1997","32","19","1,866","20.7","10","0","10","8","2","2","6","0","7.5","5.9","1.1","7.0","25","46","85","0.48","0.00","0.48","0.39","0.39","0.36","0.05","0.41","0.28","0.34",
"Tarsis Bonga","deGER","MF,FW","Bochum","deBundesliga","24","1997","3","0","17","0.2","0","0","0","0","0","0","0","0","0.2","0.2","0.0","0.2","1","0","2","0.00","0.00","0.00","0.00","0.00","1.24","0.00","1.24","1.24","1.24",
"Kevin Bonifazi","itITA","DF","Bologna","itSerie A","25","1996","22","14","1,210","13.4","0","0","0","0","0","0","4","1","0.7","0.7","0.8","1.5","18","51","4","0.00","0.00","0.00","0.00","0.00","0.05","0.06","0.11","0.05","0.11",
"Solomon Bonnah","nlNED","DF","RB Leipzig","deBundesliga","17","2003","1","0","6","0.1","0","0","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0","0","0","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00",
"Leonardo Bonucci","itITA","DF","Juventus","itSerie A","34","1987","24","22","2,005","22.3","5","0","5","2","3","3","1","0","4.7","2.3","0.7","3.1","2","66","0","0.22","0.00","0.22","0.09","0.09","0.21","0.03","0.24","0.11","0.14",
"Sebastiaan Bornauw","beBEL","DF","Wolfsburg","deBundesliga","22","1999","27","23","2,007","22.3","1","0","1","1","0","0","4","0","1.1","1.1","0.2","1.3","0","35","5","0.04","0.00","0.04","0.04","0.04","0.05","0.01","0.06","0.05","0.06",
"Rafael Borré","coCOL","FW","Eint Frankfurt","deBundesliga","25","1995","31","28","2,378","26.4","8","4","12","8","0","0","5","0","7.5","7.5","3.5","11.0","43","60","168","0.30","0.15","0.45","0.30","0.45","0.29","0.13","0.42","0.29","0.42",
"Sven Botman","nlNED","DF","Lille","frLigue 1","21","2000","25","25","2,250","25.0","3","1","4","3","0","0","4","0","1.6","1.6","0.2","1.9","12","79","0","0.12","0.04","0.16","0.12","0.16","0.06","0.01","0.07","0.06","0.07",
"Denis Bouanga","gaGAB","FW,MF","Saint-Étienne","frLigue 1","26","1994","34","28","2,436","27.1","9","6","15","9","0","0","4","1","8.0","8.0","4.9","12.9","79","66","244","0.33","0.22","0.55","0.33","0.55","0.29","0.18","0.48","0.29","0.48",
"Hicham Boudaoui","dzALG","MF","Nice","frLigue 1","21","1999","29","21","1,621","18.0","3","2","5","3","0","0","7","0","1.1","1.1","2.7","3.8","38","47","101","0.17","0.11","0.28","0.17","0.28","0.06","0.15","0.21","0.06","0.21",
"Ryad Boudebouz","dzALG","MF,FW","Saint-Étienne","frLigue 1","31","1990","30","27","2,252","25.0","3","4","7","2","1","1","2","0","2.3","1.5","3.6","5.1","85","182","138","0.12","0.16","0.28","0.08","0.24","0.09","0.15","0.24","0.06","0.20",
"Sofiane Boufal","maMAR","FW,MF","Angers","frLigue 1","27","1993","29","28","2,330","25.9","8","4","12","5","3","3","6","0","8.5","6.1","6.4","12.6","127","125","207","0.31","0.15","0.46","0.19","0.35","0.33","0.25","0.58","0.24","0.49",
"Farid Boulaya","dzALG","MF,FW","Metz","frLigue 1","28","1993","24","18","1,526","17.0","4","2","6","4","0","0","1","1","1.5","1.5","3.5","5.1","50","74","73","0.24","0.12","0.35","0.24","0.35","0.09","0.21","0.30","0.09","0.30",
"Yassine Bounou","maMAR","GK","Sevilla","esLa Liga","30","1991","31","31","2,790","31.0","0","2","2","0","0","0","2","0","0.0","0.0","0.6","0.6","0","0","0","0.00","0.06","0.06","0.00","0.06","0.00","0.02","0.02","0.00","0.02",
"Ismaël Boura","kmCOM","DF","Lens","frLigue 1","20","2000","5","1","95","1.1","0","0","0","0","0","0","0","0","0.0","0.0","0.0","0.0","2","3","2","0.00","0.00","0.00","0.00","0.00","0.01","0.00","0.01","0.01","0.01",
"Mehdi Bourabia","maMAR","MF","Spezia","itSerie A","29","1991","8","2","282","3.1","1","0","1","1","0","0","0","0","0.0","0.0","0.0","0.1","1","8","1","0.32","0.00","0.32","0.32","0.32","0.01","0.01","0.02","0.01","0.02",
"Benjamin Bourigeaud","frFRA","FW,MF","Rennes","frLigue 1","27","1994","38","38","3,193","35.5","11","12","23","11","0","0","2","0","5.7","5.7","12.3","18.0","47","201","322","0.31","0.34","0.65","0.31","0.65","0.16","0.35","0.51","0.16","0.51",
"Redwan Bourles","frFRA","MF,FW","Lorient","frLigue 1","18","2003","4","0","16","0.2","0","0","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0","1","2","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00",
"Edoardo Bove","itITA","MF,DF","Roma","itSerie A","19","2002","11","0","68","0.8","1","0","1","1","0","0","0","0","0.0","0.0","0.0","0.0","2","3","2","1.32","0.00","1.32","1.32","1.32","0.02","0.00","0.02","0.02","0.02",
"Jarrod Bowen","engENG","FW","West Ham","engPremier League","24","1996","36","34","2,983","33.1","12","10","22","12","0","0","6","0","11.9","11.9","6.1","18.0","74","66","204","0.36","0.30","0.66","0.36","0.66","0.36","0.18","0.54","0.36","0.54",
"Dedryck Boyata","beBEL","DF","Hertha BSC","deBundesliga","30","1990","23","22","1,898","21.1","0","0","0","0","0","0","1","1","0.8","0.8","0.2","1.0","4","18","0","0.00","0.00","0.00","0.00","0.00","0.04","0.01","0.05","0.04","0.05",
"Lucas Boyé","arARG","FW","Elche","esLa Liga","25","1996","24","22","1,713","19.0","7","3","10","7","0","0","3","0","4.6","4.6","2.0","6.5","37","37","89","0.37","0.16","0.53","0.37","0.53","0.24","0.10","0.34","0.24","0.34",
"Domagoj Bradarić","hrCRO","DF","Lille","frLigue 1","21","1999","15","2","417","4.6","0","0","0","0","0","0","2","0","0.1","0.1","0.7","0.8","11","15","21","0.00","0.00","0.00","0.00","0.00","0.01","0.16","0.17","0.01","0.17",
"Bilal Brahimi","dzALG","MF","Nice","frLigue 1","21","2000","11","2","378","4.2","0","0","0","0","0","0","1","0","0.6","0.6","0.9","1.6","25","9","39","0.00","0.00","0.00","0.00","0.00","0.15","0.22","0.37","0.15","0.37",
"Bilal Brahimi","dzALG","FW","Angers","frLigue 1","21","2000","9","3","338","3.8","0","1","1","0","0","0","0","0","0.5","0.5","0.9","1.4","19","5","32","0.00","0.27","0.27","0.00","0.27","0.13","0.24","0.37","0.13","0.37",
