Player,Nation,Pos,Squad,Comp,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gls,Ast,G+A,G-PK,G+A-PK,xG,xAG,xG+xAG,npxG,npxG+xAG,Matches
"Badredine Bouanani","dzALG","MF","Lorient","frLigue 1","18","2004","11","4","443","4.9","1","0","1","1","0","0","0","0","1.4","1.4","0.9","2.3","30","32","27","0.20","0.00","0.20","0.20","0.20","0.28","0.18","0.46","0.28","0.46",
"Mohamed Bouchenna","frFRA","MF,FW","Clermont Foot","frLigue 1","17","2006","2","0","29","0.3","0","0","0","0","0","0","1","0","0.1","0.1","0.2","0.3","0","1","3","0.00","0.00","0.00","0.00","0.00","0.19","0.65","0.85","0.19","0.85",
"Hicham Boudaoui","dzALG","MF","Nice","frLigue 1","23","1999","29","17","1,613","17.9","2","0","2","2","0","0","5","0","3.3","3.3","1.8","5.1","28","78","58","0.11","0.00","0.11","0.11","0.11","0.19","0.10","0.29","0.19","0.29",
"Yassine Bounou","maMAR","GK","Sevilla","esLa Liga","32","1991","1","1","90","1.0","0","0","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0","0","0","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00",
"Mehdi Bourabia","maMAR","MF","Frosinone","itSerie A","31","1991","10","3","200","2.2","0","0","0","0","0","0","1","0","0.1","0.1","0.0","0.1","1","7","8","0.00","0.00","0.00","0.00","0.00","0.05","0.00","0.05","0.05","0.05",
"Benjamin Bourigeaud","frFRA","MF,FW","Rennes","frLigue 1","29","1994","32","29","2,425","26.9","9","6","15","2","7","7","1","0","9.9","4.4","6.7","11.1","27","178","139","0.33","0.22","0.56","0.07","0.30","0.37","0.25","0.62","0.16","0.41",
"Bilal Boutobba","frFRA","FW,MF","Clermont Foot","frLigue 1","24","1998","27","10","926","10.3","1","1","2","1","0","0","1","0","2.0","2.0","1.7","3.7","38","43","86","0.10","0.10","0.19","0.10","0.19","0.20","0.17","0.36","0.20","0.36",
"Hugo Boutsingkham","frFRA","MF,FW","Nantes","frLigue 1","20","2003","2","0","11","0.1","0","0","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0","0","0","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00",
"Edoardo Bove","itITA","MF","Roma","itSerie A","21","2002","31","18","1,780","19.8","0","2","2","0","0","0","2","0","2.0","2.0","0.7","2.7","21","88","47","0.00","0.10","0.10","0.00","0.10","0.10","0.04","0.14","0.10","0.14",
"Jarrod Bowen","engENG","FW","West Ham","engPremier League","26","1996","34","34","3,019","33.5","16","6","22","16","0","0","2","0","11.6","11.6","5.5","17.2","90","52","186","0.48","0.18","0.66","0.48","0.66","0.35","0.16","0.51","0.35","0.51",
"Lucas Boyé","arARG","FW","Granada","esLa Liga","27","1996","31","30","2,541","28.2","6","3","9","6","0","0","8","1","6.2","6.2","2.8","8.9","36","65","131","0.21","0.11","0.32","0.21","0.32","0.22","0.10","0.32","0.22","0.32",
"Domagoj Bradarić","hrCRO","DF","Salernitana","itSerie A","23","1999","34","30","2,749","30.5","0","3","3","0","0","0","5","0","0.8","0.8","1.8","2.6","57","76","120","0.00","0.10","0.10","0.00","0.10","0.03","0.06","0.08","0.03","0.08",
"Conor Bradley","nirNIR","DF","Liverpool","engPremier League","20","2003","11","10","753","8.4","1","3","4","1","0","0","2","0","0.9","0.9","1.5","2.3","35","29","64","0.12","0.36","0.48","0.12","0.48","0.10","0.17","0.28","0.10","0.28",
"Bilal Brahimi","dzALG","FW","Nice","frLigue 1","23","2000","2","0","11","0.1","0","0","0","0","0","0","0","0","0.0","0.0","0.1","0.1","1","0","6","0.00","0.00","0.00","0.00","0.00","0.00","0.58","0.58","0.00","0.58",
"Bilal Brahimi","dzALG","FW,MF","Brest","frLigue 1","23","2000","18","1","221","2.5","0","0","0","0","0","0","1","1","0.1","0.1","0.3","0.4","15","9","39","0.00","0.00","0.00","0.00","0.00","0.04","0.10","0.15","0.04","0.15",
"Julian Brandt","deGER","MF,FW","Dortmund","deBundesliga","27","1996","32","26","2,223","24.7","7","11","18","7","0","0","2","0","4.4","4.4","9.5","13.8","74","116","158","0.28","0.45","0.73","0.28","0.73","0.18","0.38","0.56","0.18","0.56",
"Jarrad Branthwaite","engENG","DF","Everton","engPremier League","21","2002","35","35","3,116","34.6","3","0","3","3","0","0","8","0","1.7","1.7","1.0","2.8","2","74","6","0.09","0.00","0.09","0.09","0.09","0.05","0.03","0.08","0.05","0.08",
"Darko Brašanac","rsSRB","MF","Osasuna","esLa Liga","31","1992","2","0","48","0.5","0","0","0","0","0","0","0","0","0.0","0.0","0.0","0.0","2","1","3","0.00","0.00","0.00","0.00","0.00","0.00","0.07","0.07","0.00","0.07",
"Lilian Brassier","frFRA","DF","Brest","frLigue 1","23","1999","30","30","2,677","29.7","3","0","3","3","0","0","11","1","1.1","1.1","0.6","1.6","20","121","5","0.10","0.00","0.10","0.10","0.10","0.04","0.02","0.06","0.04","0.06",
"Brau","esESP","DF","Granada","esLa Liga","21","2001","1","0","31","0.3","0","0","0","0","0","0","0","0","0.0","0.0","0.0","0.0","2","0","0","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00",
"Claudio Bravo","clCHI","GK","Betis","esLa Liga","40","1983","7","7","630","7.0","0","0","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0","1","0","0.00","0.00","0.00","0.00","0.00","0.00","0.01","0.01","0.00","0.01",
"Fabian Bredlow","deGER","GK","Stuttgart","deBundesliga","28","1995","4","4","360","4.0","0","0","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0","0","0","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00",
"Tim Breithaupt","deGER","MF","Augsburg","deBundesliga","21","2002","16","6","629","7.0","0","0","0","0","0","0","3","0","0.1","0.1","0.1","0.2","0","21","2","0.00","0.00","0.00","0.00","0.00","0.01","0.02","0.03","0.01","0.03",
"Josip Brekalo","hrCRO","FW","Fiorentina","itSerie A","25","1998","11","8","652","7.2","1","0","1","1","0","0","0","0","0.4","0.4","0.3","0.7","14","25","69","0.14","0.00","0.14","0.14","0.14","0.06","0.04","0.10","0.06","0.10",
"Gleison Bremer","brBRA","DF","Juventus","itSerie A","26","1997","36","36","3,233","35.9","3","0","3","3","0","0","9","0","1.4","1.4","0.4","1.9","7","120","4","0.08","0.00","0.08","0.08","0.08","0.04","0.01","0.05","0.04","0.05",
"Brenner","brBRA","MF,FW","Udinese","itSerie A","23","2000","8","2","189","2.1","0","0","0","0","0","0","0","0","0.4","0.4","0.0","0.4","6","8","10","0.00","0.00","0.00","0.00","0.00","0.18","0.01","0.20","0.18","0.20",
"Ben Brereton","clCHI","FW,MF","Sheffield Utd","engPremier League","24","1999","14","14","1,105","12.3","6","1","7","5","1","1","3","0","6.1","5.3","1.5","6.7","23","37","78","0.49","0.08","0.57","0.41","0.49","0.49","0.12","0.61","0.43","0.55",
"Ben Brereton","clCHI","FW,MF","Villarreal","esLa Liga","24","1999","14","2","270","3.0","0","0","0","0","0","0","2","0","0.2","0.2","0.3","0.5","6","14","35","0.00","0.00","0.00","0.00","0.00","0.07","0.09","0.16","0.07","0.16",
"Marco Brescianini","itITA","MF","Frosinone","itSerie A","23","2000","36","24","2,321","25.8","4","2","6","4","0","0","1","0","2.3","2.3","1.6","3.9","46","70","100","0.16","0.08","0.23","0.16","0.23","0.09","0.06","0.15","0.09","0.15",
"Maximilian Breunig","deGER","FW","Freiburg","deBundesliga","22","2000","2","0","9","0.1","0","0","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0","0","0","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00",
"Rhian Brewster","engENG","FW,MF","Sheffield Utd","engPremier League","23","2000","13","3","346","3.8","0","0","0","0","0","0","0","1","0.4","0.4","0.1","0.5","1","3","21","0.00","0.00","0.00","0.00","0.00","0.09","0.03","0.12","0.09","0.12",
"Bennit Bröger","deGER","FW","Wolfsburg","deBundesliga","17","2006","1","0","11","0.1","0","0","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0","0","0","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00",
"Armando Broja","alALB","FW","Chelsea","engPremier League","21","2001","13","6","454","5.0","1","0","1","1","0","0","0","0","2.4","2.4","0.2","2.5","11","6","37","0.20","0.00","0.20","0.20","0.20","0.47","0.03","0.50","0.47","0.50",
"Armando Broja","alALB","FW","Fulham","engPremier League","21","2001","8","0","88","1.0","0","1","1","0","0","0","0","0","0.0","0.0","0.4","0.4","2","2","7","0.00","1.02","1.02","0.00","1.02","0.00","0.41","0.41","0.00","0.41",
"Dylan Bronn","tnTUN","DF,MF","Salernitana","itSerie A","28","1995","4","0","52","0.6","0","0","0","0","0","0","0","0","0.0","0.0","0.0","0.0","1","1","0","0.00","0.00","0.00","0.00","0.00","0.05","0.00","0.05","0.05","0.05",
"Andre Brooks","engENG","MF,DF","Sheffield Utd","engPremier League","19","2003","20","12","938","10.4","0","0","0","0","0","0","1","0","0.4","0.4","0.1","0.5","12","18","22","0.00","0.00","0.00","0.00","0.00","0.04","0.01","0.05","0.04","0.05",
"David Brooks","wlsWAL","FW,MF","Bournemouth","engPremier League","26","1997","13","2","282","3.1","1","1","2","1","0","0","1","0","2.2","2.2","1.0","3.2","8","21","27","0.32","0.32","0.64","0.32","0.64","0.70","0.33","1.03","0.70","1.03",
"John Brooks","usUSA","DF","Hoffenheim","deBundesliga","30","1993","21","18","1,539","17.1","2","0","2","2","0","0","6","1","2.6","2.6","0.1","2.7","5","61","1","0.12","0.00","0.12","0.12","0.12","0.15","0.01","0.16","0.15","0.16",
"Moritz Broschinski","deGER","FW","Bochum","deBundesliga","22","2000","26","14","1,247","13.9","2","3","5","2","0","0","4","0","2.4","2.4","1.8","4.1","18","10","92","0.14","0.22","0.36","0.14","0.36","0.17","0.13","0.30","0.17","0.30",
"Jacob Brown","sctSCO","MF,FW","Luton Town","engPremier League","25","1998","19","12","1,019","11.3","2","0","2","2","0","0","4","0","2.8","2.8","0.7","3.4","25","19","53","0.18","0.00","0.18","0.18","0.18","0.25","0.06","0.30","0.25","0.30",
"Josh Brownhill","engENG","MF","Burnley","engPremier League","27","1995","33","23","2,252","25.0","4","2","6","4","0","0","4","1","1.9","1.9","2.1","4.0","19","90","36","0.16","0.08","0.24","0.16","0.24","0.08","0.08","0.16","0.08","0.16",
"Alexander Brunst","deGER","GK","Darmstadt 98","deBundesliga","28","1995","3","3","270","3.0","0","0","0","0","0","0","2","0","0.0","0.0","0.0","0.0","0","0","0","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00",
"Jacob Bruun Larsen","dkDEN","MF,FW","Burnley","engPremier League","24","1998","32","16","1,249","13.9","6","0","6","5","1","1","1","0","5.0","4.2","1.5","5.7","61","38","146","0.43","0.00","0.43","0.36","0.36","0.36","0.10","0.46","0.30","0.41",
"Tajon Buchanan","caCAN","DF","Inter","itSerie A","24","1999","10","0","161","1.8","1","0","1","1","0","0","0","0","0.2","0.2","0.3","0.5","12","4","22","0.56","0.00","0.56","0.56","0.56","0.11","0.18","0.29","0.11","0.29",
"Ante Budimir","hrCRO","FW","Osasuna","esLa Liga","32","1991","33","29","2,435","27.1","17","2","19","14","3","4","4","0","14.2","11.1","1.8","12.9","21","42","99","0.63","0.07","0.70","0.52","0.59","0.53","0.07","0.59","0.41","0.48",
"Hugo Bueno","esESP","DF,MF","Wolves","engPremier League","20","2002","22","7","741","8.2","0","0","0","0","0","0","1","0","0.3","0.3","0.8","1.0","22","8","40","0.00","0.00","0.00","0.00","0.00","0.03","0.09","0.13","0.03","0.13",
"Manu Bueno","esESP","MF","Sevilla","esLa Liga","19","2004","4","1","117","1.3","0","0","0","0","0","0","1","0","0.0","0.0","0.1","0.1","1","3","1","0.00","0.00","0.00","0.00","0.00","0.02","0.07","0.10","0.02","0.10",
"Santiago Bueno","uyURU","DF","Wolves","engPremier League","24","1998","12","9","822","9.1","0","0","0","0","0","0","1","0","0.0","0.0","0.1","0.1","3","11","2","0.00","0.00","0.00","0.00","0.00","0.00","0.01","0.01","0.00","0.01",
"Marius Bülter","deGER","DF,FW","Hoffenheim","deBundesliga","30","1993","30","15","1,351","15.0","1","4","5","1","0","0","3","1","1.4","1.4","3.4","4.9","37","60","107","0.07","0.27","0.33","0.07","0.33","0.10","0.23","0.32","0.10","0.32",
"Facundo Buonanotte","arARG","FW,MF","Brighton","engPremier League","18","2004","27","17","1,364","15.2","3","1","4","3","0","0","7","0","2.4","2.4","1.8","4.2","23","42","69","0.20","0.07","0.26","0.20","0.26","0.16","0.12","0.28","0.16","0.28",
"Alessandro Buongiorno","itITA","DF","Torino","itSerie A","24","1999","29","29","2,527","28.1","3","0","3","3","0","0","7","0","1.6","1.6","0.1","1.7","14","62","10","0.11","0.00","0.11","0.11","0.11","0.06","0.00","0.06","0.06","0.06",
"Jonathan Burkardt","deGER","FW,MF","Mainz 05","deBundesliga","23","2000","21","18","1,538","17.1","8","2","10","7","1","1","2","0","6.1","5.3","2.1","7.4","36","28","101","0.47","0.12","0.59","0.41","0.53","0.36","0.12","0.48","0.31","0.43",
"Oliver Burke","sctSCO","FW","Werder Bremen","deBundesliga","26","1997","1","0","32","0.4","0","0","0","0","0","0","0","0","0.0","0.0","0.0","0.0","2","0","1","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00",
"Reece Burke","engENG","DF","Luton Town","engPremier League","26","1996","22","20","1,660","18.4","0","4","4","0","0","0","5","0","1.3","1.3","1.4","2.7","11","67","14","0.00","0.22","0.22","0.00","0.22","0.07","0.07","0.15","0.07","0.15",
"Dan Burn","engENG","DF","Newcastle Utd","engPremier League","31","1992","33","32","2,726","30.3","2","2","4","2","0","0","4","0","3.1","3.1","1.1","4.2","14","75","25","0.07","0.07","0.13","0.07","0.13","0.10","0.04","0.14","0.10","0.14",
"Rareș-Cătălin Burnete","roROU","FW","Lecce","itSerie A","19","2004","1","0","8","0.1","0","1","1","0","0","0","0","0","0.0","0.0","0.1","0.1","0","0","2","0.00","11.25","11.25","0.00","11.25","0.00","0.71","0.71","0.00","0.71",
"Mason Burstow","engENG","FW","Chelsea","engPremier League","19","2003","2","0","9","0.1","0","0","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0","0","1","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00",
"Marnon Busch","deGER","DF","Heidenheim","deBundesliga","28","1994","16","5","595","6.6","0","0","0","0","0","0","1","0","0.1","0.1","0.3","0.4","15","34","27","0.00","0.00","0.00","0.00","0.00","0.02","0.04","0.06","0.02","0.06",
"Maxime Busi","beBEL","FW,DF","Reims","frLigue 1","23","1999","5","1","162","1.8","0","0","0","0","0","0","1","0","0.2","0.2","0.2","0.4","3","3","12","0.00","0.00","0.00","0.00","0.00","0.10","0.11","0.21","0.10","0.21",
"Pablo Busto","esESP","DF","Betis","esLa Liga","17","2005","2","0","44","0.5","0","0","0","0","0","0","0","0","0.0","0.0","0.2","0.2","1","1","1","0.00","0.00","0.00","0.00","0.00","0.03","0.41","0.44","0.03","0.44",
"Aurélio Buta","ptPOR","DF,MF","Eint Frankfurt","deBundesliga","26","1997","30","20","1,744","19.4","1","1","2","1","0","0","5","0","0.5","0.5","0.7","1.2","51","90","104","0.05","0.05","0.10","0.05","0.10","0.02","0.04","0.06","0.02","0.06",
"Marcin Bułka","plPOL","GK","Nice","frLigue 1","23","1999","34","34","3,060","34.0","0","0","0","0","0","0","2","0","0.1","0.1","0.0","0.1","0","0","0","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00",
"Rémy Cabella","frFRA","FW,MF","Lille","frLigue 1","33","1990","30","14","1,477","16.4","2","2","4","2","0","0","0","0","5.2","5.2","3.3","8.5","72","106","160","0.12","0.12","0.24","0.12","0.24","0.32","0.20","0.52","0.32","0.52",
"Jovane Cabral","cvCPV","MF,FW","Salernitana","itSerie A","25","1998","12","8","678","7.5","1","0","1","1","0","0","1","0","1.2","1.2","0.4","1.6","22","40","39","0.13","0.00","0.13","0.13","0.13","0.15","0.06","0.21","0.15","0.21",
"Liberato Cacace","nzNZL","DF","Empoli","itSerie A","22","2000","31","18","1,912","21.2","0","1","1","0","0","0","6","0","0.4","0.4","1.7","2.1","34","84","55","0.00","0.05","0.05","0.00","0.05","0.02","0.08","0.10","0.02","0.10",
"Anthony Caci","frFRA","DF","Mainz 05","deBundesliga","26","1997","31","29","2,486","27.6","2","3","5","2","0","0","8","0","1.5","1.5","2.9","4.4","43","144","75","0.07","0.11","0.18","0.07","0.18","0.06","0.10","0.16","0.06","0.16",
"Moisés Caicedo","ecECU","MF","Chelsea","engPremier League","21","2001","35","33","2,866","31.8","1","3","4","1","0","0","11","0","0.4","0.4","2.6","3.0","27","173","27","0.03","0.09","0.13","0.03","0.13","0.01","0.08","0.09","0.01","0.09",
"Tom Cairney","sctSCO","MF","Fulham","engPremier League","32","1991","34","14","1,488","16.5","1","4","5","1","0","0","3","0","1.1","1.1","2.3","3.4","35","145","72","0.06","0.24","0.30","0.06","0.30","0.07","0.14","0.20","0.07","0.20",
"Jens Cajuste","seSWE","MF","Napoli","itSerie A","23","1999","26","11","1,016","11.3","0","2","2","0","0","0","7","0","1.5","1.5","1.1","2.5","19","37","53","0.00","0.18","0.18","0.00","0.18","0.13","0.09","0.22","0.13","0.22",
"Davide Calabria","itITA","DF","Milan","itSerie A","26","1996","29","26","2,185","24.3","1","3","4","1","0","0","5","2","1.3","1.3","1.2","2.5","31","140","66","0.04","0.12","0.16","0.04","0.16","0.05","0.05","0.10","0.05","0.10",
"Riccardo Calafiori","itITA","DF","Bologna","itSerie A","21","2002","30","26","2,349","26.1","2","5","7","2","0","0","4","0","1.4","1.4","1.2","2.6","28","96","23","0.08","0.19","0.27","0.08","0.27","0.05","0.05","0.10","0.05","0.10",
"Mattia Caldara","itITA","DF","Milan","itSerie A","29","1994","1","0","33","0.4","0","0","0","0","0","0","0","0","0.2","0.2","0.0","0.2","0","2","0","0.00","0.00","0.00","0.00","0.00","0.58","0.00","0.58","0.58","0.58",
"Luca Caldirola","itITA","DF","Monza","itSerie A","32","1991","29","23","2,141","23.8","1","1","2","1","0","0","7","1","0.5","0.5","0.6","1.1","10","56","9","0.04","0.04","0.08","0.04","0.08","0.02","0.03","0.04","0.02","0.04",
"Duje Ćaleta-Car","hrCRO","DF","Lyon","frLigue 1","26","1996","24","22","1,993","22.1","0","0","0","0","0","0","2","1","0.5","0.5","1.0","1.5","5","61","1","0.00","0.00","0.00","0.00","0.00","0.02","0.05","0.07","0.02","0.07",
"Hakan Çalhanoğlu","trTUR","MF","Inter","itSerie A","29","1994","32","32","2,556","28.4","13","3","16","3","10","10","5","0","10.1","2.3","4.7","7.0","45","186","34","0.46","0.11","0.56","0.11","0.21","0.36","0.17","0.52","0.08","0.25",
"José Callejón","esESP","MF,FW","Granada","esLa Liga","36","1987","25","7","803","8.9","0","1","1","0","0","0","2","0","1.3","1.3","1.5","2.8","10","35","50","0.00","0.11","0.11","0.00","0.11","0.15","0.17","0.32","0.15","0.32",
"Dominic Calvert-Lewin","engENG","FW","Everton","engPremier League","26","1997","32","26","2,171","24.1","7","2","9","5","2","2","2","0","12.9","11.4","3.1","14.5","36","31","122","0.29","0.08","0.37","0.21","0.29","0.54","0.13","0.66","0.47","0.60",
"Lamine Camara","snSEN","MF","Metz","frLigue 1","19","2004","31","26","2,255","25.1","1","4","5","1","0","1","3","0","2.2","1.4","3.3","4.7","23","97","69","0.04","0.16","0.20","0.04","0.20","0.09","0.13","0.22","0.06","0.19",
"Mahdi Camara","frFRA","MF","Brest","frLigue 1","25","1998","32","26","2,020","22.4","7","3","10","6","1","1","7","0","4.9","4.1","3.1","7.1","37","81","129","0.31","0.13","0.45","0.27","0.40","0.22","0.14","0.35","0.18","0.32",
"Mohamed Camara","mlMLI","MF","Monaco","frLigue 1","23","2000","20","14","1,035","11.5","1","2","3","0","1","1","4","0","1.5","0.7","0.6","1.3","14","76","22","0.09","0.17","0.26","0.00","0.17","0.13","0.06","0.18","0.06","0.11",
"Francesco Camarda","itITA","FW","Milan","itSerie A","15","2008","2","0","14","0.2","0","0","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0","0","1","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00",
"Eduardo Camavinga","frFRA","MF,DF","Real Madrid","esLa Liga","20","2002","31","21","1,817","20.2","0","2","2","0","0","0","9","0","0.9","0.9","1.4","2.3","49","106","31","0.00","0.10","0.10","0.00","0.10","0.05","0.07","0.11","0.05","0.11",
"Nicolò Cambiaghi","itITA","FW,MF","Empoli","itSerie A","22","2000","37","29","2,553","28.4","1","1","2","1","0","0","3","0","3.9","3.9","2.8","6.7","128","63","197","0.04","0.04","0.07","0.04","0.07","0.14","0.10","0.24","0.14","0.24",
"Andrea Cambiaso","itITA","DF,FW","Juventus","itSerie A","23","2000","34","28","2,372","26.4","2","3","5","2","0","0","10","0","2.2","2.2","3.9","6.0","87","71","172","0.08","0.11","0.19","0.08","0.19","0.08","0.15","0.23","0.08","0.23",
"Axel Camblan","frFRA","FW","Brest","frLigue 1","19","2003","7","0","90","1.0","0","0","0","0","0","0","2","0","0.2","0.2","0.0","0.3","5","1","8","0.00","0.00","0.00","0.00","0.00","0.25","0.05","0.29","0.25","0.29",
"Sergio Camello","esESP","FW","Rayo Vallecano","esLa Liga","22","2001","31","20","1,661","18.5","3","1","4","3","0","0","3","0","4.5","4.5","1.3","5.8","22","41","79","0.16","0.05","0.22","0.16","0.22","0.24","0.07","0.31","0.24","0.31",
"José Campaña","esESP","MF","Las Palmas","esLa Liga","30","1993","8","1","171","1.9","0","0","0","0","0","0","0","0","0.0","0.0","0.0","0.0","1","15","4","0.00","0.00","0.00","0.00","0.00","0.01","0.00","0.01","0.01","0.01",
"Emre Can","deGER","MF,DF","Dortmund","deBundesliga","29","1994","25","22","1,953","21.7","2","2","4","0","2","2","5","0","2.2","0.6","1.5","2.0","35","110","18","0.09","0.09","0.18","0.00","0.09","0.10","0.07","0.17","0.03","0.09",
"Matteo Cancellieri","itITA","FW,MF","Empoli","itSerie A","21","2002","36","18","1,788","19.9","4","3","7","4","0","0","7","0","4.7","4.7","2.9","7.6","48","26","138","0.20","0.15","0.35","0.20","0.35","0.24","0.15","0.38","0.24","0.38",
"João Cancelo","ptPOR","DF","Barcelona","esLa Liga","29","1994","32","29","2,503","27.8","2","4","6","2","0","0","7","0","1.6","1.6","6.1","7.7","106","141","193","0.07","0.14","0.22","0.07","0.22","0.06","0.22","0.28","0.06","0.28",
"Fali Candé","gwGNB","DF","Metz","frLigue 1","25","1998","25","20","1,849","20.5","0","1","1","0","0","0","4","0","0.8","0.8","0.5","1.3","4","38","3","0.00","0.05","0.05","0.00","0.05","0.04","0.02","0.06","0.04","0.06",
"Antonio Candreva","itITA","MF,FW","Salernitana","itSerie A","36","1987","34","32","2,750","30.6","6","6","12","5","1","1","5","0","4.9","4.1","5.0","9.1","67","149","182","0.20","0.20","0.39","0.16","0.36","0.16","0.16","0.32","0.13","0.30",
"Thomas Cannon","ieIRL","FW","Everton","engPremier League","20","2002","1","0","1","0.0","0","0","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0","0","0","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00",
"Sergi Canós","esESP","MF,FW","Valencia","esLa Liga","26","1997","27","15","1,229","13.7","1","2","3","1","0","0","1","0","2.8","2.8","2.4","5.3","32","52","88","0.07","0.15","0.22","0.07","0.22","0.21","0.18","0.39","0.21","0.39",
"Luigi Canotto","itITA","FW","Frosinone","itSerie A","29","1994","1","0","16","0.2","0","0","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0","0","1","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00",
"Gino Caoki","frFRA","MF","Lorient","frLigue 1","19","2004","1","0","7","0.1","0","0","0","0","0","0","0","0","0.0","0.0","0.0","0.0","1","0","0","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00",
"Étienne Capoue","frFRA","MF","Villarreal","esLa Liga","35","1988","32","15","1,455","16.2","1","1","2","1","0","0","8","0","1.0","1.0","0.6","1.6","24","80","38","0.06","0.06","0.12","0.06","0.12","0.06","0.04","0.10","0.06","0.10",
"Gianluca Caprari","itITA","MF,FW","Monza","itSerie A","30","1993","6","4","285","3.2","0","0","0","0","0","0","0","0","0.7","0.7","0.7","1.4","11","15","16","0.00","0.00","0.00","0.00","0.00","0.22","0.23","0.44","0.22","0.44",
"Elia Caprile","itITA","GK","Empoli","itSerie A","21","2001","23","23","2,070","23.0","0","0","0","0","0","0","0","0","0.0","0.0","0.3","0.3","0","0","0","0.00","0.00","0.00","0.00","0.00","0.00","0.01","0.01","0.00","0.01",
"Francesco Caputo","itITA","FW","Empoli","itSerie A","35","1987","20","15","1,268","14.1","3","0","3","2","1","1","0","0","3.4","2.6","0.7","3.4","7","18","65","0.21","0.00","0.21","0.14","0.14","0.24","0.05","0.30","0.19","0.24",
"Maxence Caqueret","frFRA","MF","Lyon","frLigue 1","23","2000","34","34","3,022","33.6","1","3","4","1","0","0","1","0","2.1","2.1","6.0","8.1","70","286","96","0.03","0.09","0.12","0.03","0.12","0.06","0.18","0.24","0.06","0.24",
"Andrea Carboni","itITA","DF","Monza","itSerie A","22","2001","21","16","1,487","16.5","1","0","1","1","0","0","1","0","1.2","1.2","0.5","1.7","13","46","22","0.06","0.00","0.06","0.06","0.06","0.07","0.03","0.10","0.07","0.10",
"Valentin Carboni","arARG","MF,FW","Monza","itSerie A","18","2005","31","10","1,169","13.0","2","3","5","2","0","0","2","0","2.3","2.3","1.7","4.0","52","57","75","0.15","0.23","0.38","0.15","0.38","0.18","0.13","0.31","0.18","0.31",
"Isaac Carcelen","esESP","DF","Cádiz","esLa Liga","30","1993","35","29","2,611","29.0","0","0","0","0","0","0","2","0","0.6","0.6","1.0","1.6","25","75","70","0.00","0.00","0.00","0.00","0.00","0.02","0.03","0.06","0.02","0.06",
"Dani Cárdenas","esESP","GK","Rayo Vallecano","esLa Liga","26","1997","1","1","90","1.0","0","0","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0","0","0","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00",
"Irvin Cardona","mtMLT","MF,DF","Augsburg","deBundesliga","25","1997","3","0","54","0.6","0","0","0","0","0","0","1","0","0.2","0.2","0.0","0.2","3","2","6","0.00","0.00","0.00","0.00","0.00","0.33","0.00","0.33","0.33","0.33",
"Marc Cardona","esESP","FW","Las Palmas","esLa Liga","28","1995","26","6","737","8.2","4","1","5","3","1","1","4","0","4.2","3.5","1.1","4.5","10","13","74","0.49","0.12","0.61","0.37","0.49","0.52","0.13","0.65","0.42","0.55",
"Sergi Cardona","esESP","DF","Las Palmas","esLa Liga","24","1999","35","30","2,814","31.3","1","2","3","1","0","0","11","0","2.7","2.7","2.8","5.5","60","160","165","0.03","0.06","0.10","0.03","0.10","0.09","0.09","0.18","0.09","0.18",
"Johnny Cardoso","usUSA","MF","Betis","esLa Liga","21","2001","17","15","1,328","14.8","1","2","3","1","0","0","3","0","1.1","1.1","0.5","1.6","10","45","11","0.07","0.14","0.20","0.07","0.20","0.07","0.03","0.11","0.07","0.11",
