Player,Nation,Pos,Squad,Comp,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gls,Ast,G+A,G-PK,G+A-PK,xG,xAG,xG+xAG,npxG,npxG+xAG,Matches
"Leo Dubois","frFRA","DF","Lyon","frLigue 1","25","1994","37","35","2,903","32.3","2","4","6","2","0","0","3","0","1.1","1.1","6.6","7.7","111","194","239","0.06","0.12","0.19","0.06","0.19","0.04","0.20","0.24","0.04","0.24",
"Martin Dúbravka","skSVK","GK","Newcastle Utd","engPremier League","31","1989","13","13","1,170","13.0","0","0","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0","0","0","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00",
"Ondrej Duda","skSVK","FW,MF","Köln","deBundesliga","25","1994","32","32","2,537","28.2","7","5","12","4","3","4","8","1","6.4","3.3","3.9","7.2","32","126","132","0.25","0.18","0.43","0.14","0.32","0.23","0.14","0.37","0.12","0.26",
"Unai Dufur","esESP","DF","Eibar","esLa Liga","21","1999","1","1","62","0.7","0","0","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0","3","0","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00",
"Haris Duljević","baBIH","MF,FW","Nîmes","frLigue 1","26","1993","20","8","773","8.6","0","2","2","0","0","0","1","0","1.2","1.2","1.4","2.6","27","47","52","0.00","0.23","0.23","0.00","0.23","0.14","0.17","0.30","0.14","0.30",
"Paul Dummett","wlsWAL","DF","Newcastle Utd","engPremier League","28","1991","15","14","1,255","13.9","1","0","1","1","0","0","2","0","0.3","0.3","0.2","0.5","2","29","5","0.07","0.00","0.07","0.07","0.07","0.02","0.01","0.04","0.02","0.04",
"Alfred Duncan","ghGHA","MF","Fiorentina","itSerie A","27","1993","4","2","162","1.8","0","0","0","0","0","0","0","0","0.0","0.0","0.0","0.1","1","10","2","0.00","0.00","0.00","0.00","0.00","0.02","0.01","0.03","0.02","0.03",
"Alfred Duncan","ghGHA","MF","Cagliari","itSerie A","27","1993","19","12","1,068","11.9","0","1","1","0","0","0","2","0","0.2","0.2","1.5","1.7","16","73","24","0.00","0.08","0.08","0.00","0.08","0.02","0.13","0.14","0.02","0.14",
"Lewis Dunk","engENG","DF","Brighton","engPremier League","28","1991","33","33","2,931","32.6","5","0","5","5","0","0","5","2","2.2","2.2","1.2","3.4","27","82","7","0.15","0.00","0.15","0.15","0.15","0.07","0.04","0.10","0.07","0.10",
"Jimmy Dunne","ieIRL","DF","Burnley","engPremier League","22","1997","3","3","270","3.0","1","0","1","1","0","0","1","0","0.5","0.5","0.1","0.6","0","4","1","0.33","0.00","0.33","0.33","0.33","0.17","0.04","0.20","0.17","0.20",
"Erik Durm","deGER","DF","Eint Frankfurt","deBundesliga","28","1992","21","19","1,480","16.4","1","2","3","1","0","0","1","0","1.4","1.4","1.9","3.3","25","47","90","0.06","0.12","0.18","0.06","0.18","0.09","0.11","0.20","0.09","0.20",
"Hugo Duro","esESP","FW","Real Madrid","esLa Liga","20","1999","2","0","55","0.6","0","0","0","0","0","0","0","0","0.1","0.1","0.1","0.1","0","1","4","0.00","0.00","0.00","0.00","0.00","0.10","0.12","0.22","0.10","0.22",
"Jean-Kevin Duverne","htHAI","DF","Brest","frLigue 1","23","1997","27","22","2,029","22.5","1","0","1","1","0","0","4","0","0.6","0.6","0.6","1.2","39","106","10","0.04","0.00","0.04","0.04","0.04","0.03","0.03","0.05","0.03","0.05",
"Paulo Dybala","arARG","FW","Juventus","itSerie A","26","1993","20","14","1,132","12.6","4","3","7","4","0","0","0","0","4.6","4.6","2.8","7.4","39","74","97","0.32","0.24","0.56","0.32","0.56","0.36","0.22","0.58","0.36","0.58",
"Edin Džeko","baBIH","FW","Roma","itSerie A","34","1986","27","20","1,824","20.3","7","3","10","7","0","1","2","0","13.2","12.4","2.2","14.6","50","53","174","0.35","0.15","0.49","0.35","0.49","0.65","0.11","0.76","0.61","0.72",
"Steeve-Mike Ebongue","frFRA","MF","Genoa","itSerie A","19","2001","3","0","52","0.6","0","1","1","0","0","0","0","0","0.0","0.0","0.4","0.4","1","1","0","0.00","1.73","1.73","0.00","1.73","0.00","0.69","0.69","0.00","0.69",
"Enzo Ebosse","cmCMR","DF","Angers","frLigue 1","21","1999","6","3","260","2.9","0","0","0","0","0","0","1","0","0.0","0.0","0.4","0.4","1","6","7","0.00","0.00","0.00","0.00","0.00","0.00","0.14","0.14","0.00","0.14",
"Bruno Ecuele Manga","gaGAB","DF","Dijon","frLigue 1","32","1988","38","38","3,420","38.0","2","0","2","2","0","0","3","0","2.4","2.4","0.1","2.5","10","76","2","0.05","0.00","0.05","0.05","0.05","0.06","0.00","0.07","0.06","0.07",
"Simone Edera","itITA","DF,MF","Torino","itSerie A","23","1997","2","0","52","0.6","0","0","0","0","0","0","0","0","0.1","0.1","0.3","0.4","1","1","2","0.00","0.00","0.00","0.00","0.00","0.25","0.52","0.77","0.25","0.77",
"Ederson","brBRA","GK","Manchester City","engPremier League","26","1993","36","36","3,240","36.0","0","1","1","0","0","0","3","0","0.0","0.0","0.3","0.3","0","1","0","0.00","0.03","0.03","0.00","0.03","0.00","0.01","0.01","0.00","0.01",
"Kyle Edwards","engENG","MF,FW","West Brom","engPremier League","22","1998","5","1","118","1.3","0","0","0","0","0","0","0","0","0.1","0.1","0.0","0.1","5","3","4","0.00","0.00","0.00","0.00","0.00","0.09","0.02","0.11","0.09","0.11",
"John Egan","ieIRL","DF","Sheffield Utd","engPremier League","27","1992","31","30","2,629","29.2","0","1","1","0","0","0","7","1","0.8","0.8","0.6","1.4","11","60","2","0.00","0.03","0.03","0.00","0.03","0.03","0.02","0.05","0.03","0.05",
"Johannes Eggestein","deGER","FW,MF","Werder Bremen","deBundesliga","22","1998","2","0","33","0.4","0","0","0","0","0","0","0","0","0.0","0.0","0.0","0.0","1","1","2","0.00","0.00","0.00","0.00","0.00","0.00","0.12","0.12","0.00","0.12",
"Maximilian Eggestein","deGER","MF","Werder Bremen","deBundesliga","23","1996","33","33","2,942","32.7","2","5","7","2","0","0","5","0","1.0","1.0","3.3","4.3","45","192","68","0.06","0.15","0.21","0.06","0.21","0.03","0.10","0.13","0.03","0.13",
"Lilian Egloff","deGER","MF","Stuttgart","deBundesliga","17","2002","2","0","16","0.2","0","0","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0","0","2","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00",
"Kingsley Ehizibue","nlNED","DF","Köln","deBundesliga","25","1995","21","15","1,133","12.6","0","1","1","0","0","0","5","0","0.6","0.6","0.6","1.2","25","30","44","0.00","0.08","0.08","0.00","0.08","0.05","0.05","0.10","0.05","0.10",
"Albin Ekdal","seSWE","MF","Sampdoria","itSerie A","31","1989","32","26","2,299","25.5","2","1","3","2","0","0","9","0","0.9","0.9","0.9","1.8","22","95","18","0.08","0.04","0.12","0.08","0.12","0.04","0.04","0.07","0.04","0.07",
"Hugo Ekitike","frFRA","FW,MF","Reims","frLigue 1","18","2002","2","0","88","1.0","0","0","0","0","0","0","1","0","0.2","0.2","0.1","0.3","3","1","9","0.00","0.00","0.00","0.00","0.00","0.18","0.11","0.29","0.18","0.29",
"Anthony Elanga","seSWE","FW","Manchester Utd","engPremier League","18","2002","2","2","155","1.7","1","0","1","1","0","0","0","0","0.4","0.4","0.0","0.5","2","3","13","0.58","0.00","0.58","0.58","0.58","0.26","0.02","0.28","0.26","0.28",
"Niclas Eliasson","seSWE","MF,FW","Nîmes","frLigue 1","24","1995","30","19","1,799","20.0","4","3","7","4","0","0","1","0","3.6","3.6","4.4","8.0","27","27","141","0.20","0.15","0.35","0.20","0.35","0.18","0.22","0.40","0.18","0.40",
"Elif Elmas","mkMKD","MF,FW","Napoli","itSerie A","20","1999","33","3","740","8.2","2","1","3","2","0","0","3","0","1.4","1.4","0.7","2.1","27","18","35","0.24","0.12","0.36","0.24","0.36","0.17","0.08","0.26","0.17","0.26",
"Ahmed Elmohamady","egEGY","DF","Aston Villa","engPremier League","32","1987","14","8","839","9.3","0","0","0","0","0","0","2","0","0.4","0.4","1.0","1.4","10","45","36","0.00","0.00","0.00","0.00","0.00","0.05","0.11","0.15","0.05","0.15",
"Mohamed Elneny","egEGY","MF","Arsenal","engPremier League","28","1992","23","17","1,544","17.2","1","0","1","1","0","0","3","0","0.4","0.4","0.2","0.6","17","99","12","0.06","0.00","0.06","0.06","0.06","0.02","0.01","0.03","0.02","0.03",
"Aritz Elustondo","esESP","DF","Real Sociedad","esLa Liga","26","1994","23","22","1,884","20.9","1","0","1","1","0","0","5","0","0.5","0.5","0.2","0.8","27","112","12","0.05","0.00","0.05","0.05","0.05","0.03","0.01","0.04","0.03","0.04",
"Nico Elvedi","chSUI","DF","Gladbach","deBundesliga","23","1996","29","29","2,536","28.2","3","1","4","3","0","0","1","0","1.7","1.7","0.1","1.8","10","69","3","0.11","0.04","0.14","0.11","0.14","0.06","0.00","0.06","0.06","0.06",
"Rodrigo Ely","brBRA","DF","Alavés","esLa Liga","26","1993","8","6","468","5.2","1","0","1","1","0","0","1","0","0.6","0.6","0.3","0.9","1","3","0","0.19","0.00","0.19","0.19","0.19","0.11","0.05","0.16","0.11","0.16",
"Breel Embolo","chSUI","FW,MF","Gladbach","deBundesliga","23","1997","31","16","1,440","16.0","5","2","7","5","0","0","4","0","7.7","7.7","1.3","9.0","36","31","124","0.31","0.12","0.44","0.31","0.44","0.48","0.08","0.56","0.48","0.56",
"Emerson","brBRA","DF","Betis","esLa Liga","21","1999","34","34","2,991","33.2","1","4","5","1","0","0","9","1","1.5","1.5","2.7","4.3","90","132","186","0.03","0.12","0.15","0.03","0.15","0.05","0.08","0.13","0.05","0.13",
"Renaud Emond","beBEL","FW,MF","Nantes","frLigue 1","28","1991","22","3","354","3.9","2","0","2","2","0","0","1","0","1.5","1.5","0.1","1.7","2","5","27","0.51","0.00","0.51","0.51","0.51","0.39","0.03","0.42","0.39","0.42",
"Alan Empereur","brBRA","DF","Hellas Verona","itSerie A","26","1994","4","4","219","2.4","0","0","0","0","0","0","1","0","0.1","0.1","0.0","0.1","2","14","3","0.00","0.00","0.00","0.00","0.00","0.03","0.00","0.03","0.03","0.03",
"Youssef En-Nesyri","maMAR","FW","Sevilla","esLa Liga","23","1997","38","23","2,311","25.7","18","0","18","18","0","0","2","0","15.6","15.6","2.6","18.2","29","13","114","0.70","0.00","0.70","0.70","0.70","0.61","0.10","0.71","0.61","0.71",
"Keita Endo","jpJPN","MF,FW","Union Berlin","deBundesliga","22","1997","16","4","456","5.1","1","0","1","1","0","0","0","0","1.4","1.4","1.9","3.3","16","7","33","0.20","0.00","0.20","0.20","0.20","0.28","0.37","0.64","0.28","0.64",
"Wataru Endo","jpJPN","MF","Stuttgart","deBundesliga","27","1993","33","33","2,955","32.8","3","3","6","3","0","0","5","0","2.6","2.6","1.8","4.4","35","187","39","0.09","0.09","0.18","0.09","0.18","0.08","0.06","0.13","0.08","0.13",
"Sergi Enrich","esESP","FW","Eibar","esLa Liga","30","1990","27","13","1,404","15.6","3","0","3","3","0","1","1","0","7.8","7.0","0.8","7.9","14","40","91","0.19","0.00","0.19","0.19","0.19","0.50","0.05","0.55","0.45","0.50",
"Christian Eriksen","dkDEN","MF","Inter","itSerie A","28","1992","26","17","1,385","15.4","3","0","3","3","0","0","1","0","1.4","1.4","2.8","4.2","28","86","49","0.19","0.00","0.19","0.19","0.19","0.09","0.18","0.27","0.09","0.27",
"Martin Erlic","hrCRO","DF","Spezia","itSerie A","22","1998","27","19","1,798","20.0","3","1","4","3","0","0","6","0","1.2","1.2","0.2","1.4","15","58","2","0.15","0.05","0.20","0.15","0.20","0.06","0.01","0.07","0.06","0.07",
"Patrick Erras","deGER","FW,MF","Werder Bremen","deBundesliga","25","1995","4","0","26","0.3","0","0","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0","1","7","0.00","0.00","0.00","0.00","0.00","0.00","0.09","0.09","0.00","0.09",
"Gonzalo Escalante","arARG","MF","Lazio","itSerie A","27","1993","24","4","733","8.1","0","1","1","0","0","0","5","0","0.7","0.7","0.3","1.0","11","45","7","0.00","0.12","0.12","0.00","0.12","0.08","0.04","0.13","0.08","0.13",
"Aarón Escandell","esESP","GK","Granada","esLa Liga","24","1995","5","5","450","5.0","0","0","0","0","0","0","1","0","0.0","0.0","0.0","0.0","0","0","0","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00",
"Dani Escriche","esESP","FW,MF","Huesca","esLa Liga","22","1998","23","7","857","9.5","1","1","2","1","0","0","5","1","2.1","2.1","1.3","3.4","28","27","48","0.11","0.11","0.21","0.11","0.21","0.23","0.13","0.36","0.23","0.36",
"Sergio Escudero","esESP","DF","Sevilla","esLa Liga","30","1989","9","7","565","6.3","1","0","1","1","0","0","3","0","0.2","0.2","0.4","0.6","8","22","32","0.16","0.00","0.16","0.16","0.16","0.04","0.06","0.10","0.04","0.10",
"Alfonso Espino","uyURU","DF","Cádiz","esLa Liga","28","1992","32","31","2,601","28.9","0","3","3","0","0","0","6","0","0.2","0.2","1.4","1.6","31","63","59","0.00","0.10","0.10","0.00","0.10","0.01","0.05","0.06","0.01","0.06",
"Vicente Esquerdo","esESP","MF","Valencia","esLa Liga","21","1999","4","3","231","2.6","0","0","0","0","0","0","1","0","0.0","0.0","0.1","0.1","0","4","3","0.00","0.00","0.00","0.00","0.00","0.01","0.03","0.04","0.01","0.04",
"Nahuel Estévez","arARG","MF","Spezia","itSerie A","24","1995","27","19","1,768","19.6","0","3","3","0","0","0","7","0","1.9","1.9","2.8","4.7","32","101","80","0.00","0.15","0.15","0.00","0.15","0.09","0.14","0.24","0.09","0.24",
"Pervis Estupiñán","ecECU","DF","Villarreal","esLa Liga","22","1998","25","12","1,168","13.0","0","0","0","0","0","0","1","0","0.5","0.5","1.5","2.0","39","35","120","0.00","0.00","0.00","0.00","0.00","0.04","0.11","0.15","0.04","0.15",
"Yoann Etienne","frFRA","DF","Lorient","frLigue 1","23","1997","1","1","90","1.0","0","0","0","0","0","0","1","0","0.0","0.0","0.0","0.0","0","5","1","0.00","0.00","0.00","0.00","0.00","0.00","0.04","0.04","0.00","0.04",
"Xabier Etxeita","esESP","DF","Getafe","esLa Liga","32","1987","11","9","883","9.8","0","0","0","0","0","0","3","0","0.4","0.4","0.3","0.7","2","25","1","0.00","0.00","0.00","0.00","0.00","0.04","0.03","0.07","0.04","0.07",
"Jonny Evans","nirNIR","DF","Leicester City","engPremier League","32","1988","28","28","2,473","27.5","2","2","4","2","0","0","7","0","1.7","1.7","0.4","2.1","7","96","5","0.07","0.07","0.15","0.07","0.15","0.06","0.02","0.08","0.06","0.08",
"Edu Expósito","esESP","MF","Eibar","esLa Liga","23","1996","31","27","2,455","27.3","0","3","3","0","0","2","4","0","3.3","1.7","3.6","5.3","45","169","81","0.00","0.11","0.11","0.00","0.11","0.12","0.13","0.25","0.06","0.19",
"Valentin Eysseric","frFRA","MF,FW","Fiorentina","itSerie A","28","1992","16","6","729","8.1","2","0","2","2","0","0","2","0","1.3","1.3","0.6","1.8","14","33","45","0.25","0.00","0.25","0.25","0.25","0.16","0.07","0.23","0.16","0.23",
"Eberechi Eze","engENG","MF","Crystal Palace","engPremier League","22","1998","34","29","2,559","28.4","4","6","10","4","0","0","3","0","2.2","2.2","3.9","6.1","79","127","126","0.14","0.21","0.35","0.14","0.35","0.08","0.14","0.21","0.08","0.21",
"Jokin Ezkieta","esESP","GK","Athletic Club","esLa Liga","23","1996","1","1","90","1.0","0","0","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0","0","0","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00",
"Łukasz Fabiański","plPOL","GK","West Ham","engPremier League","35","1985","35","35","3,150","35.0","0","0","0","0","0","0","2","0","0.0","0.0","0.0","0.0","0","0","0","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00",
"Fabinho","brBRA","DF,MF","Liverpool","engPremier League","26","1993","30","28","2,567","28.5","0","0","0","0","0","0","6","0","0.3","0.3","0.3","0.6","27","124","13","0.00","0.00","0.00","0.00","0.00","0.01","0.01","0.02","0.01","0.02",
"Fábio","brBRA","DF","Nantes","frLigue 1","30","1990","22","19","1,507","16.7","0","1","1","0","0","0","5","1","0.3","0.3","0.5","0.8","24","70","59","0.00","0.06","0.06","0.00","0.06","0.02","0.03","0.05","0.02","0.05",
"Cesc Fàbregas","esESP","MF,FW","Monaco","frLigue 1","33","1987","21","7","877","9.7","2","3","5","0","2","2","2","0","3.2","1.6","3.3","4.9","10","115","48","0.21","0.31","0.51","0.00","0.31","0.33","0.34","0.67","0.16","0.51",
"Bandiougou Fadiga","frFRA","FW,MF","Paris S-G","frLigue 1","19","2001","6","0","63","0.7","0","0","0","0","0","0","1","0","0.0","0.0","0.0","0.0","3","3","7","0.00","0.00","0.00","0.00","0.00","0.04","0.00","0.04","0.04","0.04",
"Bandiougou Fadiga","frFRA","MF,FW","Brest","frLigue 1","19","2001","4","0","43","0.5","0","0","0","0","0","0","0","0","0.0","0.0","0.1","0.1","0","1","3","0.00","0.00","0.00","0.00","0.00","0.00","0.14","0.14","0.00","0.14",
"Wout Faes","beBEL","DF","Reims","frLigue 1","22","1998","33","33","2,899","32.2","1","0","1","1","0","0","13","2","1.2","1.2","0.1","1.3","22","86","2","0.03","0.00","0.03","0.03","0.03","0.04","0.00","0.04","0.04","0.04",
"Nicolò Fagioli","itITA","MF","Juventus","itSerie A","19","2001","1","0","21","0.2","0","0","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0","1","0","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00",
"Ralf Fährmann","deGER","GK","Schalke 04","deBundesliga","31","1988","22","22","1,876","20.8","0","0","0","0","0","0","2","0","0.1","0.1","0.1","0.2","0","0","0","0.00","0.00","0.00","0.00","0.00","0.01","0.00","0.01","0.01","0.01",
"Romain Faivre","frFRA","MF,FW","Brest","frLigue 1","22","1998","36","33","2,891","32.1","6","5","11","5","1","1","0","0","6.2","5.4","7.2","12.7","141","171","166","0.19","0.16","0.34","0.16","0.31","0.19","0.23","0.42","0.17","0.39",
"Fali","esESP","DF,MF","Cádiz","esLa Liga","26","1993","34","29","2,637","29.3","0","0","0","0","0","0","11","0","0.7","0.7","0.6","1.3","10","68","12","0.00","0.00","0.00","0.00","0.00","0.02","0.02","0.04","0.02","0.04",
"Iago Falque","esESP","MF,FW","Benevento","itSerie A","30","1990","11","4","358","4.0","1","1","2","1","0","0","0","0","0.4","0.4","1.2","1.7","16","26","31","0.25","0.25","0.50","0.25","0.50","0.11","0.31","0.42","0.11","0.42",
"Andri Fannar Baldursson","isISL","MF","Bologna","itSerie A","18","2002","8","1","217","2.4","0","0","0","0","0","0","2","0","0.2","0.2","0.1","0.2","1","6","8","0.00","0.00","0.00","0.00","0.00","0.07","0.03","0.10","0.07","0.10",
"Paolo Faragò","itITA","DF","Bologna","itSerie A","27","1993","1","0","23","0.3","0","0","0","0","0","0","0","0","0.1","0.1","0.0","0.1","0","2","1","0.00","0.00","0.00","0.00","0.00","0.21","0.00","0.21","0.21","0.21",
"Paolo Faragò","itITA","DF","Cagliari","itSerie A","27","1993","8","4","369","4.1","0","0","0","0","0","0","2","0","0.2","0.2","0.5","0.7","2","13","10","0.00","0.00","0.00","0.00","0.00","0.04","0.13","0.17","0.04","0.17",
"Davide Faraoni","itITA","DF","Hellas Verona","itSerie A","28","1991","34","33","2,891","32.1","4","7","11","4","0","0","8","0","3.1","3.1","3.4","6.5","26","132","100","0.12","0.22","0.34","0.12","0.34","0.10","0.11","0.21","0.10","0.21",
"Mohamed Fares","dzALG","DF","Lazio","itSerie A","24","1996","21","12","1,139","12.7","0","1","1","0","0","0","5","0","0.7","0.5","1.9","2.5","26","24","114","0.00","0.08","0.08","0.00","0.08","0.05","0.15","0.21","0.04","0.20",
"Diego Farias","brBRA","FW","Spezia","itSerie A","30","1990","29","17","1,514","16.8","4","2","6","4","0","0","5","0","3.2","3.2","3.6","6.7","47","67","132","0.24","0.12","0.36","0.24","0.36","0.19","0.21","0.40","0.19","0.40",
"Wuilker Faríñez","veVEN","GK","Lens","frLigue 1","22","1998","3","1","107","1.2","0","0","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0","0","0","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00",
"Noah Fatar","frFRA","FW,MF","Angers","frLigue 1","18","2002","2","0","21","0.2","0","0","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0","0","2","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00",
"Ansu Fati","esESP","FW","Barcelona","esLa Liga","17","2002","7","6","431","4.8","4","0","4","4","0","0","1","0","1.8","1.8","1.7","3.5","32","12","60","0.84","0.00","0.84","0.84","0.84","0.37","0.36","0.73","0.37","0.73",
"Julien Faussurier","frFRA","DF","Brest","frLigue 1","33","1987","17","9","955","10.6","0","3","3","0","0","0","2","0","0.4","0.4","2.2","2.6","28","56","63","0.00","0.28","0.28","0.00","0.28","0.04","0.21","0.24","0.04","0.24",
"Andrea Favilli","itITA","FW","Hellas Verona","itSerie A","23","1997","11","2","339","3.8","2","0","2","2","0","0","1","0","1.6","1.6","0.1","1.7","7","2","37","0.53","0.00","0.53","0.53","0.53","0.42","0.03","0.44","0.42","0.44",
"Federico Fazio","arARG","DF","Roma","itSerie A","33","1987","6","5","406","4.5","1","0","1","1","0","0","2","0","0.2","0.2","0.1","0.2","4","20","2","0.22","0.00","0.22","0.22","0.22","0.04","0.02","0.05","0.04","0.05",
"Nabil Fekir","frFRA","MF,FW","Betis","esLa Liga","27","1993","33","33","2,622","29.1","5","6","11","4","1","3","5","1","7.0","4.6","5.2","9.8","104","152","182","0.17","0.21","0.38","0.14","0.34","0.24","0.18","0.42","0.16","0.34",
"Felipe","brBRA","DF","Atlético Madrid","esLa Liga","31","1989","31","23","2,057","22.9","0","0","0","0","0","0","8","0","1.5","1.5","0.3","1.8","5","36","3","0.00","0.00","0.00","0.00","0.00","0.07","0.01","0.08","0.07","0.08",
"Luiz Felipe","itITA","DF","Lazio","itSerie A","23","1997","14","10","909","10.1","0","0","0","0","0","0","5","0","0.3","0.3","0.3","0.5","9","29","2","0.00","0.00","0.00","0.00","0.00","0.03","0.03","0.05","0.03","0.05",
"João Félix","ptPOR","FW,MF","Atlético Madrid","esLa Liga","20","1999","31","14","1,572","17.5","7","5","12","6","1","2","6","0","5.5","3.9","4.3","8.1","49","73","94","0.40","0.29","0.69","0.34","0.63","0.31","0.24","0.56","0.22","0.47",
"Ohis Felix Uduokhai","deGER","DF","Augsburg","deBundesliga","22","1997","29","29","2,610","29.0","1","0","1","1","0","0","5","0","1.7","1.7","0.3","2.0","21","94","13","0.03","0.00","0.03","0.03","0.03","0.06","0.01","0.07","0.06","0.07",
"Zinedine Ferhat","dzALG","FW,MF","Nîmes","frLigue 1","27","1993","33","33","2,957","32.9","6","10","16","5","1","1","2","0","5.9","5.1","6.5","11.6","92","121","266","0.18","0.30","0.49","0.15","0.46","0.18","0.20","0.38","0.15","0.35",
"Bruno Fernandes","ptPOR","MF","Manchester Utd","engPremier League","25","1994","37","35","3,099","34.4","18","12","30","9","9","10","6","0","16.1","8.2","11.4","19.6","80","285","263","0.52","0.35","0.87","0.26","0.61","0.47","0.33","0.80","0.24","0.57",
"Edimilson Fernandes","chSUI","MF,FW","Mainz 05","deBundesliga","24","1996","14","9","841","9.3","0","1","1","0","0","0","1","0","0.5","0.5","1.3","1.8","6","23","19","0.00","0.11","0.11","0.00","0.11","0.05","0.14","0.20","0.05","0.20",
"Aitor Fernández","esESP","GK","Levante","esLa Liga","29","1991","29","29","2,610","29.0","0","0","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0","0","0","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00",
"Álex Fernández","esESP","MF","Cádiz","esLa Liga","27","1992","25","21","1,946","21.6","4","1","5","2","2","2","1","0","3.3","1.8","1.5","3.2","26","104","43","0.18","0.05","0.23","0.09","0.14","0.15","0.07","0.22","0.08","0.15",
"Álvaro Fernández","esESP","GK","Huesca","esLa Liga","22","1998","22","22","1,980","22.0","0","0","0","0","0","0","0","0","0.1","0.1","0.0","0.1","0","0","0","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00",
"Andrés Fernández","esESP","GK","Huesca","esLa Liga","33","1986","16","16","1,440","16.0","0","0","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0","0","0","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00",
"Augusto Fernández","arARG","MF","Cádiz","esLa Liga","34","1986","12","4","369","4.1","0","0","0","0","0","0","1","0","0.0","0.0","0.0","0.0","2","17","3","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00",
"Carlos Fernández","esESP","FW","Sevilla","esLa Liga","24","1996","5","2","143","1.6","0","0","0","0","0","0","0","0","0.2","0.2","0.7","0.9","3","3","10","0.00","0.00","0.00","0.00","0.00","0.12","0.43","0.55","0.12","0.55",
"Carlos Fernández","esESP","FW,MF","Real Sociedad","esLa Liga","24","1996","11","4","390","4.3","1","2","3","1","0","0","5","0","1.1","1.1","0.7","1.8","3","10","33","0.23","0.46","0.69","0.23","0.69","0.26","0.16","0.41","0.26","0.41",
"Federico Fernández","arARG","DF","Newcastle Utd","engPremier League","31","1989","24","24","2,079","23.1","0","0","0","0","0","0","4","0","0.3","0.3","0.6","0.8","1","32","7","0.00","0.00","0.00","0.00","0.00","0.01","0.03","0.04","0.01","0.04",
"Joaquín Fernández","esESP","DF","Valladolid","esLa Liga","24","1996","25","24","2,073","23.0","1","0","1","1","0","0","8","0","1.4","1.4","0.5","1.9","0","42","2","0.04","0.00","0.04","0.04","0.04","0.06","0.02","0.08","0.06","0.08",
"Fernandinho","brBRA","MF","Manchester City","engPremier League","35","1985","21","12","1,188","13.2","0","2","2","0","0","0","6","0","0.7","0.7","1.3","1.9","31","114","5","0.00","0.15","0.15","0.00","0.15","0.05","0.10","0.15","0.05","0.15",
"Fernando","brBRA","MF","Sevilla","esLa Liga","33","1987","31","28","2,546","28.3","3","4","7","3","0","0","6","0","1.5","1.5","3.0","4.5","17","112","22","0.11","0.14","0.25","0.11","0.25","0.05","0.11","0.16","0.05","0.16",
"Alex Ferrari","itITA","DF","Sampdoria","itSerie A","26","1994","12","11","880","9.8","0","1","1","0","0","0","3","0","0.0","0.0","1.0","1.0","1","32","8","0.00","0.10","0.10","0.00","0.10","0.00","0.11","0.11","0.00","0.11",
"David Ferreiro","esESP","MF,FW","Huesca","esLa Liga","32","1988","37","29","2,527","28.1","2","4","6","2","0","0","5","0","1.8","1.8","5.9","7.6","68","113","182","0.07","0.14","0.21","0.07","0.21","0.06","0.21","0.27","0.06","0.27",
"Salvador Ferrer","esESP","DF","Spezia","itSerie A","22","1998","18","14","1,190","13.2","0","1","1","0","0","0","4","0","0.1","0.1","1.3","1.4","28","46","49","0.00","0.08","0.08","0.00","0.08","0.01","0.10","0.10","0.01","0.10",
"Facundo Ferreyra","arARG","FW","Celta Vigo","esLa Liga","29","1991","13","2","300","3.3","1","0","1","1","0","0","5","1","1.5","1.5","0.0","1.5","1","2","10","0.30","0.00","0.30","0.30","0.30","0.46","0.00","0.46","0.46","0.46",
