Player, Nation, Position, Club, League, Age, YearBorn, 90s, Tkl, TklW, Def3rdTkl, Mid3rdTkl,Att3rdTkl,DribblersTkl,DribblersTklAtt,DribblersTkl%,DribblersTklLost,Blocks,ShotBlocks,PassBlocks,Interceptions, Interceptions+Tkl, Clearences, ErrorsLeadingToShot, Matches
"Oscar Bobb","noNOR","FW,MF","Manchester City","engPremier League","20","2003","3.4","7","3","1","2","4","2","4","50.0","2","4","0","4","5","12","1","0",
"Sacha Boey","frFRA","DF","Bayern Munich","deBundesliga","22","2000","1.2","2","0","2","0","0","1","2","50.0","1","1","0","1","1","3","2","0",
"Jeremie Boga","ciCIV","FW","Nice","frLigue 1","26","1997","22.2","18","7","6","10","2","10","20","50.0","10","26","2","24","8","26","4","0",
"Jayden Bogle","engENG","DF","Sheffield Utd","engPremier League","23","2000","31.0","66","36","43","21","2","35","70","50.0","35","42","11","31","32","98","97","0",
"Emil Bohinen","noNOR","MF","Genoa","itSerie A","24","1999","0.6","1","1","0","1","0","0","0","","0","1","0","1","0","1","3","0",
"Emil Bohinen","noNOR","MF","Salernitana","itSerie A","24","1999","5.9","8","6","5","3","0","2","10","20.0","8","8","2","6","14","22","6","1",
"Adama Bojang","gmGAM","FW","Reims","frLigue 1","19","2004","0.9","2","1","1","0","1","0","0","","0","2","1","1","1","3","0","0",
"Daniel Boloca","roROU","MF","Sassuolo","itSerie A","24","1998","22.5","48","33","18","25","5","27","46","58.7","19","23","13","10","14","62","33","2",
"Willy Boly","ciCIV","DF","Nott'ham Forest","engPremier League","32","1991","16.0","46","29","36","9","1","22","40","55.0","18","32","21","11","25","71","90","0",
"Giacomo Bonaventura","itITA","MF","Fiorentina","itSerie A","33","1989","25.3","26","13","6","10","10","9","21","42.9","12","16","1","15","14","40","10","0",
"Federico Bonazzoli","itITA","FW,MF","Hellas Verona","itSerie A","26","1997","11.3","4","1","1","3","0","1","8","12.5","7","9","1","8","3","7","3","0",
"Warren Bondo","frFRA","MF","Monza","itSerie A","19","2003","16.4","29","22","16","10","3","13","17","76.5","4","13","3","10","6","35","13","0",
"Giovanni Bonfanti","itITA","DF","Atalanta","itSerie A","20","2003","1.0","4","2","2","2","0","2","3","66.7","1","1","1","0","1","5","1","0",
"Victor Boniface","ngNGA","FW","Leverkusen","deBundesliga","22","2000","17.2","6","4","0","1","5","1","4","25.0","3","6","1","5","0","6","13","0",
"Kevin Bonifazi","itITA","DF","Bologna","itSerie A","27","1996","1.0","4","0","0","4","0","1","2","50.0","1","0","0","0","0","4","7","1",
"Kevin Bonifazi","itITA","DF","Frosinone","itSerie A","27","1996","3.4","5","3","2","3","0","2","3","66.7","1","1","0","1","3","8","9","0",
"Leonardo Bonucci","itITA","DF","Union Berlin","deBundesliga","36","1987","5.1","6","5","2","4","0","4","4","100.0","0","5","3","2","7","13","16","0",
"Neto Borges","brBRA","DF","Clermont Foot","frLigue 1","26","1996","28.0","48","24","25","18","5","28","63","44.4","35","28","6","22","57","105","84","0",
"Yvandro Borges Sanches","luLUX","MF,FW","Gladbach","deBundesliga","19","2004","0.2","0","0","0","0","0","0","0","","0","0","0","0","0","0","0","0",
"Sebastiaan Bornauw","beBEL","DF","Wolfsburg","deBundesliga","24","1999","15.9","26","12","19","7","0","13","19","68.4","6","21","12","9","18","44","81","0",
"Rafael Borré","coCOL","FW","Werder Bremen","deBundesliga","27","1995","11.0","10","7","2","4","4","5","16","31.3","11","8","2","6","2","12","10","0",
"Gennaro Borrelli","itITA","FW","Frosinone","itSerie A","23","2000","0.3","0","0","0","0","0","0","0","","0","0","0","0","0","0","0","0",
"Adri Bosch","esESP","DF","Granada","esLa Liga","22","2001","0.3","1","1","1","0","0","0","0","","0","0","0","0","0","1","1","0",
"Erik Botheim","noNOR","FW,MF","Salernitana","itSerie A","23","2000","3.5","2","0","2","0","0","0","1","0.0","1","3","0","3","0","2","2","0",
"Sven Botman","nlNED","DF","Newcastle Utd","engPremier League","23","2000","15.3","20","13","14","6","0","8","13","61.5","5","20","16","4","9","29","61","3",
"Saïmon Bouabré","frFRA","MF","Monaco","frLigue 1","17","2006","0.5","2","2","0","2","0","1","2","50.0","1","1","0","1","0","2","0","0",
"Ayyoub Bouaddi","frFRA","MF","Lille","frLigue 1","15","2007","1.5","6","2","6","0","0","2","5","40.0","3","2","0","2","1","7","3","0",
"Badredine Bouanani","dzALG","FW","Nice","frLigue 1","18","2004","1.8","3","2","1","1","1","3","4","75.0","1","5","0","5","3","6","0","0",
"Badredine Bouanani","dzALG","MF","Lorient","frLigue 1","18","2004","4.9","4","2","1","1","2","2","4","50.0","2","3","0","3","2","6","3","0",
"Mohamed Bouchenna","frFRA","MF,FW","Clermont Foot","frLigue 1","17","2006","0.3","1","0","1","0","0","0","0","","0","0","0","0","0","1","0","0",
"Hicham Boudaoui","dzALG","MF","Nice","frLigue 1","23","1999","17.9","41","19","16","22","3","21","30","70.0","9","15","1","14","11","52","15","0",
"Yassine Bounou","maMAR","GK","Sevilla","esLa Liga","32","1991","1.0","0","0","0","0","0","0","0","","0","0","0","0","0","0","0","0",
"Mehdi Bourabia","maMAR","MF","Frosinone","itSerie A","31","1991","2.2","5","4","1","4","0","2","4","50.0","2","3","0","3","0","5","4","0",
"Benjamin Bourigeaud","frFRA","MF,FW","Rennes","frLigue 1","29","1994","26.9","31","18","14","9","8","13","44","29.5","31","31","2","29","22","53","39","2",
"Bilal Boutobba","frFRA","FW,MF","Clermont Foot","frLigue 1","24","1998","10.3","22","12","6","10","6","10","23","43.5","13","9","0","9","8","30","3","0",
"Hugo Boutsingkham","frFRA","MF,FW","Nantes","frLigue 1","20","2003","0.1","0","0","0","0","0","0","0","","0","0","0","0","0","0","1","0",
"Edoardo Bove","itITA","MF","Roma","itSerie A","21","2002","19.8","60","31","16","31","13","27","46","58.7","19","21","1","20","11","71","11","1",
"Jarrod Bowen","engENG","FW","West Ham","engPremier League","26","1996","33.5","42","28","14","14","14","13","35","37.1","22","37","5","32","19","61","14","0",
"Lucas Boyé","arARG","FW","Granada","esLa Liga","27","1996","28.2","50","25","14","25","11","14","34","41.2","20","35","5","30","10","60","46","0",
"Domagoj Bradarić","hrCRO","DF","Salernitana","itSerie A","23","1999","30.5","29","20","13","10","6","15","25","60.0","10","22","7","15","32","61","62","1",
"Conor Bradley","nirNIR","DF","Liverpool","engPremier League","20","2003","8.4","33","25","14","12","7","24","38","63.2","14","17","1","16","10","43","14","0",
"Bilal Brahimi","dzALG","FW","Nice","frLigue 1","23","2000","0.1","0","0","0","0","0","0","1","0.0","1","0","0","0","0","0","0","0",
"Bilal Brahimi","dzALG","FW,MF","Brest","frLigue 1","23","2000","2.5","0","0","0","0","0","0","3","0.0","3","3","0","3","0","0","0","0",
"Julian Brandt","deGER","MF,FW","Dortmund","deBundesliga","27","1996","24.7","17","14","8","8","1","10","27","37.0","17","20","3","17","8","25","18","0",
"Jarrad Branthwaite","engENG","DF","Everton","engPremier League","21","2002","34.6","66","32","42","22","2","45","62","72.6","17","51","36","15","50","116","163","2",
"Darko Brašanac","rsSRB","MF","Osasuna","esLa Liga","31","1992","0.5","1","0","1","0","0","1","1","100.0","0","1","0","1","0","1","0","0",
"Lilian Brassier","frFRA","DF","Brest","frLigue 1","23","1999","29.7","31","18","18","13","0","12","24","50.0","12","28","21","7","41","72","93","0",
"Brau","esESP","DF","Granada","esLa Liga","21","2001","0.3","1","0","1","0","0","1","1","100.0","0","0","0","0","0","1","2","0",
"Claudio Bravo","clCHI","GK","Betis","esLa Liga","40","1983","7.0","0","0","0","0","0","0","1","0.0","1","0","0","0","0","0","2","0",
"Fabian Bredlow","deGER","GK","Stuttgart","deBundesliga","28","1995","4.0","0","0","0","0","0","0","1","0.0","1","0","0","0","0","0","3","0",
"Tim Breithaupt","deGER","MF","Augsburg","deBundesliga","21","2002","7.0","20","11","11","9","0","13","21","61.9","8","15","3","12","8","28","10","0",
"Josip Brekalo","hrCRO","FW","Fiorentina","itSerie A","25","1998","7.2","8","6","6","2","0","2","11","18.2","9","7","0","7","1","9","0","0",
"Gleison Bremer","brBRA","DF","Juventus","itSerie A","26","1997","35.9","58","42","32","21","5","21","29","72.4","8","45","27","18","40","98","147","0",
"Brenner","brBRA","MF,FW","Udinese","itSerie A","23","2000","2.1","8","7","1","5","2","4","7","57.1","3","2","0","2","0","8","2","0",
"Ben Brereton","clCHI","FW,MF","Sheffield Utd","engPremier League","24","1999","12.3","9","4","4","4","1","4","10","40.0","6","9","3","6","3","12","12","0",
"Ben Brereton","clCHI","FW,MF","Villarreal","esLa Liga","24","1999","3.0","2","2","1","0","1","0","2","0.0","2","0","0","0","0","2","0","0",
"Marco Brescianini","itITA","MF","Frosinone","itSerie A","23","2000","25.8","28","13","13","12","3","9","25","36.0","16","22","5","17","10","38","37","0",
"Maximilian Breunig","deGER","FW","Freiburg","deBundesliga","22","2000","0.1","0","0","0","0","0","0","0","","0","1","0","1","0","0","0","0",
"Rhian Brewster","engENG","FW,MF","Sheffield Utd","engPremier League","23","2000","3.8","5","1","1","2","2","0","2","0.0","2","2","0","2","1","6","2","0",
"Bennit Bröger","deGER","FW","Wolfsburg","deBundesliga","17","2006","0.1","0","0","0","0","0","0","0","","0","0","0","0","0","0","0","0",
"Armando Broja","alALB","FW","Chelsea","engPremier League","21","2001","5.0","3","0","0","1","2","1","2","50.0","1","5","1","4","0","3","3","0",
"Armando Broja","alALB","FW","Fulham","engPremier League","21","2001","1.0","0","0","0","0","0","0","0","","0","1","0","1","0","0","0","0",
"Dylan Bronn","tnTUN","DF,MF","Salernitana","itSerie A","28","1995","0.6","0","0","0","0","0","0","1","0.0","1","2","0","2","0","0","4","0",
"Andre Brooks","engENG","MF,DF","Sheffield Utd","engPremier League","19","2003","10.4","22","13","7","11","4","9","21","42.9","12","13","1","12","14","36","20","0",
"David Brooks","wlsWAL","FW,MF","Bournemouth","engPremier League","26","1997","3.1","5","4","2","1","2","2","4","50.0","2","3","0","3","2","7","2","0",
"John Brooks","usUSA","DF","Hoffenheim","deBundesliga","30","1993","17.1","28","15","17","10","1","15","30","50.0","15","29","17","12","27","55","109","1",
"Moritz Broschinski","deGER","FW","Bochum","deBundesliga","22","2000","13.9","11","7","2","5","4","2","8","25.0","6","11","2","9","0","11","6","0",
"Jacob Brown","sctSCO","MF,FW","Luton Town","engPremier League","25","1998","11.3","19","12","7","7","5","7","18","38.9","11","20","1","19","8","27","22","0",
"Josh Brownhill","engENG","MF","Burnley","engPremier League","27","1995","25.0","61","35","23","28","10","27","37","73.0","10","33","8","25","34","95","40","1",
"Alexander Brunst","deGER","GK","Darmstadt 98","deBundesliga","28","1995","3.0","0","0","0","0","0","0","2","0.0","2","0","0","0","0","0","2","1",
"Jacob Bruun Larsen","dkDEN","MF,FW","Burnley","engPremier League","24","1998","13.9","9","4","4","3","2","7","21","33.3","14","16","2","14","7","16","23","0",
"Tajon Buchanan","caCAN","DF","Inter","itSerie A","24","1999","1.8","1","1","0","0","1","1","2","50.0","1","1","0","1","0","1","4","0",
"Ante Budimir","hrCRO","FW","Osasuna","esLa Liga","32","1991","27.1","21","15","2","11","8","5","14","35.7","9","19","5","14","5","26","18","0",
"Hugo Bueno","esESP","DF,MF","Wolves","engPremier League","20","2002","8.2","21","14","12","7","2","12","19","63.2","7","17","4","13","6","27","24","0",
"Manu Bueno","esESP","MF","Sevilla","esLa Liga","19","2004","1.3","4","2","4","0","0","3","3","100.0","0","3","0","3","0","4","1","0",
"Santiago Bueno","uyURU","DF","Wolves","engPremier League","24","1998","9.1","13","7","5","7","1","5","11","45.5","6","22","12","10","6","19","33","0",
"Marius Bülter","deGER","DF,FW","Hoffenheim","deBundesliga","30","1993","15.0","18","11","9","5","4","12","23","52.2","11","17","3","14","10","28","20","0",
"Facundo Buonanotte","arARG","FW,MF","Brighton","engPremier League","18","2004","15.2","42","22","13","22","7","14","44","31.8","30","22","3","19","8","50","5","0",
"Alessandro Buongiorno","itITA","DF","Torino","itSerie A","24","1999","28.1","70","39","43","24","3","24","34","70.6","10","20","12","8","69","139","131","0",
"Jonathan Burkardt","deGER","FW,MF","Mainz 05","deBundesliga","23","2000","17.1","12","8","2","6","4","4","11","36.4","7","16","3","13","3","15","2","0",
"Oliver Burke","sctSCO","FW","Werder Bremen","deBundesliga","26","1997","0.4","0","0","0","0","0","0","2","0.0","2","0","0","0","0","0","0","0",
"Reece Burke","engENG","DF","Luton Town","engPremier League","26","1996","18.4","37","23","17","14","6","12","26","46.2","14","25","18","7","18","55","78","1",
"Dan Burn","engENG","DF","Newcastle Utd","engPremier League","31","1992","30.3","61","33","37","20","4","26","61","42.6","35","55","25","30","37","98","124","1",
"Rareș-Cătălin Burnete","roROU","FW","Lecce","itSerie A","19","2004","0.1","0","0","0","0","0","0","0","","0","0","0","0","0","0","0","0",
"Mason Burstow","engENG","FW","Chelsea","engPremier League","19","2003","0.1","0","0","0","0","0","0","0","","0","0","0","0","0","0","0","0",
"Marnon Busch","deGER","DF","Heidenheim","deBundesliga","28","1994","6.6","11","9","6","3","2","7","12","58.3","5","9","2","7","10","21","12","0",
"Maxime Busi","beBEL","FW,DF","Reims","frLigue 1","23","1999","1.8","2","0","0","1","1","0","2","0.0","2","6","1","5","4","6","5","0",
"Pablo Busto","esESP","DF","Betis","esLa Liga","17","2005","0.5","1","1","0","0","1","1","1","100.0","0","0","0","0","1","2","3","0",
"Aurélio Buta","ptPOR","DF,MF","Eint Frankfurt","deBundesliga","26","1997","19.4","40","25","19","16","5","21","38","55.3","17","24","5","19","15","55","36","0",
"Marcin Bułka","plPOL","GK","Nice","frLigue 1","23","1999","34.0","0","0","0","0","0","0","2","0.0","2","0","0","0","0","0","9","3",
"Rémy Cabella","frFRA","FW,MF","Lille","frLigue 1","33","1990","16.4","54","36","19","20","15","20","54","37.0","34","32","0","32","5","59","5","0",
"Jovane Cabral","cvCPV","MF,FW","Salernitana","itSerie A","25","1998","7.5","13","9","4","7","2","3","9","33.3","6","3","0","3","1","14","4","0",
"Liberato Cacace","nzNZL","DF","Empoli","itSerie A","22","2000","21.2","40","24","24","13","3","24","38","63.2","14","23","6","17","19","59","56","0",
"Anthony Caci","frFRA","DF","Mainz 05","deBundesliga","26","1997","27.6","56","23","30","25","1","27","44","61.4","17","43","7","36","32","88","45","0",
"Moisés Caicedo","ecECU","MF","Chelsea","engPremier League","21","2001","31.8","91","46","38","42","11","36","60","60.0","24","59","25","34","37","128","44","4",
"Tom Cairney","sctSCO","MF","Fulham","engPremier League","32","1991","16.5","24","16","10","12","2","13","25","52.0","12","16","4","12","13","37","6","0",
"Jens Cajuste","seSWE","MF","Napoli","itSerie A","23","1999","11.3","36","24","13","17","6","20","37","54.1","17","20","3","17","4","40","15","0",
"Davide Calabria","itITA","DF","Milan","itSerie A","26","1996","24.3","70","38","38","25","7","44","72","61.1","28","26","7","19","24","94","49","1",
"Riccardo Calafiori","itITA","DF","Bologna","itSerie A","21","2002","26.1","47","32","28","16","3","22","32","68.8","10","38","13","25","50","97","74","3",
"Mattia Caldara","itITA","DF","Milan","itSerie A","29","1994","0.4","1","1","1","0","0","1","1","100.0","0","1","1","0","1","2","1","0",
"Luca Caldirola","itITA","DF","Monza","itSerie A","32","1991","23.8","25","14","19","4","2","13","22","59.1","9","26","17","9","29","54","53","0",
"Duje Ćaleta-Car","hrCRO","DF","Lyon","frLigue 1","26","1996","22.1","26","11","19","6","1","18","22","81.8","4","27","14","13","18","44","94","1",
"Hakan Çalhanoğlu","trTUR","MF","Inter","itSerie A","29","1994","28.4","66","33","29","29","8","32","49","65.3","17","29","13","16","24","90","22","0",
"José Callejón","esESP","MF,FW","Granada","esLa Liga","36","1987","8.9","13","6","10","3","0","8","22","36.4","14","7","1","6","5","18","10","0",
"Dominic Calvert-Lewin","engENG","FW","Everton","engPremier League","26","1997","24.1","13","6","2","6","5","2","15","13.3","13","14","4","10","4","17","38","0",
"Lamine Camara","snSEN","MF","Metz","frLigue 1","19","2004","25.1","62","42","26","30","6","24","49","49.0","25","35","2","33","28","90","34","0",
"Mahdi Camara","frFRA","MF","Brest","frLigue 1","25","1998","22.4","55","39","8","40","7","20","49","40.8","29","24","1","23","27","82","19","0",
"Mohamed Camara","mlMLI","MF","Monaco","frLigue 1","23","2000","11.5","35","21","10","20","5","15","29","51.7","14","8","2","6","11","46","7","0",
"Francesco Camarda","itITA","FW","Milan","itSerie A","15","2008","0.2","0","0","0","0","0","0","2","0.0","2","0","0","0","0","0","0","0",
"Eduardo Camavinga","frFRA","MF,DF","Real Madrid","esLa Liga","20","2002","20.2","76","47","39","29","8","23","39","59.0","16","36","8","28","29","105","29","1",
"Nicolò Cambiaghi","itITA","FW,MF","Empoli","itSerie A","22","2000","28.4","51","39","15","20","16","16","35","45.7","19","26","1","25","14","65","8","0",
"Andrea Cambiaso","itITA","DF,FW","Juventus","itSerie A","23","2000","26.4","47","30","23","15","9","25","43","58.1","18","28","3","25","11","58","26","1",
"Axel Camblan","frFRA","FW","Brest","frLigue 1","19","2003","1.0","3","1","0","2","1","2","4","50.0","2","2","0","2","0","3","0","0",
"Sergio Camello","esESP","FW","Rayo Vallecano","esLa Liga","22","2001","18.5","16","5","3","10","3","6","15","40.0","9","10","2","8","3","19","15","0",
"José Campaña","esESP","MF","Las Palmas","esLa Liga","30","1993","1.9","2","2","1","1","0","0","2","0.0","2","3","2","1","2","4","3","0",
"Emre Can","deGER","MF,DF","Dortmund","deBundesliga","29","1994","21.7","63","45","37","23","3","28","48","58.3","20","30","7","23","22","85","41","2",
"Matteo Cancellieri","itITA","FW,MF","Empoli","itSerie A","21","2002","19.9","35","22","12","16","7","13","36","36.1","23","19","0","19","6","41","18","0",
"João Cancelo","ptPOR","DF","Barcelona","esLa Liga","29","1994","27.8","64","44","35","21","8","38","58","65.5","20","35","6","29","29","93","59","1",
"Fali Candé","gwGNB","DF","Metz","frLigue 1","25","1998","20.5","40","19","31","9","0","20","35","57.1","15","41","28","13","20","60","107","1",
"Antonio Candreva","itITA","MF,FW","Salernitana","itSerie A","36","1987","30.6","18","13","8","8","2","9","25","36.0","16","9","0","9","7","25","23","0",
"Thomas Cannon","ieIRL","FW","Everton","engPremier League","20","2002","0.0","0","0","0","0","0","0","0","","0","0","0","0","0","0","0","0",
"Sergi Canós","esESP","MF,FW","Valencia","esLa Liga","26","1997","13.7","23","13","7","11","5","10","24","41.7","14","14","2","12","11","34","9","0",
"Luigi Canotto","itITA","FW","Frosinone","itSerie A","29","1994","0.2","0","0","0","0","0","0","0","","0","0","0","0","0","0","0","0",
"Gino Caoki","frFRA","MF","Lorient","frLigue 1","19","2004","0.1","0","0","0","0","0","0","1","0.0","1","0","0","0","0","0","0","0",
"Étienne Capoue","frFRA","MF","Villarreal","esLa Liga","35","1988","16.2","32","18","17","12","3","15","22","68.2","7","20","4","16","22","54","24","1",
"Gianluca Caprari","itITA","MF,FW","Monza","itSerie A","30","1993","3.2","2","1","1","1","0","0","1","0.0","1","0","0","0","2","4","0","0",
"Elia Caprile","itITA","GK","Empoli","itSerie A","21","2001","23.0","1","0","1","0","0","1","1","100.0","0","0","0","0","0","1","16","2",
"Francesco Caputo","itITA","FW","Empoli","itSerie A","35","1987","14.1","2","0","0","0","2","0","1","0.0","1","4","0","4","1","3","3","0",
"Maxence Caqueret","frFRA","MF","Lyon","frLigue 1","23","2000","33.6","91","64","39","37","15","38","107","35.5","69","40","9","31","48","139","26","2",
"Andrea Carboni","itITA","DF","Monza","itSerie A","22","2001","16.5","38","22","24","12","2","20","31","64.5","11","23","13","10","17","55","56","1",
"Valentin Carboni","arARG","MF,FW","Monza","itSerie A","18","2005","13.0","25","15","10","12","3","8","26","30.8","18","12","1","11","7","32","4","0",
"Isaac Carcelen","esESP","DF","Cádiz","esLa Liga","30","1993","29.0","50","31","30","15","5","25","45","55.6","20","24","7","17","27","77","87","2",
"Dani Cárdenas","esESP","GK","Rayo Vallecano","esLa Liga","26","1997","1.0","0","0","0","0","0","0","0","","0","0","0","0","0","0","1","0",
"Irvin Cardona","mtMLT","MF,DF","Augsburg","deBundesliga","25","1997","0.6","1","1","0","0","1","1","3","33.3","2","1","0","1","0","1","1","0",
"Marc Cardona","esESP","FW","Las Palmas","esLa Liga","28","1995","8.2","9","8","3","4","2","1","12","8.3","11","5","0","5","2","11","7","0",
"Sergi Cardona","esESP","DF","Las Palmas","esLa Liga","24","1999","31.3","90","55","52","29","9","55","96","57.3","41","45","7","38","46","136","102","0",
"Johnny Cardoso","usUSA","MF","Betis","esLa Liga","21","2001","14.8","48","29","19","24","5","22","33","66.7","11","20","5","15","32","80","31","0",
"Igor Carioca","brBRA","DF,MF","Lorient","frLigue 1","26","1996","2.9","8","6","6","1","1","4","6","66.7","2","0","0","0","3","11","6","0",
"Diego Carlos","brBRA","DF","Aston Villa","engPremier League","30","1993","20.2","27","16","22","4","1","13","21","61.9","8","24","19","5","13","40","78","3",
"Carmona","esESP","DF,MF","Getafe","esLa Liga","21","2002","14.6","30","21","13","14","3","9","28","32.1","19","15","2","13","21","51","25","0",
"Marco Carnesecchi","itITA","GK","Atalanta","itSerie A","23","2000","26.9","0","0","0","0","0","0","0","","0","0","0","0","0","0","22","3",
"Yannick Carrasco","beBEL","DF","Atlético Madrid","esLa Liga","29","1993","2.5","4","4","3","1","0","2","7","28.6","5","2","0","2","1","5","6","0",
"Álvaro Carreras","esESP","MF,FW","Granada","esLa Liga","20","2003","5.3","13","8","8","4","1","5","11","45.5","6","5","1","4","7","20","9","1",
"Rasmus Carstensen","dkDEN","DF,FW","Köln","deBundesliga","22","2000","18.4","47","22","23","20","4","31","56","55.4","25","38","9","29","20","67","50","2",
"Antonin Cartillier","frFRA","DF","Monaco","frLigue 1","19","2004","0.1","0","0","0","0","0","0","0","","0","1","0","1","0","0","0","0",
"Dani Carvajal","esESP","DF","Real Madrid","esLa Liga","31","1992","24.1","47","32","28","15","4","23","42","54.8","19","28","9","19","22","69","54","4",
"Fabio Carvalho","ptPOR","MF","RB Leipzig","deBundesliga","20","2002","1.8","3","1","0","2","1","1","3","33.3","2","8","0","8","0","3","1","0",
"William Carvalho","ptPOR","MF","Betis","esLa Liga","31","1992","7.6","20","12","11","7","2","10","16","62.5","6","8","1","7","8","28","9","1",
"Cesare Casadei","itITA","FW,MF","Chelsea","engPremier League","20","2003","0.9","5","3","2","1","2","2","5","40.0","3","1","0","1","0","5","4","0",
"Marc Casado","esESP","MF","Barcelona","esLa Liga","19","2003","0.2","1","1","1","0","0","1","1","100.0","0","0","0","0","1","2","2","0",
"Nicolò Casale","itITA","DF","Lazio","itSerie A","25","1998","17.3","15","9","13","2","0","6","15","40.0","9","19","16","3","12","27","61","0",
"Casemiro","brBRA","MF,DF","Manchester Utd","engPremier League","31","1992","22.0","83","56","43","32","8","51","106","48.1","55","74","33","41","18","101","71","1",
"Kaelan Casey","engENG","DF","West Ham","engPremier League","18","2004","0.0","0","0","0","0","0","0","0","","0","0","0","0","0","0","1","0",
"Matty Cash","plPOL","DF","Aston Villa","engPremier League","25","1997","23.8","54","31","24","24","6","29","59","49.2","30","35","14","21","18","72","59","0",
"Josué Casimir","htHAI","FW,DF","Le Havre","frLigue 1","21","2001","22.4","31","18","14","14","3","7","18","38.9","11","23","2","21","13","44","25","0",
"Giuseppe Caso","itITA","FW,MF","Frosinone","itSerie A","24","1998","4.6","4","3","2","0","2","2","3","66.7","1","0","0","0","0","4","0","0",
"Cristian Cásseres Jr.","veVEN","MF","Toulouse","frLigue 1","23","2000","21.6","70","34","31","33","6","29","61","47.5","32","34","4","30","27","97","33","1",
"Timothy Castagne","beBEL","DF","Fulham","engPremier League","27","1995","29.3","49","24","23","16","10","26","44","59.1","18","38","10","28","38","87","69","1",
"Koen Casteels","beBEL","GK","Wolfsburg","deBundesliga","31","1992","25.0","2","1","2","0","0","2","3","66.7","1","0","0","0","0","2","16","5",
"Valentín Castellanos","arARG","FW","Lazio","itSerie A","24","1998","18.7","22","10","1","12","9","6","20","30.0","14","22","2","20","2","24","18","0",
"Jean-Charles Castelletto","cmCMR","DF","Nantes","frLigue 1","28","1995","27.4","34","26","22","10","2","18","29","62.1","11","19","10","9","32","66","81","0",
"Samu Castillejo","esESP","FW,MF","Sassuolo","itSerie A","28","1995","6.0","12","10","5","5","2","7","19","36.8","12","16","1","15","1","13","3","0",
"Jonny Castro","esESP","MF","Wolves","engPremier League","29","1994","0.1","0","0","0","0","0","0","1","0.0","1","1","1","0","0","0","0","0",
"Santiago Castro","arARG","FW","Bologna","itSerie A","18","2004","2.7","2","1","0","1","1","1","3","33.3","2","1","0","1","1","3","1","0",
"Gaetano Castrovilli","itITA","FW,MF","Fiorentina","itSerie A","26","1997","4.1","3","2","1","2","0","1","8","12.5","7","4","0","4","2","5","3","0",
"Danilo Cataldi","itITA","MF","Lazio","itSerie A","28","1994","15.1","24","12","7","16","1","8","18","44.4","10","15","7","8","17","41","19","1",
"Catena","esESP","DF","Osasuna","esLa Liga","28","1994","28.2","33","18","26","6","1","19","35","54.3","16","24","15","9","15","48","119","3",
"Maximiliano Caufriez","beBEL","DF","Clermont Foot","frLigue 1","26","1997","18.4","38","28","31","5","2","19","29","65.5","10","18","12","6","18","56","69","2",
"Ivan Cavaleiro","ptPOR","FW","Lille","frLigue 1","29","1993","8.6","10","6","3","4","3","7","20","35.0","13","9","2","7","5","15","6","0",
"Dani Ceballos","esESP","MF,FW","Real Madrid","esLa Liga","26","1996","6.6","10","5","4","5","1","5","14","35.7","9","9","2","7","0","10","4","1",
"Emil Ceide","noNOR","FW,MF","Sassuolo","itSerie A","21","2001","2.0","2","2","1","1","0","1","1","100.0","0","6","1","5","0","2","0","0",
"Zeki Çelik","trTUR","DF","Roma","itSerie A","26","1997","7.5","23","16","10","10","3","14","25","56.0","11","12","5","7","8","31","25","0",
"Álex Centelles","esESP","DF","Almería","esLa Liga","25","1997","10.9","11","6","9","2","0","8","18","44.4","10","5","2","3","18","29","29","0",
"Fabien Centonze","frFRA","DF","Hellas Verona","itSerie A","27","1996","7.5","14","8","10","4","0","5","10","50.0","5","14","2","12","10","24","18","0",
"Fabien Centonze","frFRA","DF","Nantes","frLigue 1","27","1996","1.0","2","1","2","0","0","2","3","66.7","1","2","1","1","0","2","1","0",
"Václav Černý","czCZE","FW,MF","Wolfsburg","deBundesliga","25","1997","10.2","8","3","3","4","1","2","14","14.3","12","13","0","13","8","16","6","0",
"Michele Cerofolini","itITA","GK","Frosinone","itSerie A","24","1999","7.5","0","0","0","0","0","0","0","","0","0","0","0","0","0","5","1",
"Alberto Cerri","itITA","FW","Empoli","itSerie A","27","1996","6.1","3","3","1","1","1","2","5","40.0","3","3","1","2","3","6","7","0",
"Leonardo Cerri","itITA","DF","Juventus","itSerie A","20","2003","0.1","0","0","0","0","0","0","0","","0","0","0","0","0","0","0","0",
"Franco Cervi","arARG","MF,DF","Celta Vigo","esLa Liga","29","1994","6.1","24","18","13","9","2","13","24","54.2","11","16","0","16","9","33","4","0",
"Julian Chabot","deGER","DF","Köln","deBundesliga","25","1998","30.0","59","42","40","17","2","35","59","59.3","24","66","43","23","45","104","145","0",
"El Chadaille Bitshiabu","frFRA","DF,MF","RB Leipzig","deBundesliga","18","2005","0.4","1","0","1","0","0","0","0","","0","0","0","0","1","2","4","0",
"Fares Chaïbi","dzALG","FW,MF","Toulouse","frLigue 1","20","2002","0.6","0","0","0","0","0","0","0","","0","0","0","0","0","0","2","0",
"Fares Chaïbi","dzALG","MF,FW","Eint Frankfurt","deBundesliga","20","2002","21.2","27","17","7","12","8","8","18","44.4","10","37","1","36","5","32","19","0",
"Trevoh Chalobah","engENG","DF","Chelsea","engPremier League","24","1999","10.6","16","12","10","2","4","10","15","66.7","5","8","7","1","8","24","51","0",
