Player, Nation, Position, Club, League, Age, YearBorn, 90s, Goals, Shots, SoT, SoT%, Sh/90, SoT/90,G/Sh,G/SoT,DistAvg, FKAtt,PKMade,PKAtt, xG, npxG, npxG/Sh, G-xG, np:G-xG, Matches 
"Sebastian Rudy","deGER","MF","Bayern Munich","deBundesliga","27","1990","16.8","1","19","6","31.6","1.13","0.36","0.05","0.17","23.6","1","0","0","0.9","0.9","0.05","+0.1","+0.1",
"Pierrick Capelle","frFRA","MF","Angers","frLigue 1","30","1987","20.9","2","40","12","30.0","1.91","0.57","0.05","0.17","19.9","1","0","0","2.6","2.6","0.07","-0.6","-0.6",
"Charlie Daniels","engENG","DF,MF","Bournemouth","engPremier League","30","1986","33.4","1","20","6","30.0","0.60","0.18","0.05","0.17","24.8","1","0","0","0.6","0.6","0.03","+0.4","+0.4",
"Alexander","arARG","MF,FW","Leganés","esLa Liga","28","1988","11.8","2","19","5","26.3","1.61","0.42","0.05","0.20","18.2","1","1","1","2.2","1.4","0.08","-0.2","-0.4",
"Jens Stryger Larsen","dkDEN","DF","Udinese","itSerie A","26","1991","28.1","1","19","5","26.3","0.68","0.18","0.05","0.20","16.6","1","0","0","1.8","1.8","0.09","-0.8","-0.8",
"Mikel San José","esESP","MF","Athletic Club","esLa Liga","28","1989","23.9","1","20","5","25.0","0.84","0.21","0.05","0.20","19.2","1","0","0","1.6","1.6","0.08","-0.6","-0.6",
"Gaetano Letizia","itITA","DF","Benevento","itSerie A","27","1990","23.8","1","22","5","22.7","0.92","0.21","0.05","0.20","27.1","1","0","0","0.8","0.8","0.04","+0.2","+0.2",
"Víctor Camarasa","esESP","MF","Betis","esLa Liga","23","1994","13.9","1","21","4","19.0","1.51","0.29","0.05","0.25","22.2","1","0","0","1.4","1.4","0.07","-0.4","-0.4",
"Mauro Arambarri","uyURU","MF","Getafe","esLa Liga","21","1995","23.6","1","21","3","14.3","0.89","0.13","0.05","0.33","23.4","1","0","0","1.6","1.6","0.08","-0.6","-0.6",
"Iver Fossum","noNOR","MF","Hannover 96","deBundesliga","21","1996","14.5","1","22","2","9.1","1.52","0.14","0.05","0.50","23.9","1","0","0","1.1","1.1","0.05","-0.1","-0.1",
"Sergio García","esESP","FW,MF","Espanyol","esLa Liga","34","1983","18.2","2","39","17","43.6","2.14","0.93","0.05","0.12","18.5","2","0","0","4.0","4.0","0.10","-2.0","-2.0",
"Marcel Sabitzer","atAUT","MF,FW","RB Leipzig","deBundesliga","23","1994","19.9","3","62","23","37.1","3.12","1.16","0.05","0.13","21.5","2","0","0","3.8","3.8","0.06","-0.8","-0.8",
"Massimo Coda","itITA","FW","Benevento","itSerie A","28","1988","15.7","4","59","19","32.2","3.75","1.21","0.05","0.16","17.8","2","1","1","5.6","4.8","0.08","-1.6","-1.8",
"Cesc Fàbregas","esESP","MF","Chelsea","engPremier League","30","1987","25.6","2","38","10","26.3","1.48","0.39","0.05","0.20","19.2","2","0","0","2.4","2.4","0.06","-0.4","-0.4",
"Richarlison","brBRA","FW,MF","Watford","engPremier League","20","1997","31.4","5","95","22","23.2","3.03","0.70","0.05","0.23","15.1","2","0","0","10.3","10.3","0.11","-5.3","-5.3",
"Stéphane Sessègnon","bjBEN","MF,FW","Montpellier","frLigue 1","33","1984","10.9","1","20","4","20.0","1.83","0.37","0.05","0.25","22.5","2","0","0","1.1","1.1","0.06","-0.1","-0.1",
"Dante","brBRA","DF","Nice","frLigue 1","33","1983","32.4","1","21","4","19.0","0.65","0.12","0.05","0.25","11.8","2","0","0","2.4","2.4","0.11","-1.4","-1.4",
"Yves Bissouma","mlMLI","MF,DF","Lille","frLigue 1","20","1996","17.3","2","41","6","14.6","2.36","0.35","0.05","0.33","25.9","2","0","0","2.1","2.1","0.06","-0.1","-0.1",
"Fayçal Fajr","maMAR","MF,FW","Getafe","esLa Liga","28","1988","26.5","1","21","9","42.9","0.79","0.34","0.05","0.11","25.5","3","0","1","1.5","0.7","0.03","-0.5","+0.3",
"Anastasios Donis","grGRE","MF,FW","Stuttgart","deBundesliga","20","1996","10.5","2","38","15","39.5","3.60","1.42","0.05","0.13","20.8","3","0","0","4.4","4.4","0.12","-2.4","-2.4",
"Marc Navarro","esESP","DF","Espanyol","esLa Liga","22","1995","12.3","1","20","5","25.0","1.62","0.41","0.05","0.20","23.5","3","0","0","0.7","0.7","0.04","+0.3","+0.3",
"Alex Pritchard","engENG","MF,FW","Huddersfield","engPremier League","24","1993","11.1","1","20","4","20.0","1.80","0.36","0.05","0.25","21.7","3","0","0","1.2","1.2","0.06","-0.2","-0.2",
"Kerem Demirbay","deGER","MF","Hoffenheim","deBundesliga","24","1993","13.5","2","22","3","13.6","1.64","0.22","0.05","0.33","27.9","3","1","1","2.2","1.4","0.06","-0.2","-0.4",
"Alen Halilović","hrCRO","FW,MF","Las Palmas","esLa Liga","21","1996","14.5","2","38","15","39.5","2.62","1.04","0.05","0.13","25.9","4","0","0","1.6","1.6","0.04","+0.4","+0.4",
"Steven Defour","beBEL","MF","Burnley","engPremier League","29","1988","22.2","1","19","7","36.8","0.86","0.32","0.05","0.14","25.9","4","0","0","0.8","0.8","0.04","+0.3","+0.3",
"Jonathan Bamba","ciCIV","FW","Saint-Étienne","frLigue 1","21","1996","28.6","7","64","21","32.8","2.24","0.73","0.05","0.14","22.7","4","4","4","9.0","5.8","0.09","-2.0","-2.8",
"Alessio Cerci","itITA","FW","Hellas Verona","itSerie A","30","1987","18.2","3","41","12","29.3","2.26","0.66","0.05","0.17","20.0","4","1","1","3.3","2.5","0.06","-0.3","-0.5",
"Adnan Januzaj","beBEL","FW","Real Sociedad","esLa Liga","22","1995","17.5","3","60","14","23.3","3.43","0.80","0.05","0.21","18.7","5","0","0","6.3","6.3","0.12","-3.3","-3.3",
"Thomas Delaney","dkDEN","MF","Werder Bremen","deBundesliga","25","1991","31.1","3","56","13","23.2","1.80","0.42","0.05","0.23","18.9","5","0","0","3.4","3.4","0.06","-0.4","-0.4",
"Matt Ritchie","sctSCO","MF,FW","Newcastle Utd","engPremier League","27","1989","31.2","3","59","16","27.1","1.89","0.51","0.05","0.19","22.9","6","0","0","3.1","3.1","0.05","-0.1","-0.1",
"Daniele Verde","itITA","FW,MF","Hellas Verona","itSerie A","21","1996","21.7","2","37","11","29.7","1.70","0.51","0.05","0.18","27.0","7","0","0","2.3","2.3","0.06","-0.3","-0.3",
"Zlatko Junuzović","atAUT","MF,FW","Werder Bremen","deBundesliga","29","1987","18.1","2","42","11","26.2","2.31","0.61","0.05","0.18","21.2","7","0","0","3.8","3.8","0.09","-1.8","-1.8",
"Aaron Cresswell","engENG","DF","West Ham","engPremier League","27","1989","34.1","1","21","6","28.6","0.62","0.18","0.05","0.17","28.7","8","0","0","0.8","0.8","0.04","+0.2","+0.2",
"Miloš Jojić","rsSRB","MF","Köln","deBundesliga","25","1992","16.2","2","40","10","25.0","2.47","0.62","0.05","0.20","24.7","8","0","0","2.7","2.7","0.07","-0.7","-0.7",
"Ronny Rodelin","frFRA","FW,MF","Caen","frLigue 1","27","1989","35.1","5","107","29","27.1","3.05","0.83","0.05","0.17","21.3","9","0","1","8.0","7.3","0.07","-3.0","-2.3",
"Marco D'Alessandro","itITA","MF,FW","Benevento","itSerie A","26","1991","11.6","1","16","9","56.3","1.38","0.78","0.06","0.11","16.4","0","0","0","1.9","1.9","0.12","-0.9","-0.9",
"Emre Çolak","trTUR","MF","La Coruña","esLa Liga","26","1991","16.1","1","17","8","47.1","1.06","0.50","0.06","0.13","22.5","0","0","0","1.2","1.2","0.07","-0.2","-0.2",
"Anthony Lozano","hnHON","FW,MF","Girona","esLa Liga","24","1993","5.2","1","16","7","43.8","3.06","1.34","0.06","0.14","16.3","0","0","0","1.4","1.4","0.09","-0.4","-0.4",
"Nico Schulz","deGER","FW,MF","Hoffenheim","deBundesliga","24","1993","19.8","1","17","7","41.2","0.86","0.35","0.06","0.14","19.6","0","0","0","1.4","1.4","0.08","-0.4","-0.4",
"Samuel Grandsir","frFRA","FW,MF","Troyes","frLigue 1","20","1996","28.9","3","48","19","39.6","1.66","0.66","0.06","0.16","17.5","0","0","0","4.8","4.8","0.10","-1.8","-1.8",
"Shane Long","ieIRL","FW","Southampton","engPremier League","30","1987","17.6","2","33","13","39.4","1.88","0.74","0.06","0.15","12.5","0","0","0","3.7","3.7","0.11","-1.7","-1.7",
"Marcus Thuram","frFRA","FW","Guingamp","frLigue 1","19","1997","21.4","3","51","20","39.2","2.38","0.93","0.06","0.15","14.9","0","0","0","5.7","5.7","0.11","-2.7","-2.7",
"Andrés Iniesta","esESP","MF","Barcelona","esLa Liga","33","1984","20.3","1","16","6","37.5","0.79","0.30","0.06","0.17","21.9","0","0","0","0.6","0.6","0.04","+0.4","+0.4",
"Mikel Merino","esESP","MF","Newcastle Utd","engPremier League","21","1996","15.0","1","16","6","37.5","1.07","0.40","0.06","0.17","25.5","0","0","0","0.6","0.6","0.04","+0.4","+0.4",
"Gerard Gumbau","esESP","MF","Leganés","esLa Liga","22","1994","15.9","1","17","6","35.3","1.07","0.38","0.06","0.17","28.5","0","0","0","0.7","0.7","0.04","+0.3","+0.3",
"Lukas Klünter","deGER","DF,FW","Köln","deBundesliga","21","1996","14.8","1","17","6","35.3","1.15","0.40","0.06","0.17","18.3","0","0","0","2.1","2.1","0.13","-1.1","-1.1",
"Christian Atsu","ghGHA","FW,MF","Newcastle Utd","engPremier League","25","1992","19.8","2","35","12","34.3","1.77","0.61","0.06","0.17","17.4","0","0","0","4.0","4.0","0.12","-2.0","-2.0",
"Martin Terrier","frFRA","FW,MF","Strasbourg","frLigue 1","20","1997","18.6","3","50","17","34.0","2.69","0.92","0.06","0.18","18.8","0","0","0","4.9","4.9","0.10","-1.9","-1.9",
"Adel Taarabt","maMAR","FW,MF","Genoa","itSerie A","28","1989","17.9","2","33","11","33.3","1.84","0.61","0.06","0.18","21.2","0","0","0","1.5","1.5","0.05","+0.5","+0.5",
"Francisco Portillo","esESP","MF,FW","Getafe","esLa Liga","27","1990","27.3","2","18","6","33.3","0.66","0.22","0.06","0.17","18.8","0","1","2","3.1","1.5","0.08","-1.1","-0.5",
"Cristian Ansaldi","arARG","DF","Torino","itSerie A","30","1986","20.8","1","18","6","33.3","0.87","0.29","0.06","0.17","20.7","0","0","0","0.7","0.7","0.04","+0.3","+0.3",
"Florian Grillitsch","atAUT","MF","Hoffenheim","deBundesliga","21","1995","21.0","1","18","6","33.3","0.86","0.29","0.06","0.17","23.7","0","0","0","1.2","1.2","0.06","-0.2","-0.2",
"Walace","brBRA","MF","Hamburger SV","deBundesliga","22","1995","14.6","1","18","6","33.3","1.23","0.41","0.06","0.17","25.4","0","0","0","0.8","0.8","0.04","+0.2","+0.2",
"Adrián González","esESP","MF,FW","Málaga","esLa Liga","29","1988","26.0","3","34","11","32.4","1.31","0.42","0.06","0.18","20.3","0","1","1","3.6","2.8","0.08","-0.6","-0.8",
"Troy Deeney","engENG","FW","Watford","engPremier League","29","1988","20.5","5","31","10","32.3","1.51","0.49","0.06","0.20","17.1","0","3","5","6.9","2.8","0.09","-1.9","-0.8",
"Gil Bastião Dias","ptPOR","FW,MF","Fiorentina","itSerie A","20","1996","13.2","2","31","10","32.3","2.34","0.76","0.06","0.20","17.7","0","0","0","1.8","1.8","0.06","+0.2","+0.2",
"Philipp Bargfrede","deGER","MF","Werder Bremen","deBundesliga","28","1989","20.7","1","16","5","31.3","0.77","0.24","0.06","0.20","27.4","0","0","0","0.6","0.6","0.04","+0.4","+0.4",
"Tomás Rincón","veVEN","MF","Torino","itSerie A","29","1988","33.3","1","17","5","29.4","0.51","0.15","0.06","0.20","23.8","0","0","0","0.7","0.7","0.04","+0.3","+0.3",
"Matías Silvestre","arARG","DF","Sampdoria","itSerie A","32","1984","34.0","1","17","5","29.4","0.50","0.15","0.06","0.20","11.6","0","0","0","2.1","2.1","0.12","-1.1","-1.1",
"André Silva","ptPOR","FW","Milan","itSerie A","21","1995","10.4","2","35","10","28.6","3.35","0.96","0.06","0.20","12.8","0","0","0","3.8","3.8","0.11","-1.8","-1.8",
"Josip Brekalo","hrCRO","MF,FW","Stuttgart","deBundesliga","19","1998","8.1","1","18","5","27.8","2.23","0.62","0.06","0.20","21.1","0","0","0","1.1","1.1","0.06","-0.1","-0.1",
"Sanjin Prcić","baBIH","MF","Rennes","frLigue 1","23","1993","17.4","1","18","5","27.8","1.04","0.29","0.06","0.20","26.5","0","0","0","0.5","0.5","0.03","+0.5","+0.5",
"Federico Chiesa","itITA","FW,MF","Fiorentina","itSerie A","19","1997","33.5","6","109","30","27.5","3.26","0.90","0.06","0.20","19.7","0","0","0","7.0","7.0","0.06","-1.0","-1.0",
"Marcelo","brBRA","DF","Real Madrid","esLa Liga","29","1988","25.1","2","33","9","27.3","1.31","0.36","0.06","0.22","20.0","0","0","0","1.3","1.3","0.04","+0.7","+0.7",
"Federico Ceccherini","itITA","DF","Crotone","itSerie A","25","1992","35.9","1","16","4","25.0","0.45","0.11","0.06","0.25","15.5","0","0","0","1.6","1.6","0.10","-0.6","-0.6",
"Lassana Coulibaly","mlMLI","MF","Angers","frLigue 1","21","1996","9.3","1","16","4","25.0","1.72","0.43","0.06","0.25","18.1","0","0","0","1.0","1.0","0.06","0.0","0.0",
"Florian Kath","deGER","FW,MF","Freiburg","deBundesliga","22","1994","7.5","1","16","4","25.0","2.14","0.53","0.06","0.25","20.5","0","0","0","1.2","1.2","0.07","-0.2","-0.2",
"Luisinho","ptPOR","DF","La Coruña","esLa Liga","32","1985","29.1","1","16","4","25.0","0.55","0.14","0.06","0.25","24.4","0","0","0","0.5","0.5","0.03","+0.5","+0.5",
"Claudio Pizarro","pePER","FW,MF","Köln","deBundesliga","38","1978","6.4","1","16","4","25.0","2.49","0.62","0.06","0.25","14.7","0","0","0","1.9","1.9","0.12","-0.9","-0.9",
"Takuma Asano","jpJPN","FW,MF","Stuttgart","deBundesliga","22","1994","8.0","1","17","4","23.5","2.12","0.50","0.06","0.25","14.3","0","0","0","1.7","1.7","0.10","-0.7","-0.7",
"Marco Fabián","mxMEX","MF,FW","Eint Frankfurt","deBundesliga","28","1989","4.7","1","17","4","23.5","3.63","0.85","0.06","0.25","23.0","0","0","0","1.2","1.2","0.07","-0.2","-0.2",
"Iñigo Córdoba","esESP","FW","Athletic Club","esLa Liga","20","1997","16.2","1","18","4","22.2","1.11","0.25","0.06","0.25","20.2","0","0","0","1.5","1.5","0.08","-0.5","-0.5",
"Rodrigo Ely","brBRA","DF","Alavés","esLa Liga","23","1993","29.9","1","18","4","22.2","0.60","0.13","0.06","0.25","13.3","0","0","0","1.2","1.2","0.07","-0.2","-0.2",
"Ruben Loftus-Cheek","engENG","MF","Crystal Palace","engPremier League","21","1996","20.8","2","32","7","21.9","1.54","0.34","0.06","0.29","16.4","0","0","0","3.5","3.5","0.11","-1.5","-1.5",
"Jérôme Gondorf","deGER","MF,FW","Werder Bremen","deBundesliga","29","1988","8.9","1","16","3","18.8","1.81","0.34","0.06","0.33","17.3","0","0","0","2.3","2.3","0.14","-1.3","-1.3",
"Milan Badelj","hrCRO","MF","Fiorentina","itSerie A","28","1989","26.1","2","33","6","18.2","1.26","0.23","0.06","0.33","21.5","0","0","0","2.0","2.0","0.06","0.0","0.0",
"Bryan Dabo","bfBFA","MF,FW","Saint-Étienne","frLigue 1","25","1992","14.3","2","17","3","17.6","1.19","0.21","0.06","0.33","19.3","0","1","2","2.6","1.0","0.06","-0.6","0.0",
"Rolando","ptPOR","DF","Marseille","frLigue 1","31","1985","27.9","1","17","3","17.6","0.61","0.11","0.06","0.33","9.3","0","0","0","2.5","2.5","0.15","-1.5","-1.5",
"Kenan Karaman","trTUR","MF,FW","Hannover 96","deBundesliga","23","1994","9.5","1","18","3","16.7","1.89","0.32","0.06","0.33","16.8","0","0","0","1.9","1.9","0.11","-0.9","-0.9",
"Gianluca Lapadula","pePER","FW","Genoa","itSerie A","27","1990","16.6","6","49","7","14.3","2.95","0.42","0.06","0.43","13.7","0","3","4","10.5","7.3","0.15","-4.5","-4.3",
"Simon Falette","gnGUI","DF","Eint Frankfurt","deBundesliga","25","1992","24.6","1","16","2","12.5","0.65","0.08","0.06","0.50","13.6","0","0","0","1.6","1.6","0.10","-0.6","-0.6",
"Oualid El Hajjam","maMAR","DF","Amiens","frLigue 1","26","1991","24.4","1","18","2","11.1","0.74","0.08","0.06","0.50","23.8","0","0","0","0.6","0.6","0.03","+0.4","+0.4",
"Nemanja Matić","rsSRB","MF","Manchester Utd","engPremier League","28","1988","34.6","1","18","2","11.1","0.52","0.06","0.06","0.50","27.0","0","0","0","0.7","0.7","0.04","+0.3","+0.3",
"Andrey Galabinov","bgBUL","FW","Genoa","itSerie A","28","1988","12.5","3","33","14","42.4","2.63","1.12","0.06","0.14","16.9","1","1","1","3.7","2.9","0.09","-0.7","-0.9",
"Gareth Barry","engENG","MF","West Brom","engPremier League","36","1981","21.4","1","16","6","37.5","0.75","0.28","0.06","0.17","18.2","1","0","0","1.6","1.6","0.10","-0.6","-0.6",
"Oscar Wendt","seSWE","DF","Gladbach","deBundesliga","31","1985","27.3","1","18","5","27.8","0.66","0.18","0.06","0.20","17.7","1","0","0","1.6","1.6","0.09","-0.6","-0.6",
"Pablo Fornals","esESP","MF,FW","Villarreal","esLa Liga","21","1996","29.1","3","51","14","27.5","1.75","0.48","0.06","0.21","21.3","1","0","0","2.8","2.8","0.06","+0.2","+0.2",
"Rolando Mandragora","itITA","MF","Crotone","itSerie A","20","1997","36.0","2","34","9","26.5","0.94","0.25","0.06","0.22","26.1","1","0","0","1.9","1.9","0.06","+0.1","+0.1",
"Christian Clemens","deGER","MF,FW","Köln","deBundesliga","25","1991","7.2","1","17","4","23.5","2.37","0.56","0.06","0.25","21.7","1","0","0","1.5","1.5","0.09","-0.5","-0.5",
"Jonathan Ikone","frFRA","MF,FW","Montpellier","frLigue 1","19","1998","11.1","1","18","4","22.2","1.62","0.36","0.06","0.25","20.8","1","0","0","0.9","0.9","0.05","+0.1","+0.1",
"Dimitris Siovas","grGRE","DF","Leganés","esLa Liga","28","1988","22.9","1","18","2","11.1","0.79","0.09","0.06","0.50","13.9","1","0","0","1.7","1.7","0.10","-0.7","-0.7",
"Thorgan Hazard","beBEL","MF,FW","Gladbach","deBundesliga","24","1993","32.7","10","81","28","34.6","2.48","0.86","0.06","0.18","17.9","2","5","6","14.0","9.3","0.11","-4.0","-4.3",
"Roberto Rosales","veVEN","DF","Málaga","esLa Liga","28","1988","34.7","1","18","6","33.3","0.52","0.17","0.06","0.17","25.7","3","0","0","0.6","0.6","0.03","+0.4","+0.4",
"Federico Cartabia","arARG","FW,MF","La Coruña","esLa Liga","24","1993","14.7","2","32","9","28.1","2.18","0.61","0.06","0.22","23.1","3","0","0","1.7","1.7","0.05","+0.3","+0.3",
"Jean Seri","ciCIV","MF","Nice","frLigue 1","26","1991","29.1","2","35","11","31.4","1.20","0.38","0.06","0.18","26.1","4","0","0","1.9","1.9","0.05","+0.1","+0.1",
"Valter Birsa","siSVN","MF,FW","Chievo","itSerie A","30","1986","27.8","3","48","17","35.4","1.73","0.61","0.06","0.18","23.7","5","0","0","2.3","2.3","0.05","+0.7","+0.7",
"Xeka","ptPOR","MF","Dijon","frLigue 1","22","1994","15.5","2","34","10","29.4","2.20","0.65","0.06","0.20","21.5","5","0","0","2.4","2.4","0.07","-0.4","-0.4",
"Yannis Salibur","frFRA","FW,MF","Guingamp","frLigue 1","26","1991","16.9","3","54","15","27.8","3.20","0.89","0.06","0.20","22.1","6","0","0","3.7","3.7","0.07","-0.7","-0.7",
"Marcel Risse","deGER","DF,MF","Köln","deBundesliga","27","1989","13.0","1","18","5","27.8","1.39","0.38","0.06","0.20","26.8","6","0","0","0.8","0.8","0.05","+0.2","+0.2",
"Sergio Canales","esESP","MF,FW","Real Sociedad","esLa Liga","26","1991","21.4","4","66","15","22.7","3.08","0.70","0.06","0.27","24.8","6","0","0","3.4","3.4","0.05","+0.6","+0.6",
"Nicolas Viola","itITA","MF","Benevento","itSerie A","27","1989","20.6","2","33","13","39.4","1.61","0.63","0.06","0.15","30.2","7","0","1","2.3","1.5","0.04","-0.3","+0.5",
"Amato Ciciretti","itITA","MF,FW","Benevento","itSerie A","23","1993","9.0","2","35","12","34.3","3.90","1.34","0.06","0.17","22.1","7","0","0","1.6","1.6","0.04","+0.4","+0.4",
"Andy Delort","dzALG","FW","Toulouse","frLigue 1","25","1991","25.9","5","68","18","26.5","2.62","0.69","0.06","0.22","19.0","7","1","2","9.0","7.4","0.11","-4.0","-3.4",
"Max Gradel","ciCIV","FW,MF","Toulouse","frLigue 1","29","1987","26.8","8","64","22","34.4","2.39","0.82","0.06","0.18","21.1","8","4","5","8.1","4.1","0.06","-0.1","-0.1",
"Anwar El Ghazi","nlNED","FW,MF","Lille","frLigue 1","22","1995","18.3","4","62","30","48.4","3.39","1.64","0.06","0.13","22.0","10","0","0","3.9","3.9","0.06","+0.1","+0.1",
"Maximilian Arnold","deGER","MF","Wolfsburg","deBundesliga","23","1994","27.3","2","33","10","30.3","1.21","0.37","0.06","0.20","28.6","10","0","1","2.3","1.5","0.04","-0.3","+0.5",
"Gastón Ramírez","uyURU","MF","Sampdoria","itSerie A","26","1990","24.6","3","49","20","40.8","1.99","0.81","0.06","0.15","21.8","12","0","0","3.9","3.9","0.08","-0.9","-0.9",
"Suso","esESP","FW,MF","Milan","itSerie A","23","1993","31.4","6","94","37","39.4","2.99","1.18","0.06","0.16","24.3","12","0","0","4.3","4.3","0.05","+1.7","+1.7",
"Lucas Lima","brBRA","DF,FW","Nantes","frLigue 1","25","1991","29.5","2","32","7","21.9","1.08","0.24","0.06","0.29","25.4","12","0","0","1.4","1.4","0.04","+0.6","+0.6",
"Federico Viviani","itITA","MF","SPAL","itSerie A","25","1992","27.6","3","51","14","27.5","1.85","0.51","0.06","0.21","26.9","19","0","1","3.4","2.6","0.05","-0.4","+0.4",
"Alex Iwobi","ngNGA","MF,FW","Arsenal","engPremier League","21","1996","20.3","3","45","22","48.9","2.21","1.08","0.07","0.14","18.4","0","0","0","3.9","3.9","0.09","-0.9","-0.9",
"Franco Di Santo","arARG","FW,MF","Schalke 04","deBundesliga","28","1989","18.4","3","30","14","46.7","1.63","0.76","0.07","0.14","17.0","0","1","1","3.8","3.0","0.10","-0.8","-1.0",
"Patrik Schick","czCZE","FW,MF","Roma","itSerie A","21","1996","11.0","2","27","11","40.7","2.45","1.00","0.07","0.18","12.2","0","0","0","3.1","3.1","0.12","-1.1","-1.1",
"Gaëtan Laborde","frFRA","FW","Bordeaux","frLigue 1","23","1994","10.6","3","30","12","40.0","2.82","1.13","0.07","0.17","15.3","0","1","1","4.2","3.4","0.11","-1.2","-1.4",
"André Hahn","deGER","FW","Hamburger SV","deBundesliga","26","1990","15.1","3","42","16","38.1","2.78","1.06","0.07","0.19","17.0","0","0","0","3.5","3.5","0.08","-0.5","-0.5",
"Marco Benassi","itITA","MF,FW","Fiorentina","itSerie A","22","1994","30.9","5","70","26","37.1","2.26","0.84","0.07","0.19","21.6","0","0","0","4.0","4.0","0.06","+1.0","+1.0",
"Ivan Santini","hrCRO","FW","Caen","frLigue 1","28","1989","30.9","11","82","30","36.6","2.66","0.97","0.07","0.20","16.8","0","5","6","15.0","10.3","0.13","-4.0","-4.3",
"Marcus Coco","frFRA","FW,MF","Guingamp","frLigue 1","21","1996","17.6","2","28","10","35.7","1.59","0.57","0.07","0.20","19.5","0","0","0","2.3","2.3","0.08","-0.3","-0.3",
"Jorge Molina","esESP","FW","Getafe","esLa Liga","35","1982","31.0","7","57","20","35.1","1.84","0.65","0.07","0.20","14.0","0","3","6","14.7","9.9","0.18","-7.7","-5.9",
"Alessandro Matri","itITA","FW","Sassuolo","itSerie A","32","1984","10.2","3","29","10","34.5","2.86","0.98","0.07","0.20","13.8","0","1","3","7.0","4.6","0.16","-4.0","-2.6",
"Mario Gaspar","esESP","DF","Villarreal","esLa Liga","26","1990","31.2","2","29","10","34.5","0.93","0.32","0.07","0.20","23.1","0","0","0","1.3","1.3","0.04","+0.7","+0.7",
"Lucas Leiva","brBRA","MF","Lazio","itSerie A","30","1987","32.0","2","27","9","33.3","0.84","0.28","0.07","0.22","16.0","0","0","0","2.7","2.7","0.10","-0.7","-0.7",
"Cyril Théréau","frFRA","FW,MF","Fiorentina","itSerie A","34","1983","12.4","5","28","9","32.1","2.27","0.73","0.07","0.22","20.3","0","3","3","5.6","3.3","0.12","-0.6","-1.3",
"Joris Gnagnon","frFRA","DF","Rennes","frLigue 1","20","1997","32.4","2","28","9","32.1","0.86","0.28","0.07","0.22","12.9","0","0","0","2.6","2.6","0.09","-0.6","-0.6",
"Caiuby","brBRA","FW","Augsburg","deBundesliga","29","1988","31.7","5","76","24","31.6","2.40","0.76","0.07","0.21","18.5","0","0","0","5.1","5.1","0.07","-0.1","-0.1",
"Amath","snSEN","MF,FW","Getafe","esLa Liga","21","1996","31.8","3","42","13","31.0","1.32","0.41","0.07","0.23","17.6","0","0","0","4.4","4.4","0.11","-1.4","-1.4",
"Denis Cheryshev","ruRUS","MF,FW","Villarreal","esLa Liga","26","1990","10.3","2","29","9","31.0","2.82","0.87","0.07","0.22","18.1","0","0","0","5.1","5.1","0.17","-3.1","-3.1",
"Alfonso Pedraza","esESP","MF,DF","Alavés","esLa Liga","21","1996","27.1","3","43","13","30.2","1.59","0.48","0.07","0.23","20.1","0","0","0","2.8","2.8","0.07","+0.2","+0.2",
"Lukas Lerager","dkDEN","MF","Bordeaux","frLigue 1","24","1993","36.5","3","41","12","29.3","1.12","0.33","0.07","0.25","17.0","0","0","0","4.4","4.4","0.11","-1.4","-1.4",
"Kévin Monnet-Paquet","frFRA","FW,MF","Saint-Étienne","frLigue 1","28","1988","19.6","2","28","8","28.6","1.43","0.41","0.07","0.25","14.6","0","0","0","3.9","3.9","0.14","-1.9","-1.9",
"Héctor Bellerín","esESP","DF","Arsenal","engPremier League","22","1995","33.9","2","29","8","27.6","0.86","0.24","0.07","0.25","17.3","0","0","0","2.2","2.2","0.08","-0.2","-0.2",
"Serhou Guirassy","gnGUI","FW","Köln","deBundesliga","21","1996","9.5","4","30","8","26.7","3.17","0.85","0.07","0.25","14.1","0","2","2","6.4","5.0","0.17","-2.4","-3.0",
"Harry Maguire","engENG","DF","Leicester City","engPremier League","24","1993","38.0","2","30","8","26.7","0.79","0.21","0.07","0.25","12.3","0","0","0","2.8","2.8","0.09","-0.8","-0.8",
"Anthony Knockaert","frFRA","MF,FW","Brighton","engPremier League","25","1991","26.9","3","46","12","26.1","1.71","0.45","0.07","0.25","19.0","0","0","0","4.1","4.1","0.09","-1.1","-1.1",
"Yevhen Konoplyanka","uaUKR","FW,MF","Schalke 04","deBundesliga","27","1989","17.4","4","54","14","25.9","3.11","0.81","0.07","0.29","19.7","0","0","0","5.4","5.4","0.10","-1.4","-1.4",
"Jakub Jankto","czCZE","MF,FW","Udinese","itSerie A","21","1996","29.5","4","58","14","24.1","1.97","0.47","0.07","0.29","18.6","0","0","0","4.3","4.3","0.07","-0.3","-0.3",
"Paolo Faragò","itITA","DF","Cagliari","itSerie A","24","1993","27.3","2","29","7","24.1","1.06","0.26","0.07","0.29","15.5","0","0","0","3.0","3.0","0.10","-1.0","-1.0",
"Koo Ja-cheol","krKOR","MF","Augsburg","deBundesliga","28","1989","22.7","2","30","7","23.3","1.32","0.31","0.07","0.29","16.8","0","0","0","3.1","3.1","0.10","-1.1","-1.1",
"Franco Vázquez","arARG","MF","Sevilla","esLa Liga","28","1989","20.4","4","56","13","23.2","2.74","0.64","0.07","0.31","16.0","0","0","0","6.2","6.2","0.11","-2.2","-2.2",
