Player, Nation, Position, Club, League, Age, YearBorn, 90s, Goals, Shots, SoT, SoT%, Sh/90, SoT/90,G/Sh,G/SoT,DistAvg, FKAtt,PKMade,PKAtt, xG, npxG, npxG/Sh, G-xG, np:G-xG, Matches
"Rominigue Kouamé","mlMLI","MF","Troyes","frLigue 1","24","1996","33.0","1","37","11","29.7","1.12","0.33","0.03","0.09","22.7","1","0","0","2.4","2.4","0.06","-1.4","-1.4",
"Kalidou Koulibaly","snSEN","DF","Napoli","itSerie A","30","1991","26.7","3","10","7","70.0","0.37","0.26","0.30","0.43","14.9","0","0","0","1.3","1.3","0.13","+1.7","+1.7",
"Jules Koundé","frFRA","DF","Sevilla","esLa Liga","22","1998","30.4","2","13","3","23.1","0.43","0.10","0.15","0.67","12.5","0","0","0","1.1","1.1","0.09","+0.9","+0.9",
"Christos Kourfalidis","grGRE","MF,FW","Cagliari","itSerie A","18","2002","0.2","0","1","1","100.0","5.00","5.00","0.00","0.00","8.6","0","0","0","0.1","0.1","0.09","-0.1","-0.1",
"Boubakar Kouyaté","mlMLI","DF","Metz","frLigue 1","24","1997","29.6","1","22","6","27.3","0.74","0.20","0.05","0.17","14.3","0","0","0","1.7","1.7","0.08","-0.7","-0.7",
"Cheikhou Kouyaté","snSEN","MF","Crystal Palace","engPremier League","31","1989","21.9","0","7","0","0.0","0.32","0.00","0.00","","21.6","0","0","0","0.5","0.5","0.08","-0.5","-0.5",
"Mateo Kovačić","hrCRO","MF","Chelsea","engPremier League","27","1994","17.3","2","22","6","27.3","1.27","0.35","0.09","0.33","20.3","1","0","0","1.6","1.6","0.07","+0.4","+0.4",
"Viktor Kovalenko","uaUKR","MF","Spezia","itSerie A","25","1996","14.7","1","8","2","25.0","0.54","0.14","0.13","0.50","24.2","1","0","0","0.3","0.3","0.04","+0.7","+0.7",
"Emil Krafth","seSWE","DF","Newcastle Utd","engPremier League","26","1994","18.2","0","6","1","16.7","0.33","0.06","0.00","0.00","20.4","0","0","0","0.3","0.3","0.05","-0.3","-0.3",
"Alex Král","czCZE","MF","West Ham","engPremier League","23","1998","0.0","0","0","0","","0.00","0.00","","","","0","0","0","0.0","0.0","","0.0","0.0",
"Andrej Kramarić","hrCRO","FW,MF","Hoffenheim","deBundesliga","30","1991","30.1","6","93","35","37.6","3.09","1.16","0.06","0.17","15.8","6","0","0","12.6","12.6","0.14","-6.6","-6.6",
"Christoph Kramer","deGER","MF","Gladbach","deBundesliga","30","1991","8.3","0","3","1","33.3","0.36","0.12","0.00","0.00","14.6","0","0","0","0.3","0.3","0.11","-0.3","-0.3",
"Jean-Philippe Krasso","ciCIV","FW","Saint-Étienne","frLigue 1","24","1997","5.0","1","12","2","16.7","2.38","0.40","0.08","0.50","11.2","0","0","0","1.6","1.6","0.13","-0.6","-0.6",
