Name, Nation, Position, Club, League, Age, YearBorn, 90s,Touches, DefPenTouches, Def3rdTouches,Mid3rdTouches,Att3rdTouches, AttPenAreaTouches,LiveBallTouches, TakeOnAtt,TakeOnSucc,TakeOnSucc%,TackledDuringTakeOn,TackledDuringTakeOn%, Carries,CarryDistTot, ProgressiveCarryDist,ProgressiveCarries,CarriesIntoFinal3rd, CarriesIntoPenArea, MisControls, Dispossessed, PassesRecieved,ProgPassesRecieved"Max Aarons","engENG","DF","Norwich City","engPremier League","21","2000","32.0","1841","160","721","703","440","23","1841","68","34","50.0","34","50.0","953","6454","3377","78","47","12","38","23","1030","85",
"Lucas Digne","frFRA","DF","Everton","engPremier League","28","1993","13.0","829","44","277","305","258","15","829","17","8","47.1","9","52.9","356","2006","936","25","16","1","9","6","389","47",
"Mitchell Dijks","nlNED","DF,FW","Bologna","itSerie A","28","1993","7.7","427","18","147","156","131","13","427","28","12","42.9","16","57.1","228","1373","762","21","13","4","12","4","254","24",
"Javairô Dilrosun","nlNED","MF,FW","Bordeaux","frLigue 1","23","1998","19.2","799","6","63","373","375","43","799","71","46","64.8","25","35.2","549","4359","2101","72","44","20","38","24","560","107",
"Javairô Dilrosun","nlNED","FW","Hertha BSC","deBundesliga","23","1998","1.5","51","1","14","28","11","0","51","4","2","50.0","2","50.0","32","258","111","3","4","0","3","3","34","4",
"Federico Dimarco","itITA","DF","Inter","itSerie A","23","1997","15.9","1365","61","357","583","442","41","1364","16","10","62.5","6","37.5","789","3964","2350","54","31","10","14","10","928","116",
"Landry Dimata","beBEL","FW,MF","Espanyol","esLa Liga","23","1997","6.0","164","8","13","80","72","20","164","10","6","60.0","4","40.0","100","468","175","6","7","4","24","10","132","34",
"Stole Dimitrievski","mkMKD","GK","Rayo Vallecano","esLa Liga","27","1993","30.8","1015","869","1008","7","0","0","1015","0","0","","0","","489","3171","2173","0","0","0","0","0","367","0",
"Junior Dina Ebimbe","frFRA","MF","Paris S-G","frLigue 1","20","2000","3.5","254","3","46","169","41","3","254","10","6","60.0","4","40.0","186","745","292","7","7","0","7","6","212","12",
"Tristan Dingomé","cmCMR","MF,FW","Troyes","frLigue 1","30","1991","12.0","639","8","85","326","235","24","639","14","11","78.6","3","21.4","393","1329","547","5","11","0","15","16","452","74",
"Sinaly Diomande","ciCIV","DF","Lyon","frLigue 1","20","2001","6.4","538","55","251","275","13","5","538","2","1","50.0","1","50.0","354","1518","762","0","1","0","5","0","417","0",
"Issa Diop","frFRA","DF","West Ham","engPremier League","24","1997","10.7","572","81","312","254","11","7","572","0","0","","0","","311","1630","859","4","0","0","2","1","353","1",
"Sofiane Diop","maMAR","MF,FW","Monaco","frLigue 1","21","2000","21.6","1246","8","116","531","617","85","1246","83","46","55.4","37","44.6","766","4747","2114","75","54","26","71","34","890","202",
"Andy Diouf","frFRA","MF","Rennes","frLigue 1","18","2003","0.2","14","0","7","6","2","1","14","0","0","","0","","7","61","28","0","0","0","1","1","7","2",
"Assane Dioussé","snSEN","MF","Saint-Étienne","frLigue 1","23","1997","0.3","35","0","11","24","1","0","35","0","0","","0","","17","128","78","1","1","0","1","0","26","1",
"Axel Disasi","frFRA","DF","Monaco","frLigue 1","23","1998","30.2","2008","202","855","1111","56","32","2008","10","9","90.0","1","10.0","1316","7236","4448","27","13","0","8","5","1373","4",
"Filippo Distefano","itITA","FW","Fiorentina","itSerie A","17","2003","0.0","2","0","1","0","1","0","2","1","0","0.0","1","100.0","1","3","0","0","0","0","0","0","1","0",
"Matías Dituro","arARG","GK","Celta Vigo","esLa Liga","34","1987","38.0","1529","1306","1516","11","2","0","1529","0","0","","0","","814","4088","2700","0","0","0","2","0","719","0",
"Tiago Djaló","ptPOR","DF","Lille","frLigue 1","21","2000","25.9","1769","146","755","874","162","23","1769","20","14","70.0","6","30.0","1117","6023","3079","32","20","4","28","9","1121","24",
"Djené","tgTOG","DF","Getafe","esLa Liga","29","1991","34.6","1653","187","779","782","101","12","1653","18","18","100.0","0","0.0","918","4227","2118","24","21","0","32","9","879","9",
"Moussa Djenepo","mlMLI","MF","Southampton","engPremier League","23","1998","5.1","246","7","32","93","123","26","246","29","12","41.4","17","58.6","155","1221","522","20","8","13","23","9","150","30",
"Koffi Djidji","ciCIV","DF","Torino","itSerie A","28","1992","19.3","1073","79","416","541","120","10","1073","13","8","61.5","5","38.5","565","2395","1169","18","16","2","15","9","591","11",
"Alexander Djiku","ghGHA","DF","Strasbourg","frLigue 1","26","1994","29.9","1945","175","783","1044","136","25","1945","16","7","43.8","9","56.3","1188","6184","3325","15","25","0","17","7","1247","3",
"Bryan Djile Nokoué","cmCMR","DF,MF","Saint-Étienne","frLigue 1","19","2002","0.6","40","2","16","16","8","0","40","0","0","","0","","19","82","46","1","0","0","1","1","19","2",
"Berat Djimsiti","alALB","DF","Atalanta","itSerie A","28","1993","25.1","1663","112","645","839","188","24","1663","6","4","66.7","2","33.3","909","3938","2025","19","19","0","18","3","1042","31",
"Ouparine Djoco","gwGNB","GK","Clermont Foot","frLigue 1","23","1998","23.5","788","650","785","3","0","0","788","0","0","","0","","476","2740","1588","0","0","0","1","0","310","0",
"Naïs Djouahra","frFRA","FW,MF","Real Sociedad","esLa Liga","21","1999","2.4","131","4","16","51","65","7","131","7","3","42.9","4","57.1","81","573","311","14","9","6","9","5","96","18",
"Marko Dmitrović","rsSRB","GK","Sevilla","esLa Liga","29","1992","6.0","237","207","236","1","0","0","237","0","0","","0","","123","405","220","0","0","0","1","0","131","0",
"Lewis Dobbin","engENG","FW,MF","Everton","engPremier League","18","2003","0.4","13","0","1","7","5","2","13","1","0","0.0","1","100.0","10","75","41","1","0","2","1","1","8","2",
"Matt Doherty","ieIRL","DF","Tottenham","engPremier League","29","1992","9.7","644","35","183","260","204","32","644","10","6","60.0","4","40.0","382","2090","1017","29","16","9","17","6","420","80",
"Jeremy Doku","beBEL","FW,MF","Rennes","frLigue 1","19","2002","5.2","252","2","28","98","138","21","252","52","36","69.2","16","30.8","195","1821","1079","32","21","11","28","19","193","43",
"Kasper Dolberg","dkDEN","FW","Nice","frLigue 1","23","1997","16.6","426","19","40","185","207","58","424","21","11","52.4","10","47.6","253","1161","415","15","12","8","53","18","312","90",
"Jaume Doménech","esESP","GK","Valencia","esLa Liga","30","1990","3.8","115","99","113","2","0","0","115","0","0","","0","","48","290","131","0","0","0","0","0","31","0",
"Brandon Domingues","frFRA","MF,FW","Troyes","frLigue 1","21","2000","2.6","121","0","17","43","62","10","121","6","2","33.3","4","66.7","86","670","282","7","7","0","5","2","87","24",
"Carlos Dominguez","esESP","DF","Celta Vigo","esLa Liga","20","2001","3.8","207","25","123","81","4","3","207","1","1","100.0","0","0.0","113","595","393","3","0","0","2","0","122","0",
"Mario Dominguez","esESP","FW","Valencia","esLa Liga","17","2004","0.3","4","1","2","1","1","0","4","0","0","","0","","2","1","0","0","0","0","0","0","2","1",
"Nicolás Domínguez","arARG","MF","Bologna","itSerie A","23","1998","22.4","1484","71","358","891","248","31","1484","34","14","41.2","20","58.8","717","3434","1417","18","21","1","34","21","904","44",
"John Donald","esESP","DF","Elche","esLa Liga","20","2000","2.0","112","10","55","53","5","2","112","1","1","100.0","0","0.0","53","259","157","2","1","0","1","0","63","1",
"Lee Dongjun","krKOR","MF,FW","Hertha BSC","deBundesliga","24","1997","1.3","47","0","7","17","24","8","47","8","2","25.0","6","75.0","21","189","68","4","2","3","6","4","25","8",
"Anastasios Donis","grGRE","FW,MF","Reims","frLigue 1","24","1996","4.1","154","2","16","52","87","17","154","18","7","38.9","11","61.1","98","1136","577","27","11","9","10","7","114","46",
"Gianluigi Donnarumma","itITA","GK","Paris S-G","frLigue 1","22","1999","17.0","498","427","497","1","0","0","498","1","1","100.0","0","0.0","319","1480","988","0","0","0","0","0","224","0",
"Niklas Dorsch","deGER","MF","Augsburg","deBundesliga","23","1998","25.8","1372","81","473","787","134","0","1372","48","34","70.8","14","29.2","713","3199","1258","11","14","0","22","24","717","7",
"Jodel Dossou","bjBEN","FW","Clermont Foot","frLigue 1","29","1992","22.3","857","13","111","325","436","89","857","74","39","52.7","35","47.3","626","4494","2338","104","49","36","70","41","634","191",
"Lohann Doucet","frFRA","MF,DF","Nantes","frLigue 1","18","2002","0.1","11","0","1","10","0","0","11","0","0","","0","","7","24","11","0","0","0","0","0","6","0",
"Abdoulaye Doucouré","mlMLI","MF","Everton","engPremier League","28","1993","28.2","1390","63","329","745","339","44","1390","41","21","51.2","20","48.8","694","3500","1770","33","28","6","43","22","764","54",
"Cheick Doucouré","mlMLI","MF","Lens","frLigue 1","21","2000","32.7","2193","46","389","1484","344","17","2193","32","23","71.9","9","28.1","1465","8072","4383","54","52","2","36","29","1589","32",
"Fodé Doucouré","mlMLI","DF,FW","Reims","frLigue 1","20","2001","1.7","105","9","44","43","19","0","105","2","2","100.0","0","0.0","35","212","120","1","1","0","0","0","44","1",
"Ismaël Doukouré","frFRA","DF","Strasbourg","frLigue 1","18","2003","0.2","4","1","2","2","0","0","4","0","0","","0","","2","15","14","0","0","0","0","0","2","0",
"Kamory Doumbia","mlMLI","MF,FW","Reims","frLigue 1","18","2003","3.9","228","10","57","112","64","10","228","10","6","60.0","4","40.0","163","899","469","6","7","4","18","8","153","16",
"Moussa Doumbia","mlMLI","FW","Reims","frLigue 1","26","1994","1.0","49","0","3","16","30","7","48","3","1","33.3","2","66.7","43","249","71","4","0","4","5","0","42","16",
"Souleyman Doumbia","ciCIV","DF,FW","Angers","frLigue 1","24","1996","24.7","1396","70","400","635","383","29","1396","86","45","52.3","41","47.7","869","5425","2654","66","47","12","53","24","857","147",
"Kieran Dowell","engENG","FW,MF","Norwich City","engPremier League","23","1997","10.1","415","6","60","171","189","13","415","14","7","50.0","7","50.0","218","1086","437","14","8","3","13","15","284","49",
"Bartłomiej Drągowski","plPOL","GK","Fiorentina","itSerie A","23","1997","6.2","366","251","363","4","0","0","366","0","0","","0","","236","1236","618","0","0","0","0","0","247","0",
"Radu Drăgușin","roROU","DF","Sampdoria","itSerie A","19","2002","6.9","337","44","154","142","45","2","337","1","1","100.0","0","0.0","140","719","280","6","4","0","2","4","132","10",
"Radu Drăgușin","roROU","DF","Salernitana","itSerie A","19","2002","5.4","215","36","109","102","9","2","215","1","0","0.0","1","100.0","107","569","194","1","3","2","3","0","96","1",
"Cody Drameh","engENG","DF,MF","Leeds United","engPremier League","19","2001","1.4","101","4","40","42","19","2","101","4","2","50.0","2","50.0","37","216","78","3","2","0","5","0","45","3",
"Julian Draxler","deGER","FW,MF","Paris S-G","frLigue 1","27","1993","6.1","346","5","30","182","138","19","346","16","10","62.5","6","37.5","247","1201","514","14","20","2","6","7","293","48",
"Matthieu Dreyer","frFRA","GK","Lorient","frLigue 1","32","1989","16.0","452","391","449","3","0","0","452","0","0","","0","","224","1088","694","0","1","0","0","0","156","0",
"Domingos Duarte","ptPOR","DF","Granada","esLa Liga","26","1995","18.7","906","139","490","397","24","15","906","3","2","66.7","1","33.3","409","1938","1008","4","4","0","6","1","485","3",
"Óscar Duarte","crCRC","DF","Levante","esLa Liga","32","1989","19.7","1175","206","686","465","31","25","1175","2","1","50.0","1","50.0","585","2568","1365","1","0","0","5","1","702","1",
"Rubén Duarte","esESP","DF","Alavés","esLa Liga","25","1995","29.1","1676","101","535","737","415","16","1676","9","5","55.6","4","44.4","679","2885","1414","35","31","2","20","7","695","46",
"Leo Dubois","frFRA","DF","Lyon","frLigue 1","26","1994","19.4","1552","56","373","786","408","24","1552","24","12","50.0","12","50.0","946","4571","2336","44","36","5","21","11","1030","124",
"Martin Dúbravka","skSVK","GK","Newcastle Utd","engPremier League","32","1989","26.0","895","688","887","9","0","0","895","0","0","","0","","462","2679","1338","0","0","0","0","0","324","0",
"Ondrej Duda","skSVK","MF,FW","Köln","deBundesliga","26","1994","17.9","902","17","85","487","343","52","902","66","37","56.1","29","43.9","538","2596","923","25","15","10","66","24","600","81",
"Jeremy Dudziak","tnTUN","MF,FW","Greuther Fürth","deBundesliga","25","1995","12.6","465","4","57","226","190","31","465","33","14","42.4","19","57.6","242","1442","593","18","17","8","29","23","273","62",
"Shane Duffy","ieIRL","DF","Brighton","engPremier League","29","1992","16.0","1218","189","678","492","52","31","1218","1","1","100.0","0","0.0","627","2379","1312","3","7","0","7","0","851","3",
"Unai Dufur","esESP","DF","Osasuna","esLa Liga","22","1999","1.0","61","6","16","42","3","2","61","0","0","","0","","36","146","56","0","0","0","0","0","34","0",
"Denzel Dumfries","nlNED","DF","Inter","itSerie A","25","1996","22.5","1088","35","200","376","523","127","1088","30","15","50.0","15","50.0","568","3136","1540","55","24","27","39","23","683","204",
"Paul Dummett","wlsWAL","DF","Newcastle Utd","engPremier League","29","1991","2.2","96","9","33","51","12","0","96","0","0","","0","","33","128","36","0","1","0","1","0","37","2",
"Alfred Duncan","ghGHA","MF","Fiorentina","itSerie A","28","1993","21.5","1103","18","168","645","311","29","1103","23","13","56.5","10","43.5","685","3131","1559","29","27","6","26","16","808","71",
"Lewis Dunk","engENG","DF","Brighton","engPremier League","29","1991","28.6","2197","281","1180","949","76","37","2197","4","4","100.0","0","0.0","1306","5934","2863","14","7","2","11","3","1575","3",
"Erik Durm","deGER","DF","Eint Frankfurt","deBundesliga","29","1992","5.3","334","13","83","181","72","4","334","1","0","0.0","1","100.0","162","911","470","14","11","1","6","4","167","20",
"Hugo Duro","esESP","DF,MF","Getafe","esLa Liga","21","1999","0.1","7","0","0","1","6","4","7","0","0","","0","","5","7","1","0","0","0","0","0","5","1",
"Hugo Duro","esESP","FW,MF","Valencia","esLa Liga","21","1999","20.4","623","24","85","251","290","60","623","25","13","52.0","12","48.0","332","1196","454","12","15","8","57","32","413","87",
"Jean-Kevin Duverne","htHAI","DF","Brest","frLigue 1","24","1997","33.4","2151","126","698","1036","429","31","2151","42","19","45.2","23","54.8","1174","6682","3680","76","49","6","46","21","1205","107",
"Paulo Dybala","arARG","FW,MF","Juventus","itSerie A","27","1993","22.9","1451","5","155","690","628","86","1449","79","47","59.5","32","40.5","909","4692","1859","50","42","24","70","28","1100","155",
"Edin Džeko","baBIH","FW","Inter","itSerie A","35","1986","27.4","1139","49","121","503","524","178","1139","41","17","41.5","24","58.5","614","3167","1454","47","26","23","78","31","891","207",
"Enzo Ebosse","cmCMR","DF","Angers","frLigue 1","22","1999","21.0","1246","86","536","638","84","6","1246","15","9","60.0","6","40.0","856","4677","2469","26","15","0","21","2","844","18",
"Tyronne Ebuehi","ngNGA","DF","Venezia","itSerie A","25","1995","12.6","655","50","279","225","158","16","655","20","11","55.0","9","45.0","293","1804","924","29","20","3","15","5","330","52",
"Ederson","brBRA","GK","Manchester City","engPremier League","27","1993","37.0","1169","906","1159","10","0","0","1169","0","0","","0","","795","3425","2214","0","0","0","0","0","714","0",
"Éderson","brBRA","MF","Salernitana","itSerie A","22","1999","12.7","547","21","122","293","145","26","547","38","19","50.0","19","50.0","341","1867","948","25","27","4","24","17","353","39",
"Odsonne Édouard","frFRA","FW","Crystal Palace","engPremier League","23","1998","17.4","679","20","71","303","316","82","678","67","30","44.8","37","55.2","381","2143","1122","42","24","16","62","27","479","109",
"CJ Egan-Riley","engENG","DF","Manchester City","engPremier League","18","2003","0.0","1","1","1","0","0","0","1","0","0","","0","","0","0","0","0","0","0","0","0","0","0",
"Maximilian Eggestein","deGER","MF","Freiburg","deBundesliga","24","1996","24.4","1208","53","241","662","315","34","1208","19","7","36.8","12","63.2","520","2303","1208","23","19","0","42","22","689","52",
"Lilian Egloff","deGER","MF,DF","Stuttgart","deBundesliga","18","2002","0.3","16","0","2","7","7","1","16","0","0","","0","","11","16","1","0","0","0","5","0","12","4",
"Kingsley Ehizibue","nlNED","DF","Köln","deBundesliga","26","1995","7.6","483","30","195","206","86","4","483","15","5","33.3","10","66.7","235","1275","727","22","12","2","13","6","235","22",
"Julian Eitschberger","deGER","DF","Hertha BSC","deBundesliga","17","2004","0.5","40","5","18","18","4","1","40","0","0","","0","","20","74","57","2","0","0","0","0","19","1",
"Albin Ekdal","seSWE","MF","Sampdoria","itSerie A","32","1989","18.2","941","51","279","547","126","24","941","23","15","65.2","8","34.8","455","2192","914","10","11","1","13","11","511","20",
"Hugo Ekitike","frFRA","FW","Reims","frLigue 1","19","2002","14.1","603","20","73","269","273","66","601","47","23","48.9","24","51.1","365","2120","1006","35","28","19","66","22","439","87",
"Jurgen Ekkelenkamp","nlNED","MF,FW","Hertha BSC","deBundesliga","21","2000","8.0","339","3","44","176","123","26","339","12","6","50.0","6","50.0","170","676","318","9","7","3","27","11","221","48",
"Caleb Ekuban","ghGHA","FW,MF","Genoa","itSerie A","27","1994","19.1","687","16","70","327","299","83","687","52","26","50.0","26","50.0","394","2076","817","31","17","21","73","38","483","133",
"Anthony Elanga","seSWE","FW","Manchester Utd","engPremier League","19","2002","13.5","619","11","111","214","296","56","619","31","11","35.5","20","64.5","354","2063","993","32","24","10","37","15","447","114",
"Alberth Elis","hnHON","FW,MF","Bordeaux","frLigue 1","25","1996","15.7","517","11","63","189","271","76","516","45","16","35.6","29","64.4","338","2284","1101","42","23","18","54","31","373","118",
"Harvey Elliott","engENG","MF","Liverpool","engPremier League","18","2003","3.8","302","1","23","130","151","19","302","9","2","22.2","7","77.8","174","882","486","10","15","2","8","0","226","38",
"Elif Elmas","mkMKD","FW,MF","Napoli","itSerie A","21","1999","18.0","986","27","115","512","370","50","986","35","24","68.6","11","31.4","669","3968","1950","59","45","19","23","23","804","96",
"Mohamed Elneny","egEGY","MF","Arsenal","engPremier League","29","1992","9.0","630","33","145","391","97","3","630","1","0","0.0","1","100.0","365","1508","713","5","4","1","4","3","467","2",
"Aritz Elustondo","esESP","DF","Real Sociedad","esLa Liga","27","1994","23.4","1392","162","679","647","75","14","1392","7","6","85.7","1","14.3","755","4392","2496","20","14","0","11","1","819","12",
"Nico Elvedi","chSUI","DF","Gladbach","deBundesliga","24","1996","27.0","1992","204","1074","888","41","23","1992","7","6","85.7","1","14.3","1177","5347","2774","13","8","0","9","6","1323","3",
"Mohamed Elyounoussi","noNOR","MF,FW","Southampton","engPremier League","26","1994","22.7","933","37","133","370","443","84","933","45","28","62.2","17","37.8","485","3240","1513","59","52","13","63","38","594","124",
"Adri Embarba","esESP","FW,MF","Espanyol","esLa Liga","29","1992","22.1","1099","35","191","362","563","46","1099","80","41","51.3","39","48.8","562","3761","1805","75","49","17","56","38","635","134",
"Breel Embolo","chSUI","FW","Gladbach","deBundesliga","24","1997","24.1","833","15","36","428","378","102","833","76","42","55.3","34","44.7","514","2762","1110","38","35","19","90","60","665","158",
"Emerson","brBRA","DF,MF","Tottenham","engPremier League","22","1999","25.4","1765","98","579","666","530","56","1765","34","17","50.0","17","50.0","911","4344","2277","68","28","8","27","18","1019","175",
"Emerson","brBRA","DF","Barcelona","esLa Liga","22","1999","1.0","78","1","17","48","13","0","78","1","0","0.0","1","100.0","42","184","73","0","0","0","0","0","54","4",
"Renaud Emond","beBEL","FW,MF","Nantes","frLigue 1","29","1991","2.1","48","2","5","25","18","2","48","0","0","","0","","18","41","4","0","0","0","4","0","31","4",
"Youssef En-Nesyri","maMAR","FW","Sevilla","esLa Liga","24","1997","14.2","331","22","49","145","140","58","330","14","4","28.6","10","71.4","142","492","171","7","3","4","25","12","214","57",
"Keita Endo","jpJPN","MF","Union Berlin","deBundesliga","23","1997","0.6","36","0","4","12","20","5","36","1","0","0.0","1","100.0","24","108","50","1","0","0","2","0","28","12",
"Wataru Endo","jpJPN","MF","Stuttgart","deBundesliga","28","1993","32.2","1981","96","494","1151","359","54","1981","54","34","63.0","20","37.0","1051","4554","2186","34","29","6","51","42","1290","63",
"Christian Eriksen","dkDEN","MF","Brentford","engPremier League","29","1992","10.4","740","18","137","374","238","12","740","16","8","50.0","8","50.0","409","1889","1044","21","16","3","18","9","475","22",
"Martin Erlic","hrCRO","DF","Spezia","itSerie A","23","1998","28.6","1383","265","887","463","40","30","1383","4","3","75.0","1","25.0","662","2898","1380","6","5","0","14","2","751","3",
"Gonzalo Escalante","arARG","MF","Lazio","itSerie A","28","1993","0.1","10","2","6","3","1","0","10","0","0","","0","","3","42","0","0","0","0","1","0","4","0",
"Gonzalo Escalante","arARG","MF","Alavés","esLa Liga","28","1993","14.4","582","37","136","335","115","24","582","9","7","77.8","2","22.2","216","788","372","7","3","0","14","14","255","15",
"Aarón Escandell","esESP","GK","Granada","esLa Liga","25","1995","3.2","137","115","137","0","0","0","137","0","0","","0","","64","402","250","0","0","0","0","0","34","0",
"Sergio Escudero","esESP","DF,MF","Granada","esLa Liga","31","1989","15.9","934","47","281","443","214","14","934","12","3","25.0","9","75.0","352","1514","801","17","13","1","19","10","412","37",
"Alfonso Espino","uyURU","DF","Cádiz","esLa Liga","29","1992","37.0","2202","149","770","939","529","46","2202","47","24","51.1","23","48.9","929","4757","2546","62","50","9","43","21","965","123",
"Michael Esser","deGER","GK","Bochum","deBundesliga","33","1987","3.0","146","126","146","0","0","0","146","0","0","","0","","88","416","252","0","0","0","0","0","73","0",
"Estanis","esESP","FW","Barcelona","esLa Liga","17","2003","0.1","4","0","2","2","0","0","4","0","0","","0","","0","0","0","0","0","0","1","0","1","0",
"Maxime Estève","frFRA","DF","Montpellier","frLigue 1","19","2002","20.6","1005","151","549","443","22","11","1005","3","2","66.7","1","33.3","632","3558","1906","12","4","0","12","2","605","2",
"Pervis Estupiñán","ecECU","DF","Villarreal","esLa Liga","23","1998","17.5","1262","50","355","501","417","30","1262","35","17","48.6","18","51.4","658","3310","1745","50","29","7","26","14","741","148",
"Oghenekaro Etebo","ngNGA","MF","Watford","engPremier League","25","1995","4.5","204","15","65","130","12","0","204","10","6","60.0","4","40.0","106","548","248","3","1","0","3","2","123","1",
"Jonny Evans","nirNIR","DF","Leicester City","engPremier League","33","1988","15.0","1147","154","632","484","38","12","1147","3","2","66.7","1","33.3","657","2803","1537","1","3","0","4","0","747","4",
"Eberechi Eze","engENG","MF,FW","Crystal Palace","engPremier League","23","1998","6.7","376","4","48","190","143","11","376","23","14","60.9","9","39.1","222","1381","662","20","16","3","20","10","262","38",
"Abde Ezzalzouli","maMAR","FW","Barcelona","esLa Liga","19","2001","6.4","302","1","42","77","193","52","302","59","34","57.6","25","42.4","214","2030","1194","47","21","24","23","12","215","76",
"Łukasz Fabiański","plPOL","GK","West Ham","engPremier League","36","1985","37.0","1084","978","1081","3","0","0","1084","0","0","","0","","593","3722","2293","0","0","0","0","1","414","0",
"Fabinho","brBRA","MF","Liverpool","engPremier League","27","1993","25.7","1788","42","343","1175","281","21","1786","15","11","73.3","4","26.7","942","3953","1874","18","27","1","24","13","1231","37",
"Fábio","brBRA","DF","Nantes","frLigue 1","31","1990","18.5","1071","48","318","505","259","17","1071","24","14","58.3","10","41.7","469","2497","1162","26","25","1","20","9","476","75",
"Cesc Fàbregas","esESP","MF","Monaco","frLigue 1","34","1987","0.4","59","1","8","24","27","1","59","1","0","0.0","1","100.0","31","96","50","2","0","1","0","0","42","3",
"Wout Faes","beBEL","DF","Reims","frLigue 1","23","1998","37.0","1843","330","1110","682","66","32","1843","9","7","77.8","2","22.2","1100","6230","3604","13","13","1","21","4","1118","10",
"Wahid Faghir","dkDEN","FW","Stuttgart","deBundesliga","18","2003","1.4","46","0","0","17","31","6","46","6","5","83.3","1","16.7","35","161","59","2","6","1","4","1","43","18",
"Romain Faivre","frFRA","FW,MF","Lyon","frLigue 1","23","1998","9.9","705","6","61","329","324","36","705","41","22","53.7","19","46.3","521","3667","1947","63","40","15","24","11","532","72",
"Romain Faivre","frFRA","MF","Brest","frLigue 1","23","1998","19.9","1131","19","149","474","531","61","1126","89","43","48.3","46","51.7","689","5443","2850","100","65","18","59","31","767","98",
"Radamel Falcao","coCOL","FW","Rayo Vallecano","esLa Liga","35","1986","9.3","282","12","19","138","126","41","282","10","3","30.0","7","70.0","153","598","219","8","6","5","31","11","229","38",
"Diego Falcinelli","itITA","FW","Bologna","itSerie A","30","1991","0.7","45","1","5","17","24","9","45","4","2","50.0","2","50.0","26","125","62","1","1","0","6","3","33","9",
"Wladimiro Falcone","itITA","GK","Sampdoria","itSerie A","26","1995","9.5","389","355","387","1","1","0","389","0","0","","0","","226","1192","754","0","0","0","0","0","179","0",
"Fali","esESP","DF,MF","Cádiz","esLa Liga","27","1993","20.0","898","122","460","384","56","13","898","1","1","100.0","0","0.0","404","1971","1177","9","4","1","10","3","454","6",
"Paolo Faragò","itITA","MF","Cagliari","itSerie A","28","1993","0.2","15","0","5","5","7","3","15","1","1","100.0","0","0.0","7","54","38","1","1","0","1","0","7","2",
"Omar Faraj","psPLE","FW","Levante","esLa Liga","19","2002","0.0","6","0","5","1","1","0","6","0","0","","0","","5","29","0","0","1","0","1","0","2","0",
"Davide Faraoni","itITA","DF","Hellas Verona","itSerie A","29","1991","28.6","1715","94","440","784","503","55","1715","40","12","30.0","28","70.0","714","2589","1186","31","19","6","50","14","891","125",
"Mohamed Fares","dzALG","DF,FW","Genoa","itSerie A","25","1996","6.5","331","9","82","141","114","16","331","16","9","56.3","7","43.8","173","915","452","16","12","1","10","10","187","22",
"Diego Farias","brBRA","MF,FW","Cagliari","itSerie A","31","1990","0.7","38","0","2","15","21","1","38","1","1","100.0","0","0.0","25","120","56","2","0","1","1","0","28","7",
"Wuilker Faríñez","veVEN","GK","Lens","frLigue 1","23","1998","12.3","325","283","322","3","0","0","325","0","0","","0","","197","1047","584","0","0","0","1","0","115","0",
"Ömer Faruk Beyaz","trTUR","DF,MF","Stuttgart","deBundesliga","17","2003","0.8","53","0","6","22","25","3","53","1","0","0.0","1","100.0","24","103","28","0","1","1","6","1","35","5",
"Noah Fatar","frFRA","DF,MF","Angers","frLigue 1","19","2002","0.1","9","0","0","4","5","0","9","0","0","","0","","4","30","15","1","0","0","0","0","3","1",
"Ansu Fati","esESP","FW","Barcelona","esLa Liga","18","2002","3.7","222","0","10","71","144","34","222","14","4","28.6","10","71.4","151","832","430","20","11","13","18","2","190","49",
"Julien Faussurier","frFRA","MF,DF","Brest","frLigue 1","34","1987","5.4","331","11","65","125","144","16","331","8","1","12.5","7","87.5","207","1190","497","18","15","3","9","2","199","60",
"Andrea Favilli","itITA","FW","Genoa","itSerie A","24","1997","0.4","11","2","3","4","4","2","11","0","0","","0","","8","32","0","0","0","1","3","1","8","5",
"Federico Fazio","arARG","DF","Salernitana","itSerie A","34","1987","15.9","817","107","347","403","77","27","817","11","9","81.8","2","18.2","361","2193","1390","19","16","4","12","3","418","6",
"Aleix Febas","esESP","MF","Mallorca","esLa Liga","25","1996","1.3","70","2","8","50","13","2","70","3","1","33.3","2","66.7","32","178","103","1","0","0","3","1","48","1",
"Adrian Fein","deGER","MF","Greuther Fürth","deBundesliga","22","1999","0.4","12","0","2","8","2","1","12","0","0","","0","","7","27","14","0","0","0","0","1","7","1",
"Nabil Fekir","frFRA","MF","Betis","esLa Liga","28","1993","31.0","1883","4","108","836","957","127","1883","123","82","66.7","41","33.3","1169","7228","3280","117","81","50","102","81","1437","231",
"Felipe","brBRA","DF","Atlético Madrid","esLa Liga","32","1989","16.7","965","117","451","479","37","21","965","3","2","66.7","1","33.3","521","2849","1396","5","3","1","8","2","538","2",
"Luiz Felipe","itITA","DF","Lazio","itSerie A","24","1997","27.7","2079","282","1046","997","44","10","2079","6","6","100.0","0","0.0","1215","6510","3496","12","9","0","9","6","1499","1",
"João Félix","ptPOR","FW,MF","Atlético Madrid","esLa Liga","21","1999","14.0","600","9","43","285","280","53","600","52","31","59.6","21","40.4","415","2677","1489","42","44","11","29","19","520","82",
