Name, Nation, Position, Club, League, Age, YearBorn, 90s,Touches, DefPenTouches, Def3rdTouches,Mid3rdTouches,Att3rdTouches, AttPenAreaTouches,LiveBallTouches, TakeOnAtt,TakeOnSucc,TakeOnSucc%,TackledDuringTakeOn,TackledDuringTakeOn%, Carries,CarryDistTot, ProgressiveCarryDist,ProgressiveCarries,CarriesIntoFinal3rd, CarriesIntoPenArea, MisControls, Dispossessed, PassesRecieved,ProgPassesRecieved"Patrick van Aanholt","nlNED","DF","Crystal Palace","engPremier League","26","1990","24.3","1435","90","445","616","391","32","1435","31","26","83.9","5","16.1","717","3714","1966","46","33","7","37","18","711","86",
"Steve Cook","engENG","DF","Bournemouth","engPremier League","26","1991","30.7","1831","261","1100","620","119","39","1831","2","1","50.0","1","50.0","704","4154","2241","15","6","1","15","7","883","9",
"Duje Čop","hrCRO","FW,MF","Cagliari","itSerie A","27","1990","1.1","28","0","0","17","11","3","28","0","0","","0","","15","56","27","1","1","0","2","1","24","7",
"Francis Coquelin","frFRA","MF,DF","Arsenal","engPremier League","26","1991","1.9","107","4","27","66","15","0","107","1","1","100.0","0","0.0","67","286","130","1","0","0","1","2","79","1",
"Francis Coquelin","frFRA","MF,DF","Valencia","esLa Liga","26","1991","7.3","392","21","107","228","61","6","392","18","14","77.8","4","22.2","201","857","439","3","6","1","6","15","220","16",
"Sébastien Corchia","frFRA","DF","Sevilla","esLa Liga","26","1990","9.1","495","30","111","251","138","10","495","10","5","50.0","5","50.0","251","1143","585","20","12","3","9","6","264","47",
"Alex Cordaz","itITA","GK","Crotone","itSerie A","34","1983","38.0","1284","999","1274","12","0","0","1284","0","0","","0","","532","4171","3126","2","0","0","1","0","316","0",
"Iñigo Córdoba","esESP","FW","Athletic Club","esLa Liga","20","1997","16.2","777","12","116","335","350","33","777","89","45","50.6","44","49.4","523","3779","1902","59","48","7","34","40","519","110",
"Jhon Córdoba","coCOL","FW","Köln","deBundesliga","24","1993","10.6","356","9","19","154","192","59","356","35","11","31.4","24","68.6","218","1456","566","27","19","16","35","19","286","99",
"Sergio Córdova","veVEN","FW,MF","Augsburg","deBundesliga","19","1997","6.5","232","6","19","99","117","21","232","16","6","37.5","10","62.5","152","864","421","13","16","5","18","16","180","50",
"Jérémy Cordoval","gpGLP","DF","Troyes","frLigue 1","27","1990","10.2","519","33","183","221","120","6","519","12","8","66.7","4","33.3","213","1313","720","17","10","2","6","3","231","20",
"Benjamin Corgnet","frFRA","MF,FW","Strasbourg","frLigue 1","30","1987","15.3","743","13","88","400","267","36","743","36","25","69.4","11","30.6","449","2124","999","30","26","4","31","25","527","80",
"Jack Cork","engENG","MF","Burnley","engPremier League","28","1989","38.0","1959","91","394","1281","315","21","1959","42","31","73.8","11","26.2","966","4955","1898","39","40","2","67","44","1159","41",
"Andreas Cornelius","dkDEN","FW","Atalanta","itSerie A","24","1993","10.4","438","8","20","197","224","82","438","17","6","35.3","11","64.7","274","1354","417","18","6","11","37","22","367","127",
"Maxwel Cornet","ciCIV","FW","Lyon","frLigue 1","20","1996","14.1","703","11","66","295","354","63","703","43","20","46.5","23","53.5","477","3537","1822","62","56","19","34","44","527","143",
"Quentin Cornette","frFRA","FW,MF","Amiens","frLigue 1","23","1994","5.0","208","4","40","118","59","10","208","20","11","55.0","9","45.0","110","824","509","15","12","4","16","8","122","20",
"Ángel Correa","arARG","MF,FW","Atlético Madrid","esLa Liga","22","1995","25.0","1270","29","178","508","612","129","1270","127","69","54.3","58","45.7","868","4970","2467","91","48","42","95","90","950","163",
"Joaquín Correa","arARG","FW","Sevilla","esLa Liga","22","1994","13.3","648","15","77","261","324","58","648","75","40","53.3","35","46.7","476","3008","1506","42","40","17","21","25","511","122",
"Andrea Cossu","itITA","MF,FW","Cagliari","itSerie A","37","1980","2.7","146","1","15","69","67","3","146","11","9","81.8","2","18.2","82","505","165","2","4","0","5","1","92","22",
"Andrea Costa","itITA","DF","Benevento","itSerie A","31","1986","15.3","869","91","456","395","25","11","869","3","3","100.0","0","0.0","470","2848","1961","15","7","0","4","1","528","2",
"Danny da Costa","deGER","DF,FW","Eint Frankfurt","deBundesliga","24","1993","13.4","837","33","189","420","232","22","837","17","6","35.3","11","64.7","376","1615","703","21","11","4","8","15","471","89",
"Diego Costa","esESP","FW","Atlético Madrid","esLa Liga","28","1988","11.6","462","7","28","183","252","59","462","32","15","46.9","17","53.1","324","1989","607","27","21","16","50","41","396","122",
"Douglas Costa","brBRA","FW,MF","Juventus","itSerie A","26","1990","19.9","1245","14","113","527","636","78","1245","136","106","77.9","30","22.1","961","8054","4114","120","80","36","41","33","1024","213",
"Filippo Costa","itITA","DF","SPAL","itSerie A","22","1995","16.4","922","46","259","377","299","9","922","27","17","63.0","10","37.0","425","2674","1358","42","27","0","14","17","506","98",
"Jaume Costa","esESP","DF","Villarreal","esLa Liga","29","1988","28.2","1876","107","550","914","429","29","1876","39","27","69.2","12","30.8","926","4606","2831","77","45","14","19","14","1148","107",
"Angelo da Costa Júnior","brBRA","GK","Bologna","itSerie A","33","1983","4.0","177","151","174","3","0","0","177","0","0","","0","","86","358","266","0","0","0","0","0","71","0",
"Nuno da Costa","cvCPV","FW,MF","Strasbourg","frLigue 1","26","1991","19.2","666","6","78","308","296","78","666","86","50","58.1","36","41.9","409","2549","1195","47","29","18","82","37","431","134",
"Benoît Costil","frFRA","GK","Bordeaux","frLigue 1","30","1987","36.0","1242","1032","1233","9","0","0","1242","3","3","100.0","0","0.0","618","3438","2381","0","0","0","1","0","477","0",
"Kalifa Coulibaly","mlMLI","FW","Nantes","frLigue 1","25","1991","3.8","142","6","13","49","80","9","142","7","3","42.9","4","57.1","78","467","132","8","5","3","13","10","109","32",
"Lassana Coulibaly","mlMLI","MF","Angers","frLigue 1","21","1996","9.3","433","14","74","222","146","23","433","29","15","51.7","14","48.3","290","1621","891","24","27","3","16","9","296","46",
"Thibaut Courtois","beBEL","GK","Chelsea","engPremier League","25","1992","35.0","1250","1140","1246","4","0","0","1250","0","0","","0","","635","4072","2260","0","0","0","1","0","615","0",
"Philippe Coutinho","brBRA","MF,FW","Liverpool","engPremier League","25","1992","12.3","902","3","49","428","436","34","902","60","39","65.0","21","35.0","629","4482","2464","69","55","16","19","26","708","94",
"Philippe Coutinho","brBRA","MF,FW","Barcelona","esLa Liga","25","1992","14.4","1054","8","66","454","550","67","1054","77","46","59.7","31","40.3","777","4665","2247","72","58","24","41","36","853","136",
"Nicolas Cozza","frFRA","DF,MF","Montpellier","frLigue 1","18","1999","6.4","402","13","105","201","101","6","402","16","7","43.8","9","56.3","219","1895","1284","29","21","4","4","11","225","24",
"Alessio Cragno","itITA","GK","Cagliari","itSerie A","23","1994","28.2","875","785","873","2","0","0","875","0","0","","0","","343","2243","1658","0","0","0","1","0","228","0",
"Martin Cranie","engENG","DF","Huddersfield","engPremier League","30","1986","2.0","111","11","68","42","2","1","111","1","1","100.0","0","0.0","53","246","120","0","1","0","2","0","66","0",
"Michele Cremonesi","itITA","DF","SPAL","itSerie A","29","1988","4.3","198","27","88","104","7","3","198","0","0","","0","","87","639","426","6","2","0","3","1","105","1",
"Aaron Cresswell","engENG","DF","West Ham","engPremier League","27","1989","34.1","2035","120","572","982","497","15","2035","14","5","35.7","9","64.3","870","4032","1959","35","48","1","26","20","1076","62",
"Lorenzo Crisetig","itITA","MF","Bologna","itSerie A","24","1993","6.2","424","12","87","303","37","2","424","3","3","100.0","0","0.0","238","889","360","3","4","1","5","5","273","2",
"Bryan Cristante","itITA","MF","Atalanta","itSerie A","22","1995","31.4","1994","39","235","1062","721","121","1993","83","52","62.7","31","37.3","1175","6113","2323","63","56","11","66","69","1503","167",
"Sebastián Cristóforo","uyURU","MF","Fiorentina","itSerie A","23","1993","3.0","244","11","54","148","42","1","244","2","2","100.0","0","0.0","122","517","247","2","2","0","10","5","154","6",
"Enzo Crivelli","frFRA","FW","Angers","frLigue 1","22","1995","11.4","360","5","21","185","154","38","360","12","6","50.0","6","50.0","217","789","201","6","6","3","36","20","298","56",
"Enzo Crivelli","frFRA","FW","Caen","frLigue 1","22","1995","8.1","202","1","7","110","86","23","202","6","4","66.7","2","33.3","83","465","68","2","2","1","21","14","154","46",
"Giovanni Crociata","itITA","MF,FW","Crotone","itSerie A","19","1997","3.2","143","2","21","62","63","7","143","6","4","66.7","2","33.3","77","477","269","11","7","2","6","6","94","23",
"Luca Crosta","itITA","GK","Cagliari","itSerie A","19","1998","1.0","25","24","25","0","0","0","25","0","0","","0","","7","31","18","0","0","0","0","0","7","0",
"Peter Crouch","engENG","FW","Stoke City","engPremier League","36","1981","17.4","771","32","65","388","320","82","771","8","6","75.0","2","25.0","294","931","302","9","9","0","36","22","631","85",
"Juan Cruz","esESP","FW","Málaga","esLa Liga","17","2000","0.1","5","0","1","5","1","0","5","1","1","100.0","0","0.0","3","14","5","0","0","0","0","0","2","0",
"Juan Cuadrado","coCOL","FW,MF","Juventus","itSerie A","29","1988","15.0","999","10","143","491","382","53","999","42","31","73.8","11","26.2","709","4017","2415","58","50","20","30","19","829","144",
"Iván Cuéllar","esESP","GK","Leganés","esLa Liga","33","1984","35.0","1212","939","1201","11","0","0","1212","0","0","","0","","506","4398","2817","0","1","1","3","0","366","0",
"Mickaël Cuisance","frFRA","MF,FW","Gladbach","deBundesliga","17","1999","13.4","840","14","110","490","253","14","840","62","35","56.5","27","43.5","500","2876","1187","27","22","5","23","29","595","61",
"Josh Cullen","ieIRL","MF","West Ham","engPremier League","21","1996","0.1","6","0","2","1","3","0","6","0","0","","0","","1","11","0","0","0","0","0","0","2","0",
"Patrick Cutrone","itITA","FW","Milan","itSerie A","19","1998","16.7","504","13","32","214","265","88","504","14","6","42.9","8","57.1","320","1777","598","23","19","9","56","24","394","141",
"Wylan Cyprien","frFRA","MF","Nice","frLigue 1","22","1995","10.6","925","20","270","522","139","8","925","7","5","71.4","2","28.6","440","1622","864","8","5","2","15","12","730","9",
"Marco D'Alessandro","itITA","MF,FW","Benevento","itSerie A","26","1991","11.6","438","7","83","179","191","36","438","59","36","61.0","23","39.0","312","2964","1699","53","32","19","21","24","295","79",
"Danilo D'Ambrosio","itITA","DF","Inter","itSerie A","28","1988","33.1","2409","98","735","1172","525","45","2409","32","15","46.9","17","53.1","1294","5042","2784","55","48","5","27","20","1520","140",
"Damien Da Silva","frFRA","DF","Caen","frLigue 1","29","1988","31.5","1720","201","908","783","42","27","1720","9","9","100.0","0","0.0","713","4435","2270","12","5","0","12","2","889","2",
"Kouadio-Yves Dabila","ciCIV","DF","Lille","frLigue 1","20","1997","10.5","617","51","281","287","52","2","617","3","3","100.0","0","0.0","334","1510","829","5","5","0","4","4","399","8",
"Bryan Dabo","bfBFA","MF","Fiorentina","itSerie A","25","1992","6.6","413","26","103","240","74","6","413","14","14","100.0","0","0.0","230","1376","670","11","8","1","6","10","241","14",
"Bryan Dabo","bfBFA","MF,FW","Saint-Étienne","frLigue 1","25","1992","14.3","799","27","143","479","191","28","797","34","26","76.5","8","23.5","425","2338","1247","34","18","7","31","25","589","49",
"Mahmoud Dahoud","deGER","MF","Dortmund","deBundesliga","21","1996","12.7","805","17","110","488","219","23","805","29","17","58.6","12","41.4","459","2950","1628","36","27","2","16","12","584","42",
"Dario Dainelli","itITA","DF","Chievo","itSerie A","38","1979","16.7","825","154","493","325","15","10","825","5","4","80.0","1","20.0","406","2488","1507","4","0","0","7","3","395","1",
"Felipe dal Belo","brBRA","DF","SPAL","itSerie A","33","1984","28.6","1607","156","759","779","88","29","1607","15","13","86.7","2","13.3","739","4134","2747","25","16","2","10","4","941","7",
"Charlie Daniels","engENG","DF,MF","Bournemouth","engPremier League","30","1986","33.4","2337","120","746","960","654","29","2337","23","13","56.5","10","43.5","1061","6375","3712","104","72","5","38","16","1314","165",
"Danilo","brBRA","DF","Manchester City","engPremier League","26","1991","15.0","1422","32","283","799","345","29","1422","13","8","61.5","5","38.5","834","3547","2087","40","35","6","14","4","1038","74",
"Scott Dann","engENG","DF","Crystal Palace","engPremier League","30","1987","15.9","756","98","379","324","56","33","756","7","7","100.0","0","0.0","367","1716","896","7","4","0","4","2","391","3",
"Kevin Danso","atAUT","DF","Augsburg","deBundesliga","18","1998","12.3","704","69","383","266","63","11","704","11","5","45.5","6","54.5","307","2098","1237","9","2","0","11","1","333","4",
"Dante","brBRA","DF","Nice","frLigue 1","33","1983","32.4","2618","261","1375","1199","54","32","2618","10","8","80.0","2","20.0","1520","6505","3511","8","6","2","4","3","1947","3",
"Romain Danzé","frFRA","DF","Rennes","frLigue 1","31","1986","7.6","524","29","145","263","116","1","524","4","0","0.0","4","100.0","200","698","389","5","5","0","1","4","296","30",
"Andrea Danzi","itITA","MF","Hellas Verona","itSerie A","18","1999","4.4","224","9","54","153","18","0","224","1","0","0.0","1","100.0","130","587","292","2","4","0","3","2","155","4",
"Stéphane Darbion","frFRA","FW,MF","Troyes","frLigue 1","33","1984","19.0","910","18","158","387","372","33","910","49","22","44.9","27","55.1","610","3837","1796","53","34","6","34","43","664","146",
"Palkó Dárdai","huHUN","FW,MF","Hertha BSC","deBundesliga","18","1999","0.3","10","0","3","5","2","0","10","0","0","","0","","7","55","34","2","0","0","0","0","8","0",
"Sergi Darder","esESP","MF","Espanyol","esLa Liga","23","1993","30.9","1782","55","388","1078","337","16","1782","48","34","70.8","14","29.2","1069","4962","2400","32","25","5","29","23","1192","32",
"Sergi Darder","esESP","MF","Lyon","frLigue 1","23","1993","2.3","167","3","20","115","33","0","167","4","1","25.0","3","75.0","98","518","159","0","1","0","1","1","126","3",
"Vladimír Darida","czCZE","MF","Hertha BSC","deBundesliga","26","1990","18.2","1165","27","186","743","250","23","1165","26","15","57.7","11","42.3","589","3064","1240","33","19","7","19","25","822","76",
"Karl Darlow","wlsWAL","GK","Newcastle Utd","engPremier League","26","1990","10.0","366","303","363","3","0","0","366","0","0","","0","","166","1105","816","0","0","0","0","0","123","0",
"Matteo Darmian","itITA","DF","Manchester Utd","engPremier League","27","1989","4.9","311","24","89","168","55","2","311","2","1","50.0","1","50.0","129","456","246","7","0","1","3","2","167","10",
"Ben Davies","wlsWAL","DF","Tottenham","engPremier League","24","1993","25.8","1976","72","402","928","655","37","1976","21","15","71.4","6","28.6","859","4422","2674","73","52","8","26","16","1176","178",
"Tom Davies","engENG","MF","Everton","engPremier League","19","1998","21.1","924","24","158","443","332","26","924","37","26","70.3","11","29.7","559","2987","1227","36","22","6","51","39","631","70",
"Steven Davis","nirNIR","MF","Southampton","engPremier League","32","1985","16.9","1232","37","165","790","292","15","1232","15","9","60.0","6","40.0","719","3186","1574","23","25","2","17","16","838","56",
"Salem Al-Dawsari","saKSA","MF","Villarreal","esLa Liga","25","1991","0.4","24","1","5","13","8","1","24","1","0","0.0","1","100.0","19","138","31","1","0","1","2","2","15","1",
"Craig Dawson","engENG","DF","West Brom","engPremier League","27","1990","27.9","1443","164","632","603","213","49","1443","13","8","61.5","5","38.5","575","2846","1578","18","18","3","10","8","638","20",
"Kevin De Bruyne","beBEL","MF","Manchester City","engPremier League","26","1991","34.1","3348","20","246","1565","1582","83","3348","87","63","72.4","23","26.4","2150","12041","7119","183","174","30","64","60","2615","259",
"Sebastien De Maio","frFRA","DF","Bologna","itSerie A","30","1987","22.8","1403","159","676","687","50","14","1403","6","4","66.7","2","33.3","777","3944","2099","19","5","0","12","12","820","7",
"Rodrigo De Paul","arARG","FW,MF","Udinese","itSerie A","23","1994","25.8","1431","11","108","708","647","48","1427","119","72","60.5","47","39.5","1020","7000","3471","108","93","15","57","61","1067","211",
"Daniele De Rossi","itITA","MF","Roma","itSerie A","34","1983","20.3","1445","71","341","955","162","11","1445","12","9","75.0","3","25.0","683","3384","1939","20","19","0","6","4","998","8",
"Mattia De Sciglio","itITA","DF","Juventus","itSerie A","24","1992","10.8","888","28","223","521","153","6","888","11","10","90.9","1","9.1","520","2388","1326","23","17","1","7","6","612","46",
"Lorenzo De Silvestri","itITA","DF","Torino","itSerie A","29","1988","32.8","2119","140","656","1042","438","49","2119","30","16","53.3","14","46.7","1002","5427","2949","79","43","2","29","13","1164","79",
"Lucas Deaux","frFRA","MF","Guingamp","frLigue 1","28","1988","21.6","1424","24","259","910","271","44","1424","26","18","69.2","8","30.8","630","2876","1387","33","18","3","31","23","964","66",
"Mathieu Debuchy","frFRA","DF","Saint-Étienne","frLigue 1","32","1985","14.6","1026","85","346","409","276","45","1026","15","6","40.0","9","60.0","353","1423","755","23","8","4","21","11","497","88",
"Troy Deeney","engENG","FW","Watford","engPremier League","29","1988","20.5","710","21","45","315","353","88","705","8","4","50.0","4","50.0","320","1025","320","3","10","1","23","28","520","126",
"Jermain Defoe","engENG","FW","Bournemouth","engPremier League","34","1982","12.1","230","1","9","84","138","57","230","13","3","23.1","10","76.9","157","728","239","9","2","9","22","16","163","59",
"Steven Defour","beBEL","MF","Burnley","engPremier League","29","1988","22.2","1256","40","247","829","195","6","1256","16","13","81.3","3","18.8","664","3651","1981","38","29","2","23","7","766","30",
"Grégoire Defrel","mqMTQ","FW,MF","Roma","itSerie A","26","1991","5.4","193","6","18","75","103","24","192","11","6","54.5","5","45.5","118","728","273","13","9","5","14","10","135","35",
"Alessandro Deiola","itITA","MF","Cagliari","itSerie A","21","1995","5.0","218","14","49","96","74","5","218","3","2","66.7","1","33.3","113","376","118","2","4","0","16","7","126","23",
"Lorenzo Del Pinto","itITA","MF","Benevento","itSerie A","27","1990","8.4","496","22","124","288","88","9","496","5","3","60.0","2","40.0","234","940","338","4","5","0","8","14","311","11",
"Damien Delaney","ieIRL","DF","Crystal Palace","engPremier League","36","1981","1.1","57","12","42","15","1","0","57","1","1","100.0","0","0.0","33","104","25","0","0","0","1","0","28","0",
"Thomas Delaney","dkDEN","MF","Werder Bremen","deBundesliga","25","1991","31.1","1630","76","323","979","336","68","1630","20","8","40.0","12","60.0","543","2940","1266","27","25","6","27","27","1001","96",
"Jonathan Delaplace","frFRA","MF","Caen","frLigue 1","31","1986","6.5","298","4","61","158","84","7","298","5","2","40.0","3","60.0","87","629","307","6","7","0","6","11","160","12",
"Cristian Dell'Orco","itITA","DF","Sassuolo","itSerie A","23","1994","4.7","215","21","104","95","19","1","215","5","5","100.0","0","0.0","95","562","317","4","1","0","1","4","98","2",
"Andy Delort","dzALG","FW","Toulouse","frLigue 1","25","1991","25.9","1115","17","60","430","636","103","1113","41","19","46.3","22","53.7","658","2542","957","28","23","15","83","48","850","240",
"Fabian Delph","engENG","DF","Manchester City","engPremier League","27","1989","19.3","1972","35","408","1132","451","3","1972","32","30","93.8","2","6.3","1280","5627","2974","53","54","1","20","10","1415","63",
"Mousa Dembélé","beBEL","MF","Tottenham","engPremier League","30","1987","20.9","1600","26","207","1156","265","3","1600","81","68","84.0","13","16.0","1011","6562","3863","66","59","1","25","34","1187","26",
"Ousmane Dembélé","frFRA","FW,MF","Barcelona","esLa Liga","20","1997","10.3","633","1","32","222","386","48","633","68","40","58.8","28","41.2","475","3315","1797","68","58","20","29","39","533","131",
"Jessy Deminguet","frFRA","MF,FW","Caen","frLigue 1","19","1998","5.9","292","10","53","116","128","7","292","7","5","71.4","2","28.6","169","1221","622","23","14","1","17","17","184","47",
"Kerem Demirbay","deGER","MF","Hoffenheim","deBundesliga","24","1993","13.5","903","32","166","482","266","22","902","45","18","40.0","27","60.0","474","2566","1271","26","24","6","16","24","580","43",
"Ermedin Demirović","baBIH","FW","Alavés","esLa Liga","19","1998","2.0","52","3","4","23","25","8","52","3","0","0.0","2","66.7","37","186","40","2","2","2","4","4","42","11",
"Diego Demme","deGER","MF","RB Leipzig","deBundesliga","25","1991","25.4","2374","44","355","1677","355","12","2374","26","14","53.8","12","46.2","1394","7158","3904","60","41","3","31","25","1746","41",
"Fabio Depaoli","itITA","DF,MF","Chievo","itSerie A","20","1997","13.2","549","47","197","225","131","13","549","9","6","66.7","3","33.3","221","1057","573","16","6","2","15","8","260","38",
"Mathieu Deplagne","frFRA","DF","Troyes","frLigue 1","25","1991","26.8","1631","100","544","735","368","16","1631","23","15","65.2","8","34.8","733","3754","1875","49","34","8","12","17","790","83",
"Laurent Depoitre","beBEL","FW","Huddersfield","engPremier League","28","1988","20.2","710","36","79","378","262","57","710","26","12","46.2","14","53.8","319","1354","471","11","14","3","61","39","491","89",
"Mike van der Hoorn","nlNED","DF","Swansea City","engPremier League","24","1992","21.6","1132","167","611","468","60","19","1132","13","9","69.2","4","30.8","538","2895","1716","8","8","1","7","5","668","5",
"Gregory van der Wiel","nlNED","DF","Cagliari","itSerie A","29","1988","3.2","195","19","84","88","24","0","195","2","1","50.0","1","50.0","105","444","205","4","0","0","2","2","109","9",
"Daniele Dessena","itITA","MF,DF","Cagliari","itSerie A","30","1987","6.4","308","18","85","178","49","4","308","6","3","50.0","3","50.0","122","666","248","6","1","1","3","3","178","22",
"Mattia Destro","itITA","FW","Bologna","itSerie A","26","1991","18.0","487","25","53","209","233","64","487","24","16","66.7","8","33.3","349","1613","578","19","24","10","54","39","400","96",
"Gerard Deulofeu","esESP","FW,MF","Watford","engPremier League","23","1994","4.8","215","5","20","80","123","25","215","27","17","63.0","10","37.0","152","1047","548","23","14","11","16","7","147","32",
"Gerard Deulofeu","esESP","MF,FW","Barcelona","esLa Liga","23","1994","5.6","355","2","36","98","223","50","355","21","7","33.3","14","66.7","248","1530","786","32","12","22","8","8","283","84",
"Gianluca Di Chiara","itITA","DF","Benevento","itSerie A","23","1993","11.2","743","55","264","363","123","4","743","6","3","50.0","3","50.0","384","1984","1218","22","17","0","13","7","461","23",
"Federico Di Francesco","itITA","FW,DF","Bologna","itSerie A","23","1994","17.7","651","20","143","258","263","41","651","31","20","64.5","11","35.5","468","2644","1274","38","32","7","36","31","472","136",
"Davide Di Gennaro","itITA","MF","Lazio","itSerie A","29","1988","0.1","4","0","2","2","0","0","4","0","0","","0","","2","18","9","0","0","0","0","0","3","0",
"Ángel Di María","arARG","FW","Paris S-G","frLigue 1","29","1988","23.5","1531","10","91","552","901","136","1531","86","48","55.8","38","44.2","956","5585","2835","95","71","41","41","32","1204","287",
"Franco Di Santo","arARG","FW,MF","Schalke 04","deBundesliga","28","1989","18.4","660","23","50","344","274","58","659","31","11","35.5","20","64.5","339","2221","870","39","28","9","36","18","496","132",
"Cheick Diabaté","mlMLI","FW","Benevento","itSerie A","29","1988","7.4","174","6","10","94","71","24","174","6","0","0.0","6","100.0","100","562","161","5","6","4","11","12","143","28",
"Fousseni Diabaté","mlMLI","MF,FW","Leicester City","engPremier League","21","1995","6.5","330","4","53","122","165","13","330","34","16","47.1","17","50.0","213","1542","792","26","21","7","18","17","245","56",
"Moussa Diaby","frFRA","MF","Crotone","itSerie A","18","1999","0.8","28","0","3","9","16","2","28","4","3","75.0","1","25.0","17","146","58","2","1","1","3","1","18","0",
"Fallou Diagne","snSEN","DF,MF","Metz","frLigue 1","27","1989","24.9","1276","130","632","607","52","16","1276","9","8","88.9","1","11.1","666","2640","1185","7","5","4","12","3","682","12",
"Adama Diakhaby","frFRA","FW","Monaco","frLigue 1","21","1996","9.4","343","5","38","137","174","34","343","25","5","20.0","20","80.0","193","1430","681","26","15","8","24","15","230","82",
"Mouctar Diakhaby","gnGUI","DF","Lyon","frLigue 1","20","1996","8.1","508","77","280","229","6","5","508","7","7","100.0","0","0.0","342","1975","1221","6","2","0","3","2","331","0",
"Abdou Diallo","snSEN","DF","Mainz 05","deBundesliga","21","1996","26.8","1503","102","667","710","148","23","1503","49","32","65.3","17","34.7","773","4673","2842","30","22","5","12","12","799","24",
"Abdoulaye Diallo","snSEN","GK","Rennes","frLigue 1","25","1992","3.0","90","73","90","0","0","0","90","0","0","","0","","32","179","143","0","0","0","0","0","29","0",
"Habib Diallo","snSEN","FW,MF","Metz","frLigue 1","22","1995","0.2","5","0","0","1","4","0","5","0","0","","0","","3","11","1","0","0","0","1","0","5","0",
"Mustapha Diallo","snSEN","MF","Guingamp","frLigue 1","31","1986","15.4","780","23","172","501","115","41","780","8","8","100.0","0","0.0","316","1298","457","8","6","0","10","9","467","20",
"Mohamed Diamé","snSEN","MF","Newcastle Utd","engPremier League","30","1987","22.7","1121","43","254","711","173","21","1121","42","25","59.5","17","40.5","599","2806","1365","25","28","1","27","41","623","22",
"Lassana Diarra","frFRA","MF","Paris S-G","frLigue 1","32","1985","6.7","565","11","102","422","50","3","565","35","32","91.4","3","8.6","410","2033","1039","14","14","3","12","10","472","7",
"Amadou Diawara","gnGUI","MF","Napoli","itSerie A","20","1997","7.3","798","11","118","606","78","1","798","2","2","100.0","0","0.0","518","1546","647","2","7","0","7","5","638","0",
"Brahim Díaz","maMAR","FW,DF","Manchester City","engPremier League","17","1999","0.6","47","0","6","11","31","9","47","1","1","100.0","0","0.0","35","172","83","3","0","3","4","2","35","15",
"Bakaye Dibassy","mlMLI","DF","Amiens","frLigue 1","27","1989","30.9","1676","154","698","755","246","28","1676","41","37","90.2","4","9.8","751","3590","1856","48","31","5","29","31","801","48",
"Daniel Didavi","deGER","MF","Wolfsburg","deBundesliga","27","1990","24.9","1192","14","104","636","465","51","1192","29","15","51.7","14","48.3","632","3593","1542","54","35","8","37","35","925","162",
"Thomas Didillon","frFRA","GK","Metz","frLigue 1","21","1995","9.0","294","235","290","4","0","0","294","0","0","","0","","133","951","673","0","0","0","1","0","77","0",
"Étienne Didot","frFRA","MF","Guingamp","frLigue 1","34","1983","18.0","1207","30","270","751","191","5","1207","10","6","60.0","4","40.0","575","2556","1056","14","10","2","17","20","751","26",
"Adrián Diéguez","esESP","DF","Alavés","esLa Liga","21","1996","4.8","223","19","101","104","24","2","223","9","9","100.0","0","0.0","109","630","414","10","4","1","3","3","103","3",
"Dennis Diekmeier","deGER","DF","Hamburger SV","deBundesliga","27","1989","20.8","1091","55","266","498","342","28","1091","37","17","45.9","20","54.1","455","2577","1393","47","33","6","15","11","517","103",
"Eric Dier","engENG","MF,DF","Tottenham","engPremier League","23","1994","31.4","2577","133","731","1583","277","36","2577","15","13","86.7","2","13.3","1316","6079","3263","35","27","0","11","17","1875","29",
"Lucas Digne","frFRA","DF","Barcelona","esLa Liga","24","1993","7.8","644","28","186","298","164","19","644","7","4","57.1","3","42.9","375","1720","1081","22","12","4","8","5","399","77",
"Landry Dimata","beBEL","FW","Wolfsburg","deBundesliga","19","1997","10.0","287","8","25","131","135","18","287","14","4","28.6","10","71.4","202","1312","391","15","13","4","27","29","267","64",
"Tristan Dingomé","cmCMR","MF","Troyes","frLigue 1","26","1991","13.2","697","24","158","378","166","6","697","9","6","66.7","3","33.3","374","1556","745","12","10","1","8","13","474","32",
"Ismaël Diomandé","ciCIV","DF,MF","Caen","frLigue 1","24","1992","7.9","343","37","156","174","20","3","343","2","2","100.0","0","0.0","179","1329","842","9","5","0","6","2","205","0",
"Lois Diony","frFRA","FW","Saint-Étienne","frLigue 1","24","1992","10.3","249","9","22","87","142","37","249","13","8","61.5","5","38.5","153","782","243","11","7","7","25","25","196","81",
"Issa Diop","frFRA","DF","Toulouse","frLigue 1","20","1997","34.0","1570","164","713","821","52","29","1570","15","11","73.3","4","26.7","869","4533","2850","14","9","1","10","5","832","1",
"Papakouli Diop","snSEN","MF","Espanyol","esLa Liga","31","1986","2.9","112","8","24","73","15","1","112","0","0","","0","","55","196","61","1","1","0","4","2","53","0",
"Papakouli Diop","snSEN","MF","Eibar","esLa Liga","31","1986","10.4","540","9","59","373","112","18","540","11","8","72.7","3","27.3","269","1028","397","7","6","1","10","5","302","16",
"Assane Dioussé","snSEN","MF","Saint-Étienne","frLigue 1","19","1997","14.9","1017","27","222","681","119","9","1017","15","13","86.7","2","13.3","546","2341","1006","14","6","3","16","22","713","26",
