Player,Nation,Position,Club,Leauge,Age,YearBorn,90s,SCA,SCA90,scLivePass,scDeadPass,scTake-on,scShots,scFouls,scDefense,GCA,GCA90,gcLivePass,gcDeadPass,gcTake-on,gcShots,gcFouls,gcDefense,Matches
"Luis Alberto","esESP","MF","Lazio","itSerie A","26","1992","34.6","225","6.50","149","40","17","14","1","4","29","0.84","23","2","0","1","1","2",
"Raúl Albiol","esESP","DF","Villarreal","esLa Liga","33","1985","36.0","19","0.53","17","0","0","1","1","0","1","0.03","1","0","0","0","0","0",
"Marc Albrighton","engENG","MF,DF","Leicester City","engPremier League","29","1989","9.6","27","2.80","23","2","1","1","0","0","5","0.52","5","0","0","0","0","0",
"Paco Alcácer","esESP","FW","Villarreal","esLa Liga","25","1993","10.3","17","1.66","15","0","0","1","1","0","2","0.19","1","0","0","0","1","0",
"Paco Alcácer","esESP","FW","Dortmund","deBundesliga","25","1993","5.9","12","2.04","8","1","1","0","2","0","2","0.34","1","1","0","0","0","0",
"Thiago Alcántara","esESP","MF","Bayern Munich","deBundesliga","28","1991","19.7","60","3.05","49","3","3","4","0","1","10","0.51","8","0","2","0","0","0",
"Rubén Alcaraz","esESP","MF","Valladolid","esLa Liga","28","1991","21.4","51","2.38","31","7","4","3","6","0","4","0.19","4","0","0","0","0","0",
"Toby Alderweireld","beBEL","DF","Tottenham","engPremier League","30","1989","32.9","27","0.82","25","0","0","1","0","1","4","0.12","4","0","0","0","0","0",
"Haitam Aleesami","noNOR","DF","Amiens","frLigue 1","28","1991","21.3","29","1.36","25","3","0","0","0","1","3","0.14","3","0","0","0","0","0",
"Álex Alegría","esESP","FW","Mallorca","esLa Liga","26","1992","1.2","1","0.83","0","0","0","0","1","0","0","0.00","0","0","0","0","0","0",
"Carles Aleñá","esESP","MF","Barcelona","esLa Liga","21","1998","1.9","1","0.52","1","0","0","0","0","0","1","0.52","1","0","0","0","0","0",
"Carles Aleñá","esESP","MF,FW","Betis","esLa Liga","21","1998","8.2","17","2.08","17","0","0","0","0","0","0","0.00","0","0","0","0","0","0",
"Rúnar Alex Rúnarsson","isISL","GK","Dijon","frLigue 1","24","1995","10.0","4","0.40","2","2","0","0","0","0","0","0.00","0","0","0","0","0","0",
"Trent Alexander-Arnold","engENG","DF","Liverpool","engPremier League","20","1998","35.3","155","4.39","93","51","3","6","1","1","24","0.68","15","7","0","2","0","0",
"Enrico Alfonso","itITA","GK","Brescia","itSerie A","31","1988","3.1","1","0.32","1","0","0","0","0","0","0","0.00","0","0","0","0","0","0",
"Rachid Alioui","maMAR","FW","Angers","frLigue 1","27","1992","17.4","45","2.59","33","0","3","4","5","0","2","0.12","2","0","0","0","0","0",
"Alisson","brBRA","GK","Liverpool","engPremier League","26","1992","28.3","5","0.18","5","0","0","0","0","0","2","0.07","2","0","0","0","0","0",
"Allan","brBRA","MF","Napoli","itSerie A","28","1991","14.2","46","3.23","41","0","4","0","0","1","4","0.28","3","0","1","0","0","0",
"Dele Alli","engENG","MF,FW","Tottenham","engPremier League","23","1996","20.5","58","2.82","42","1","7","3","3","2","11","0.54","5","0","4","2","0","0",
"Miguel Almirón","pyPAR","MF,FW","Newcastle Utd","engPremier League","25","1994","33.6","83","2.47","56","0","10","6","7","4","3","0.09","2","0","0","0","1","0",
"Marcos Alonso","esESP","DF","Chelsea","engPremier League","28","1990","15.9","49","3.08","37","5","1","3","3","0","6","0.38","4","0","0","0","2","0",
"Mickaël Alphonse","gpGLP","DF","Dijon","frLigue 1","30","1989","15.3","19","1.24","14","4","0","0","1","0","2","0.13","2","0","0","0","0","0",
"Sergio Álvarez","esESP","MF,DF","Eibar","esLa Liga","27","1992","12.7","9","0.71","6","0","1","1","0","1","0","0.00","0","0","0","0","0","0",
"Sergio Álvarez","esESP","GK","Celta Vigo","esLa Liga","32","1986","2.0","0","0.00","0","0","0","0","0","0","0","0.00","0","0","0","0","0","0",
"Yeray Álvarez","esESP","DF","Athletic Club","esLa Liga","24","1995","31.2","21","0.67","17","1","1","0","2","0","1","0.03","1","0","0","0","0","0",
"Bruno Alves","ptPOR","DF","Parma","itSerie A","37","1981","29.7","26","0.88","19","1","0","4","0","2","0","0.00","0","0","0","0","0","0",
"Steven Alzate","coCOL","MF,DF","Brighton","engPremier League","20","1998","13.2","38","2.88","29","0","6","2","1","0","2","0.15","1","0","0","0","1","0",
"Ibrahim Amadou","frFRA","DF,MF","Norwich City","engPremier League","26","1993","8.4","2","0.24","2","0","0","0","0","0","0","0.00","0","0","0","0","0","0",
"Ibrahim Amadou","frFRA","MF","Leganés","esLa Liga","26","1993","8.6","3","0.35","1","0","0","1","0","1","0","0.00","0","0","0","0","0","0",
"Romain Amalfitano","frFRA","MF","Dijon","frLigue 1","29","1989","18.8","35","1.86","24","0","4","2","3","2","2","0.11","2","0","0","0","0","0",
"Amath","snSEN","MF","Getafe","esLa Liga","23","1996","0.7","1","1.36","1","0","0","0","0","0","0","0.00","0","0","0","0","0","0",
"Jordan Amavi","frFRA","DF","Marseille","frLigue 1","25","1994","24.0","36","1.50","27","5","0","1","1","2","2","0.08","1","1","0","0","0","0",
"Thierry Ambrose","gpGLP","FW","Metz","frLigue 1","22","1997","6.1","29","4.77","20","0","4","3","1","1","0","0.00","0","0","0","0","0","0",
"Kelvin Amian","frFRA","DF","Toulouse","frLigue 1","21","1998","18.1","14","0.77","11","1","0","1","0","1","2","0.11","2","0","0","0","0","0",
"Nadiem Amiri","deGER","MF,FW","Leverkusen","deBundesliga","22","1996","20.6","95","4.60","59","24","5","4","3","0","8","0.39","7","0","0","0","1","0",
"Ethan Ampadu","wlsWAL","DF","RB Leipzig","deBundesliga","18","2000","0.9","0","0.00","0","0","0","0","0","0","0","0.00","0","0","0","0","0","0",
"Opoku Ampomah","ghGHA","FW,MF","Düsseldorf","deBundesliga","23","1996","5.6","21","3.77","13","0","5","2","1","0","0","0.00","0","0","0","0","0","0",
"Sofyan Amrabat","maMAR","MF","Hellas Verona","itSerie A","22","1996","32.4","81","2.50","72","1","4","0","3","1","7","0.22","6","0","0","0","1","0",
"Joachim Andersen","dkDEN","DF","Lyon","frLigue 1","23","1996","17.0","16","0.94","16","0","0","0","0","0","0","0.00","0","0","0","0","0","0",
"Djavan Anderson","srSUR","FW,DF","Lazio","itSerie A","24","1995","1.9","2","1.08","2","0","0","0","0","0","0","0.00","0","0","0","0","0","0",
"Felipe Anderson","brBRA","MF,FW","West Ham","engPremier League","26","1993","16.6","67","4.03","50","2","5","5","4","1","11","0.66","9","0","2","0","0","0",
"Sebastian Andersson","seSWE","FW","Union Berlin","deBundesliga","28","1991","29.8","58","1.95","44","0","4","5","5","0","8","0.27","1","0","2","4","1","0",
"Florin Andone","roROU","FW","Brighton","engPremier League","26","1993","0.8","0","0.00","0","0","0","0","0","0","0","0.00","0","0","0","0","0","0",
"Benjamin André","frFRA","MF","Lille","frLigue 1","28","1990","22.8","39","1.71","32","0","2","2","1","2","4","0.18","4","0","0","0","0","0",
"Lorenzo Andrenacci","itITA","GK","Brescia","itSerie A","24","1995","5.9","0","0.00","0","0","0","0","0","0","0","0.00","0","0","0","0","0","0",
"Robert Andrich","deGER","MF","Union Berlin","deBundesliga","24","1994","28.6","83","2.90","55","4","5","11","6","2","6","0.21","4","0","0","0","1","1",
"Victorien Angban","ciCIV","MF","Metz","frLigue 1","22","1996","11.4","13","1.14","12","0","0","0","1","0","0","0.00","0","0","0","0","0","0",
"Miguel Ángel Guerrero","esESP","FW","Leganés","esLa Liga","29","1990","8.8","20","2.28","16","0","1","0","3","0","2","0.23","1","0","0","0","1","0",
"José Ángel","esESP","DF","Eibar","esLa Liga","29","1989","26.2","64","2.44","39","14","2","5","2","2","6","0.23","4","1","0","1","0","0",
"Miguel Ángel Moyá","esESP","GK","Real Sociedad","esLa Liga","35","1984","13.0","0","0.00","0","0","0","0","0","0","0","0.00","0","0","0","0","0","0",
"Angeliño","esESP","DF","Manchester City","engPremier League","22","1997","4.7","15","3.19","15","0","0","0","0","0","0","0.00","0","0","0","0","0","0",
"Angeliño","esESP","DF,FW","RB Leipzig","deBundesliga","22","1997","12.2","41","3.37","27","9","3","1","1","0","5","0.41","4","0","1","0","0","0",
"Faustino Anjorin","engENG","FW","Chelsea","engPremier League","17","2001","0.2","0","0.00","0","0","0","0","0","0","0","0.00","0","0","0","0","0","0",
"Peter Ankersen","dkDEN","DF","Genoa","itSerie A","28","1990","11.8","19","1.61","14","1","2","1","1","0","1","0.08","1","0","0","0","0","0",
"Cristian Ansaldi","arARG","DF,MF","Torino","itSerie A","32","1986","19.6","59","3.00","46","3","4","3","2","1","8","0.41","6","0","2","0","0","0",
"Janis Antiste","frFRA","MF","Toulouse","frLigue 1","16","2002","0.1","0","0.00","0","0","0","0","0","0","0","0.00","0","0","0","0","0","0",
"Michail Antonio","jmJAM","FW","West Ham","engPremier League","29","1990","19.6","71","3.61","35","1","15","11","7","2","9","0.46","4","0","1","3","1","0",
"Antoñito","esESP","DF,MF","Valladolid","esLa Liga","31","1987","11.4","19","1.66","17","1","0","0","0","1","0","0.00","0","0","0","0","0","0",
"Mirko Antonucci","itITA","FW,MF","Roma","itSerie A","20","1999","0.9","3","3.29","1","0","0","0","0","2","0","0.00","0","0","0","0","0","0",
"Vitorino Antunes","ptPOR","MF","Getafe","esLa Liga","32","1987","0.1","0","0.00","0","0","0","0","0","0","0","0.00","0","0","0","0","0","0",
"Christopher Antwi-Adjei","ghGHA","MF,FW","Paderborn 07","deBundesliga","25","1994","27.4","95","3.46","62","12","7","3","10","1","6","0.22","4","1","1","0","0","0",
"Anuar","maMAR","MF,FW","Valladolid","esLa Liga","24","1995","2.1","2","0.95","1","0","0","0","0","1","0","0.00","0","0","0","0","0","0",
"Houssem Aouar","dzALG","MF,FW","Lyon","frLigue 1","21","1998","21.7","85","3.91","53","2","11","7","8","4","11","0.51","9","0","1","1","0","0",
"Adil Aouchiche","frFRA","MF","Paris S-G","frLigue 1","17","2002","0.7","2","2.81","1","0","1","0","0","0","0","0.00","0","0","0","0","0","0",
"Dennis Appiah","frFRA","DF","Nantes","frLigue 1","27","1992","17.8","17","0.95","14","3","0","0","0","0","0","0.00","0","0","0","0","0","0",
"Mauro Arambarri","uyURU","MF","Getafe","esLa Liga","23","1995","34.1","49","1.44","28","7","2","6","5","1","4","0.12","3","1","0","0","0","0",
"Guilherme Arana","brBRA","DF","Atalanta","itSerie A","22","1997","0.9","2","2.25","2","0","0","0","0","0","0","0.00","0","0","0","0","0","0",
"Charles Aránguiz","clCHI","MF","Leverkusen","deBundesliga","30","1989","23.5","46","1.95","41","1","0","1","2","1","5","0.21","5","0","0","0","0","0",
"Luiz Araújo","brBRA","FW,MF","Lille","frLigue 1","23","1996","9.2","32","3.47","16","1","8","2","4","1","2","0.22","1","0","0","1","0","0",
"Néstor Araujo","mxMEX","DF","Celta Vigo","esLa Liga","27","1991","32.1","15","0.47","10","0","1","3","0","1","4","0.12","2","0","0","2","0","0",
"Ronald Araújo","uyURU","DF","Barcelona","esLa Liga","20","1999","2.6","1","0.38","1","0","0","0","0","0","1","0.38","1","0","0","0","0","0",
"Anaitz Arbilla","esESP","DF","Eibar","esLa Liga","32","1987","22.3","23","1.03","18","2","1","2","0","0","1","0.04","0","0","1","0","0","0",
"Alphonse Areola","frFRA","GK","Real Madrid","esLa Liga","26","1993","4.0","0","0.00","0","0","0","0","0","0","0","0.00","0","0","0","0","0","0",
"Alphonse Areola","frFRA","GK","Paris S-G","frLigue 1","26","1993","3.0","0","0.00","0","0","0","0","0","0","0","0.00","0","0","0","0","0","0",
"Santiago Arias","coCOL","DF","Atlético Madrid","esLa Liga","27","1992","12.0","23","1.92","19","2","0","1","1","0","2","0.17","2","0","0","0","0","0",
"Nicolò Armini","itITA","DF","Lazio","itSerie A","18","2001","0.0","0","0.00","0","0","0","0","0","0","0","0.00","0","0","0","0","0","0",
"Stuart Armstrong","sctSCO","MF","Southampton","engPremier League","27","1992","19.1","60","3.15","43","0","6","5","5","1","8","0.42","4","0","1","2","0","1",
"José Arnaiz","esESP","FW,MF","Osasuna","esLa Liga","24","1995","8.8","18","2.05","11","1","0","1","5","0","3","0.34","2","0","0","0","1","0",
"José Arnaiz","esESP","MF","Leganés","esLa Liga","24","1995","3.7","14","3.74","9","2","2","0","1","0","0","0.00","0","0","0","0","0","0",
"Maximilian Arnold","deGER","MF","Wolfsburg","deBundesliga","25","1994","31.3","137","4.37","55","56","4","10","11","1","14","0.45","5","6","0","2","1","0",
"Kepa Arrizabalaga","esESP","GK","Chelsea","engPremier League","24","1994","33.0","0","0.00","0","0","0","0","0","0","0","0.00","0","0","0","0","0","0",
"Kwadwo Asamoah","ghGHA","DF,FW","Inter","itSerie A","30","1988","7.1","20","2.82","17","0","2","0","0","1","4","0.56","3","0","1","0","0","0",
"Santiago Ascacíbar","arARG","MF","Hertha BSC","deBundesliga","22","1997","7.0","6","0.85","5","1","0","0","0","0","1","0.14","1","0","0","0","0","0",
"Sergio Asenjo","esESP","GK","Villarreal","esLa Liga","30","1989","34.0","4","0.12","2","2","0","0","0","0","1","0.03","1","0","0","0","0","0",
"Marco Asensio","esESP","FW","Real Madrid","esLa Liga","23","1996","3.7","11","2.95","8","0","2","1","0","0","1","0.27","1","0","0","0","0","0",
"Kristoffer Askildsen","noNOR","MF","Sampdoria","itSerie A","18","2001","0.8","6","7.11","3","0","2","0","0","1","0","0.00","0","0","0","0","0","0",
"Iago Aspas","esESP","FW","Celta Vigo","esLa Liga","31","1987","36.2","109","3.01","78","1","10","7","11","2","12","0.33","6","0","4","0","2","0",
"Roger Assalé","ciCIV","FW,MF","Leganés","esLa Liga","25","1993","5.9","19","3.22","12","0","2","0","5","0","3","0.51","1","0","0","0","2","0",
"Youcef Atal","dzALG","FW,DF","Nice","frLigue 1","23","1996","11.1","35","3.14","17","0","13","2","2","1","3","0.27","1","0","1","0","1","0",
"Miguel Atienza","esESP","MF","Eibar","esLa Liga","20","1999","0.3","1","3.00","0","0","0","1","0","0","0","0.00","0","0","0","0","0","0",
"Christian Atsu","ghGHA","MF,FW","Newcastle Utd","engPremier League","27","1992","8.3","25","3.00","19","3","2","0","1","0","4","0.48","3","1","0","0","0","0",
"Pierre-Emerick Aubameyang","gaGAB","FW","Arsenal","engPremier League","30","1989","34.8","69","1.98","48","0","6","7","6","2","12","0.34","8","0","0","2","1","1",
"Emil Audero","idIDN","GK","Sampdoria","itSerie A","22","1997","36.0","2","0.06","2","0","0","0","0","0","0","0.00","0","0","0","0","0","0",
"Tommaso Augello","itITA","DF","Sampdoria","itSerie A","24","1994","12.6","44","3.49","39","3","2","0","0","0","5","0.40","5","0","0","0","0","0",
"Jean-Kévin Augustin","frFRA","FW","Monaco","frLigue 1","22","1997","3.0","6","2.03","2","0","0","0","4","0","2","0.68","0","0","0","0","2","0",
"Ludwig Augustinsson","seSWE","DF,MF","Werder Bremen","deBundesliga","25","1994","10.3","28","2.73","20","6","1","0","1","0","1","0.10","1","0","0","0","0","0",
"Serge Aurier","ciCIV","DF","Tottenham","engPremier League","26","1992","30.0","50","1.67","44","2","2","0","1","1","6","0.20","6","0","0","0","0","0",
"Mathias Autret","frFRA","MF,FW","Brest","frLigue 1","28","1991","13.6","60","4.42","40","14","1","2","1","2","5","0.37","4","0","0","1","0","0",
"Ezequiel Ávila","arARG","FW","Osasuna","esLa Liga","25","1994","17.7","47","2.66","29","0","5","5","7","1","6","0.34","3","0","1","0","2","0",
"Javier Avilés","esESP","MF,FW","Leganés","esLa Liga","21","1997","2.0","7","3.41","5","0","1","0","1","0","2","0.97","1","0","1","0","0","0",
"Chidozie Awaziem","ngNGA","DF","Leganés","esLa Liga","22","1997","22.2","13","0.59","10","1","0","1","1","0","0","0.00","0","0","0","0","0","0",
"Taiwo Awoniyi","ngNGA","FW,MF","Mainz 05","deBundesliga","21","1997","5.4","13","2.43","9","0","4","0","0","0","0","0.00","0","0","0","0","0","0",
"Florian Ayé","frFRA","FW,MF","Brescia","itSerie A","22","1997","15.3","36","2.35","22","1","2","7","4","0","2","0.13","1","0","0","0","1","0",
"Jordan Ayew","ghGHA","FW","Crystal Palace","engPremier League","27","1991","35.0","81","2.32","48","0","13","4","13","3","8","0.23","3","0","2","2","1","0",
"Kaan Ayhan","trTUR","DF","Düsseldorf","deBundesliga","24","1994","30.3","47","1.55","41","0","0","3","1","2","3","0.10","3","0","0","0","0","0",
"Ramon Azeez","ngNGA","MF","Granada","esLa Liga","26","1992","15.1","22","1.46","13","1","0","3","3","2","1","0.07","1","0","0","0","0","0",
"César Azpilicueta","esESP","DF","Chelsea","engPremier League","29","1989","35.9","87","2.42","78","2","2","3","1","1","7","0.20","5","1","0","1","0","0",
"Ludovic Baal","gfGUF","DF","Brest","frLigue 1","33","1986","9.2","24","2.61","21","1","1","0","1","0","1","0.11","1","0","0","0","0","0",
"Iddrisu Baba","ghGHA","MF","Mallorca","esLa Liga","23","1996","32.3","28","0.87","25","0","0","0","2","1","1","0.03","1","0","0","0","0","0",
"Khouma Babacar","snSEN","FW","Lecce","itSerie A","26","1993","15.8","44","2.78","27","0","4","5","7","1","5","0.32","0","0","1","1","3","0",
"Carlos Bacca","coCOL","FW","Villarreal","esLa Liga","32","1986","7.6","15","1.97","9","0","3","1","1","1","2","0.26","1","0","0","0","1","0",
"Milan Badelj","hrCRO","MF","Fiorentina","itSerie A","30","1989","17.6","47","2.67","39","2","2","0","2","2","1","0.06","1","0","0","0","0","0",
"Matthias Bader","deGER","DF","Köln","deBundesliga","22","1997","0.1","0","0.00","0","0","0","0","0","0","0","0.00","0","0","0","0","0","0",
"Benoît Badiashile","frFRA","DF","Monaco","frLigue 1","18","2001","15.7","9","0.57","7","1","0","1","0","0","0","0.00","0","0","0","0","0","0",
"Bastian Badu","frFRA","FW","Montpellier","frLigue 1","19","2000","0.1","0","0.00","0","0","0","0","0","0","0","0.00","0","0","0","0","0","0",
"Alex Baena","esESP","MF","Villarreal","esLa Liga","18","2001","0.2","1","6.43","1","0","0","0","0","0","0","0.00","0","0","0","0","0","0",
"Stéphane Bahoken","cmCMR","FW","Angers","frLigue 1","27","1992","10.1","19","1.88","15","0","0","2","1","1","2","0.20","2","0","0","0","0","0",
"Daniel Baier","deGER","MF","Augsburg","deBundesliga","35","1984","21.6","35","1.62","31","0","0","1","2","1","2","0.09","2","0","0","0","0","0",
"Leon Bailey","jmJAM","FW,MF","Leverkusen","deBundesliga","21","1997","12.1","42","3.47","23","9","3","4","2","1","9","0.74","5","2","0","1","1","0",
"Eric Bailly","ciCIV","DF","Manchester Utd","engPremier League","25","1994","1.7","0","0.00","0","0","0","0","0","0","0","0.00","0","0","0","0","0","0",
"Dénys Bain","frFRA","DF","Brest","frLigue 1","26","1993","14.1","6","0.43","6","0","0","0","0","0","0","0.00","0","0","0","0","0","0",
"Leighton Baines","engENG","DF","Everton","engPremier League","34","1984","4.5","15","3.34","9","5","0","0","1","0","0","0.00","0","0","0","0","0","0",
"Stefan Bajic","frFRA","GK","Saint-Étienne","frLigue 1","17","2001","1.0","0","0.00","0","0","0","0","0","0","0","0.00","0","0","0","0","0","0",
"Tiemoué Bakayoko","frFRA","MF","Monaco","frLigue 1","24","1994","19.1","39","2.04","25","0","6","2","4","2","4","0.21","3","0","1","0","0","0",
"Lewis Baker","engENG","MF","Düsseldorf","deBundesliga","24","1995","6.1","20","3.30","7","3","4","3","3","0","2","0.33","1","0","0","1","0","0",
"Mitchel Bakker","nlNED","DF","Paris S-G","frLigue 1","19","2000","1.0","1","1.00","1","0","0","0","0","0","0","0.00","0","0","0","0","0","0",
"Ridle Baku","deGER","DF,MF","Mainz 05","deBundesliga","21","1998","26.1","82","3.14","65","5","4","2","6","0","12","0.46","11","1","0","0","0","0",
"Fabián Balbuena","pyPAR","DF","West Ham","engPremier League","27","1991","13.1","8","0.61","5","0","1","2","0","0","0","0.00","0","0","0","0","0","0",
"Keita Baldé","snSEN","FW,MF","Monaco","frLigue 1","24","1995","9.5","30","3.15","21","0","2","4","3","0","5","0.52","3","0","0","1","1","0",
"George Baldock","grGRE","DF","Sheffield Utd","engPremier League","26","1993","38.0","71","1.87","54","5","6","0","6","0","6","0.16","4","0","1","0","1","0",
"Gareth Bale","wlsWAL","FW,MF","Real Madrid","esLa Liga","30","1989","12.1","36","2.98","22","2","5","4","3","0","7","0.58","6","0","0","1","0","0",
"Mikel Balenziaga","esESP","DF","Athletic Club","esLa Liga","31","1988","6.3","4","0.64","3","1","0","0","0","0","0","0.00","0","0","0","0","0","0",
