Player,Nation,Position,Club,Leauge,Age,YearBorn,90s,SCA,SCA90,scLivePass,scDeadPass,scTake-on,scShots,scFouls,scDefense,GCA,GCA90,gcLivePass,gcDeadPass,gcTake-on,gcShots,gcFouls,gcDefense,Matches
"Duje Ćaleta-Car","hrCRO","DF","Real Sociedad","esLa Liga","29-069","1996","8.7","7","0.80","7","0","0","0","0","0","0","0.00","0","0","0","0","0","0",
"Hakan Çalhanoğlu","trTUR","MF","Inter","itSerie A","31-290","1994","8.6","38","4.44","20","14","1","3","0","0","2","0.23","1","1","0","0","0","0",
"Dominic Calvert-Lewin","engENG","FW","Leeds United","engPremier League","28-254","1997","7.0","15","2.13","11","0","2","1","1","0","1","0.14","0","0","0","0","1","0",
"Dani Calvo","esESP","DF","Oviedo","esLa Liga","31-238","1994","7.0","1","0.14","1","0","0","0","0","0","0","0.00","0","0","0","0","0","0",
"Adama Camara","frFRA","MF,DF","Paris FC","frLigue 1","29-038","1996","9.0","15","1.67","11","0","1","1","0","2","1","0.11","1","0","0","0","0","0",
"Amady Camara","mlMLI","FW,MF","Nantes","frLigue 1","20-181","2005","1.7","5","3.02","3","1","0","1","0","0","1","0.60","0","0","0","1","0","0",
"Dawda Camara","mrMTN","FW","Girona","esLa Liga","23-021","2002","0.8","0","0.00","0","0","0","0","0","0","0","0.00","0","0","0","0","0","0",
"Lamine Camara","snSEN","MF","Monaco","frLigue 1","21-328","2004","3.9","14","3.57","11","2","1","0","0","0","6","1.53","4","1","1","0","0","0",
"Mahdi Camara","frFRA","MF","Rennes","frLigue 1","27-148","1998","9.0","26","2.89","18","0","6","1","1","0","4","0.44","3","0","0","0","1","0",
"Ousmane Camara","mlMLI","DF","Angers","frLigue 1","22-264","2003","11.7","5","0.43","4","0","0","0","0","1","0","0.00","0","0","0","0","0","0",
"Francesco Camarda","itITA","FW","Lecce","itSerie A","17-260","2008","4.4","2","0.45","1","0","1","0","0","0","0","0.00","0","0","0","0","0","0",
"Eduardo Camavinga","frFRA","MF","Real Madrid","esLa Liga","23-015","2002","4.2","9","2.13","8","0","0","0","1","0","1","0.24","1","0","0","0","0","0",
"Nicolò Cambiaghi","itITA","FW","Bologna","itSerie A","24-332","2000","6.9","24","3.47","17","0","3","2","2","0","5","0.72","4","0","0","0","1","0",
"Andrea Cambiaso","itITA","DF,FW","Juventus","itSerie A","25-278","2000","9.2","34","3.71","29","5","0","0","0","0","1","0.11","1","0","0","0","0","0",
"Axel Camblan","frFRA","FW,MF","Brest","frLigue 1","22-087","2003","0.1","2","15.00","2","0","0","0","0","0","0","0.00","0","0","0","0","0","0",
"Sergio Camello","esESP","FW,MF","Rayo Vallecano","esLa Liga","24-288","2001","2.4","7","2.89","6","0","0","0","0","1","0","0.00","0","0","0","0","0","0",
"Cole Campbell","usUSA","FW","Dortmund","deBundesliga","19-278","2006","0.2","1","5.29","1","0","0","0","0","0","0","0.00","0","0","0","0","0","0",
"Emre Can","deGER","DF","Dortmund","deBundesliga","31-317","1994","2.0","5","2.50","5","0","0","0","0","0","1","0.50","1","0","0","0","0","0",
"Matteo Cancellieri","itITA","FW","Lazio","itSerie A","23-286","2002","4.6","11","2.41","7","0","0","2","2","0","1","0.22","1","0","0","0","0","0",
"Fali Candé","gwGNB","DF","Sassuolo","itSerie A","27-305","1998","4.1","2","0.49","2","0","0","0","0","0","0","0.00","0","0","0","0","0","0",
"Simone Canestrelli","itITA","DF","Pisa","itSerie A","25-075","2000","12.0","8","0.67","7","0","0","1","0","0","1","0.08","0","0","0","1","0","0",
"Jaydee Canvot","frFRA","DF","Crystal Palace","engPremier League","19-119","2006","1.1","0","0.00","0","0","0","0","0","0","0","0.00","0","0","0","0","0","0",
"Jaydee Canvot","frFRA","MF,DF","Toulouse","frLigue 1","19-119","2006","2.0","0","0.00","0","0","0","0","0","0","0","0.00","0","0","0","0","0","0",
"Nicolás Capaldo","arARG","DF,MF","Hamburger SV","deBundesliga","28-072","1997","7.2","13","1.79","10","0","0","0","2","1","1","0.14","1","0","0","0","0","0",
"Pierrick Capelle","frFRA","MF","Angers","frLigue 1","38-224","1987","0.6","3","5.00","3","0","0","0","0","0","0","0.00","0","0","0","0","0","0",
"Elia Caprile","itITA","GK","Cagliari","itSerie A","24-092","2001","12.0","1","0.08","0","1","0","0","0","0","0","0.00","0","0","0","0","0","0",
"Maxence Caqueret","frFRA","MF,FW","Como","itSerie A","25-283","2000","5.2","24","4.65","20","2","0","0","1","1","1","0.19","1","0","0","0","0","0",
"Antonio Caracciolo","itITA","DF","Pisa","itSerie A","35-148","1990","12.0","6","0.50","4","2","0","0","0","0","0","0.00","0","0","0","0","0","0",
"Valentin Carboni","arARG","MF,FW","Genoa","itSerie A","20-265","2005","3.9","15","3.85","12","0","2","0","1","0","1","0.26","1","0","0","0","0","0",
"Sergi Cardona","esESP","DF","Villarreal","esLa Liga","26-140","1999","8.1","21","2.60","19","2","0","0","0","0","2","0.25","2","0","0","0","0","0",
"Fábio Cardoso","ptPOR","DF","Sevilla","esLa Liga","31-220","1994","1.4","0","0.00","0","0","0","0","0","0","0","0.00","0","0","0","0","0","0",
"Johnny Cardoso","usUSA","MF","Atlético Madrid","esLa Liga","24-066","2001","2.0","3","1.48","2","0","1","0","0","0","0","0.00","0","0","0","0","0","0",
"Igor Carioca","brBRA","DF","Lorient","frLigue 1","29-096","1996","6.5","11","1.69","6","3","1","0","0","1","0","0.00","0","0","0","0","0","0",
"Patrik Carlgren","seSWE","GK","Nantes","frLigue 1","33-321","1992","1.0","0","0.00","0","0","0","0","0","0","0","0.00","0","0","0","0","0","0",
"Diego Carlos","brBRA","DF","Como","itSerie A","32-255","1993","8.4","1","0.12","1","0","0","0","0","0","0","0.00","0","0","0","0","0","0",
"Kevin Carlos","esESP","FW","Nice","frLigue 1","24-229","2001","5.2","11","2.10","7","0","1","2","1","0","5","0.96","4","0","0","0","1","0",
"David Carmo","aoANG","DF","Oviedo","esLa Liga","26-129","1999","8.1","6","0.74","5","0","0","1","0","0","0","0.00","0","0","0","0","0","0",
"Carmona","esESP","DF,MF","Sevilla","esLa Liga","23-300","2002","10.2","21","2.07","14","0","3","2","2","0","5","0.49","3","0","2","0","0","0",
"Marco Carnesecchi","itITA","GK","Atalanta","itSerie A","25-147","2000","12.0","2","0.17","1","1","0","0","0","0","0","0.00","0","0","0","0","0","0",
"Sergio Carreira","esESP","MF,DF","Celta Vigo","esLa Liga","25-043","2000","9.9","16","1.61","12","1","2","0","1","0","2","0.20","2","0","0","0","0","0",
"Álvaro Carreras","esESP","DF","Real Madrid","esLa Liga","22-247","2003","12.9","33","2.56","30","0","0","1","2","0","2","0.16","2","0","0","0","0","0",
"Dani Carvajal","esESP","DF","Real Madrid","esLa Liga","33-318","1992","4.2","4","0.96","3","0","0","1","0","0","0","0.00","0","0","0","0","0","0",
"Fabio Carvalho","ptPOR","FW,MF","Brentford","engPremier League","23-087","2002","1.1","3","2.65","1","1","1","0","0","0","1","0.88","0","1","0","0","0","0",
"Cesare Casadei","itITA","MF","Torino","itSerie A","22-319","2003","10.9","23","2.11","18","0","0","1","1","3","0","0.00","0","0","0","0","0","0",
"Marc Casado","esESP","MF","Barcelona","esLa Liga","22-072","2003","4.7","17","3.59","16","0","0","1","0","0","3","0.63","3","0","0","0","0","0",
"Nicolò Casale","itITA","DF","Bologna","itSerie A","27-284","1998","1.7","0","0.00","0","0","0","0","0","0","0","0.00","0","0","0","0","0","0",
"Casemiro","brBRA","MF","Manchester Utd","engPremier League","33-275","1992","7.5","13","1.75","12","0","0","0","0","1","2","0.27","2","0","0","0","0","0",
"Matty Cash","plPOL","DF","Aston Villa","engPremier League","28-110","1997","11.7","19","1.62","12","6","1","0","0","0","2","0.17","2","0","0","0","0","0",
"Josué Casimir","htHAI","MF,DF","Auxerre","frLigue 1","24-062","2001","9.4","20","2.13","11","4","1","3","1","0","0","0.00","0","0","0","0","0","0",
"Cristian Cásseres Jr.","veVEN","MF","Toulouse","frLigue 1","25-309","2000","11.0","32","2.91","19","10","0","0","2","1","2","0.18","1","0","0","0","1","0",
"Timothy Castagne","beBEL","DF,FW","Fulham","engPremier League","29-355","1995","4.4","12","2.71","7","2","0","3","0","0","0","0.00","0","0","0","0","0","0",
"Valentín Castellanos","arARG","FW","Lazio","itSerie A","27-053","1998","4.8","12","2.52","7","0","2","1","2","0","5","1.05","4","0","0","0","1","0",
"Castrin","esESP","DF","Sevilla","esLa Liga","22-328","2003","4.7","1","0.21","1","0","0","0","0","0","0","0.00","0","0","0","0","0","0",
"Jonny Castro","esESP","DF","Alavés","esLa Liga","31-267","1994","12.8","21","1.64","19","1","0","1","0","0","0","0.00","0","0","0","0","0","0",
"Santiago Castro","arARG","FW","Bologna","itSerie A","21-057","2004","7.6","19","2.51","17","0","0","2","0","0","1","0.13","1","0","0","0","0","0",
"Alessio Castro-Montes","beBEL","DF,MF","Köln","deBundesliga","28-192","1997","0.5","2","3.75","1","1","0","0","0","0","1","1.87","1","0","0","0","0","0",
"Danilo Cataldi","itITA","MF","Lazio","itSerie A","31-111","1994","9.0","16","1.78","14","2","0","0","0","0","1","0.11","1","0","0","0","0","0",
"Catena","esESP","DF","Osasuna","esLa Liga","31-028","1994","13.0","12","0.92","10","0","0","1","1","0","1","0.08","1","0","0","0","0","0",
"Nicolò Cavuoti","itITA","DF","Cagliari","itSerie A","22-235","2003","0.1","0","0.00","0","0","0","0","0","0","0","0.00","0","0","0","0","0","0",
"Santi Cazorla","esESP","MF,FW","Oviedo","esLa Liga","40-347","1984","2.9","7","2.41","3","3","0","1","0","0","0","0.00","0","0","0","0","0","0",
"Dani Ceballos","esESP","MF","Real Madrid","esLa Liga","29-110","1996","4.0","11","2.77","10","1","0","0","0","0","0","0.00","0","0","0","0","0","0",
"Federico Ceccherini","itITA","DF","Cremonese","itSerie A","33-198","1992","1.2","0","0.00","0","0","0","0","0","0","0","0.00","0","0","0","0","0","0",
"Abdoulie Ceesay","gmGAM","FW,MF","St. Pauli","deBundesliga","21-324","2004","1.8","5","2.73","3","0","0","0","2","0","1","0.55","0","0","0","0","1","0",
"Zeki Çelik","trTUR","DF","Roma","itSerie A","28-281","1997","9.1","14","1.54","13","1","0","0","0","0","2","0.22","2","0","0","0","0","0",
"Fabien Centonze","frFRA","DF,FW","Nantes","frLigue 1","29-313","1996","0.2","0","0.00","0","0","0","0","0","0","0","0.00","0","0","0","0","0","0",
"Václav Černý","czCZE","FW","Wolfsburg","deBundesliga","28-039","1997","0.5","1","1.91","0","0","0","1","0","0","0","0.00","0","0","0","0","0","0",
"Julian Chabot","deGER","DF","Stuttgart","deBundesliga","27-286","1998","8.1","13","1.61","11","0","1","1","0","0","1","0.12","1","0","0","0","0","0",
"El Chadaille Bitshiabu","frFRA","DF","RB Leipzig","deBundesliga","20-193","2005","1.2","1","0.81","1","0","0","0","0","0","0","0.00","0","0","0","0","0","0",
"Fares Chaïbi","dzALG","MF","Eint Frankfurt","deBundesliga","22-362","2002","8.1","34","4.19","23","9","0","1","1","0","10","1.23","7","2","0","1","0","0",
"Ilyas Chaira","maMAR","FW,MF","Oviedo","esLa Liga","24-296","2001","7.5","20","2.66","13","0","1","3","2","1","0","0.00","0","0","0","0","0","0",
"Trevoh Chalobah","engENG","DF","Chelsea","engPremier League","26-143","1999","10.3","12","1.16","9","0","1","2","0","0","1","0.10","1","0","0","0","0","0",
"Fallou Cham","gmGAM","DF","Hellas Verona","itSerie A","19-284","2006","2.4","6","2.52","2","1","0","3","0","0","0","0.00","0","0","0","0","0","0",
"Brendan Chardonnet","frFRA","DF","Brest","frLigue 1","30-338","1994","10.8","10","0.93","7","0","0","2","1","0","2","0.19","1","0","0","0","1","0",
"Pep Chavarría","esESP","DF","Rayo Vallecano","esLa Liga","27-229","1998","12.2","30","2.45","25","1","2","1","1","0","3","0.25","3","0","0","0","0","0",
"Arthur Chaves","brBRA","DF","Hoffenheim","deBundesliga","24-300","2001","2.7","1","0.37","1","0","0","0","0","0","0","0.00","0","0","0","0","0","0",
"Walid Cheddira","maMAR","FW","Sassuolo","itSerie A","27-307","1998","0.9","4","4.56","3","0","0","1","0","0","1","1.14","1","0","0","0","0","0",
"Chema","esESP","MF","Stuttgart","deBundesliga","20-214","2005","5.3","11","2.06","10","0","0","1","0","0","0","0.00","0","0","0","0","0","0",
"Samir Chergui","dzALG","DF","Paris FC","frLigue 1","26-292","1999","10.8","9","0.83","8","0","1","0","0","0","0","0.00","0","0","0","0","0","0",
"Sidiki Cherif","frFRA","FW","Angers","frLigue 1","18-345","2006","8.3","9","1.09","5","0","2","1","1","0","0","0.00","0","0","0","0","0","0",
"Rayan Cherki","frFRA","MF,FW","Manchester City","engPremier League","22-100","2003","3.2","19","5.86","14","1","1","2","1","0","4","1.23","4","0","0","0","0","0",
"Lucas Chevalier","frFRA","GK","Paris S-G","frLigue 1","24-019","2001","13.0","0","0.00","0","0","0","0","0","0","0","0.00","0","0","0","0","0","0",
"Fabio Chiarodia","itITA","DF","Gladbach","deBundesliga","20-173","2005","3.1","4","1.29","2","0","0","0","0","2","0","0.00","0","0","0","0","0","0",
"Federico Chiesa","itITA","FW,MF","Liverpool","engPremier League","28-031","1997","1.6","6","3.65","3","0","1","2","0","0","2","1.22","1","0","0","1","0","0",
"Ben Chilwell","engENG","DF","Strasbourg","frLigue 1","28-339","1996","6.8","5","0.73","3","2","0","0","0","0","0","0.00","0","0","0","0","0","0",
"Joris Chotard","frFRA","MF","Brest","frLigue 1","24-062","2001","11.1","17","1.54","16","0","0","1","0","0","0","0.00","0","0","0","0","0","0",
"Andreas Christensen","dkDEN","DF","Barcelona","esLa Liga","29-229","1996","3.6","2","0.56","2","0","0","0","0","0","0","0.00","0","0","0","0","0","0",
"Ryan Christie","sctSCO","MF","Bournemouth","engPremier League","30-276","1995","3.1","11","3.55","7","0","0","3","1","0","2","0.65","1","0","0","0","1","0",
"Carney Chukwuemeka","engENG","MF,FW","Dortmund","deBundesliga","22-036","2003","4.2","12","2.89","10","1","0","1","0","0","0","0.00","0","0","0","0","0","0",
"Samuel Chukwueze","ngNGA","FW,MF","Fulham","engPremier League","26-187","1999","1.2","16","13.33","12","0","3","1","0","0","2","1.67","2","0","0","0","0","0",
"Samuel Chukwueze","ngNGA","FW","Milan","itSerie A","26-187","1999","0.3","1","3.46","1","0","0","0","0","0","0","0.00","0","0","0","0","0","0",
"Víctor Chust","esESP","DF","Elche","esLa Liga","25-265","2000","7.6","5","0.66","4","0","0","0","1","0","0","0.00","0","0","0","0","0","0",
"Alessandro Circati","auAUS","DF","Parma","itSerie A","22-046","2003","9.4","6","0.64","5","0","0","0","1","0","0","0.00","0","0","0","0","0","0",
"Pathé Ciss","snSEN","MF,DF","Rayo Vallecano","esLa Liga","31-254","1994","9.7","17","1.75","14","1","0","0","1","1","0","0.00","0","0","0","0","0","0",
"Djaoui Cissé","frFRA","MF","Rennes","frLigue 1","21-298","2004","6.1","17","2.80","11","2","2","1","0","1","1","0.16","0","1","0","0","0","0",
"Alexis Claude-Maurice","frFRA","MF,FW","Augsburg","deBundesliga","27-172","1998","5.5","14","2.54","9","1","0","4","0","0","1","0.18","0","0","0","1","0","0",
"Jonathan Clauss","frFRA","DF,MF","Nice","frLigue 1","33-061","1992","8.8","32","3.62","20","10","0","1","0","1","2","0.23","2","0","0","0","0","0",
"Nathaniel Clyne","engENG","DF","Crystal Palace","engPremier League","34-234","1991","0.1","0","0.00","0","0","0","0","0","0","0","0.00","0","0","0","0","0","0",
"Saúl Coco","gqEQG","DF","Torino","itSerie A","26-289","1999","11.0","7","0.64","6","0","0","0","1","0","2","0.18","2","0","0","0","0","0",
"Séamus Coleman","ieIRL","DF,FW","Everton","engPremier League","37-045","1988","0.1","0","0.00","0","0","0","0","0","0","0","0.00","0","0","0","0","0","0",
"Maxime Colin","frFRA","DF","Metz","frLigue 1","34-010","1991","5.9","5","0.85","4","1","0","0","0","0","1","0.17","0","1","0","0","0","0",
"Nathan Collins","ieIRL","DF","Brentford","engPremier League","24-209","2001","12.0","10","0.83","9","0","0","0","1","0","1","0.08","1","0","0","0","0","0",
"Nnamdi Collins","deGER","DF","Eint Frankfurt","deBundesliga","21-319","2004","6.1","4","0.65","4","0","0","0","0","0","1","0.16","1","0","0","0","0","0",
"Michele Collocolo","itITA","MF","Cremonese","itSerie A","26-017","1999","3.2","4","1.26","3","0","0","1","0","0","0","0.00","0","0","0","0","0","0",
"Santiago Colombatto","arARG","MF","Oviedo","esLa Liga","28-312","1997","7.0","16","2.28","9","5","0","0","1","1","2","0.29","0","2","0","0","0","0",
"Lorenzo Colombo","itITA","FW,MF","Genoa","itSerie A","23-262","2002","7.1","8","1.12","3","0","0","2","3","0","2","0.28","1","0","0","0","1","0",
"Eray Cömert","chSUI","DF","Valencia","esLa Liga","27-294","1998","0.5","0","0.00","0","0","0","0","0","0","0","0.00","0","0","0","0","0","0",
"Santi Comesaña","esESP","MF","Villarreal","esLa Liga","29-051","1996","8.8","23","2.61","20","1","0","0","1","1","3","0.34","3","0","0","0","0","0",
"Pietro Comuzzo","itITA","DF","Fiorentina","itSerie A","20-278","2005","4.1","2","0.48","2","0","0","0","0","0","0","0.00","0","0","0","0","0","0",
"Francisco Conceição","ptPOR","MF,FW","Juventus","itSerie A","22-346","2002","6.5","29","4.47","14","3","7","2","2","1","3","0.46","1","0","2","0","0","0",
"Sirlord Conteh","deGER","FW,MF","Heidenheim","deBundesliga","29-139","1996","2.6","7","2.68","6","0","0","0","1","0","1","0.38","1","0","0","0","0","0",
"Lewis Cook","engENG","DF,MF","Bournemouth","engPremier League","28-295","1997","1.9","10","5.26","8","1","0","0","0","1","1","0.53","1","0","0","0","0","0",
"Copete","esESP","DF","Valencia","esLa Liga","26-046","1999","8.8","12","1.37","7","0","2","2","0","1","0","0.00","0","0","0","0","0","0",
"Diego Coppola","itITA","DF","Brighton","engPremier League","21-332","2003","0.2","1","5.29","1","0","0","0","0","0","0","0.00","0","0","0","0","0","0",
"Francis Coquelin","frFRA","MF","Nantes","frLigue 1","34-196","1991","1.7","2","1.21","1","0","0","1","0","0","0","0.00","0","0","0","0","0","0",
"Derek Cornelius","caCAN","DF","Marseille","frLigue 1","28-000","1997","0.6","0","0.00","0","0","0","0","0","0","0","0.00","0","0","0","0","0","0",
"Maxwel Cornet","ciCIV","FW,DF","Genoa","itSerie A","29-059","1996","0.8","4","4.80","2","1","0","1","0","0","0","0.00","0","0","0","0","0","0",
"Félix Correia","ptPOR","FW","Lille","frLigue 1","24-307","2001","10.6","51","4.81","41","5","1","4","0","0","8","0.75","7","0","1","0","0","0",
"Thierry Correia","ptPOR","DF","Valencia","esLa Liga","26-261","1999","5.7","14","2.44","10","0","0","1","2","1","0","0.00","0","0","0","0","0","0",
"Edoardo Corvi","itITA","GK","Parma","itSerie A","24-247","2001","1.0","1","1.00","1","0","0","0","0","0","0","0.00","0","0","0","0","0","0",
"Coba da Costa","esESP","MF,FW","Getafe","esLa Liga","23-122","2002","3.1","10","3.18","6","0","3","1","0","0","1","0.32","1","0","0","0","0","0",
"Danny da Costa","deGER","DF","Mainz 05","deBundesliga","32-135","1993","9.7","12","1.24","9","0","1","1","0","1","0","0.00","0","0","0","0","0","0",
"Samu Costa","ptPOR","MF","Mallorca","esLa Liga","24-363","2000","8.6","12","1.40","9","0","0","1","1","1","1","0.12","1","0","0","0","0","0",
"David Costas","esESP","DF","Oviedo","esLa Liga","30-244","1995","6.9","2","0.29","2","0","0","0","0","0","0","0.00","0","0","0","0","0","0",
"Grégoire Coudert","frFRA","GK","Brest","frLigue 1","26-236","1999","3.4","1","0.30","1","0","0","0","0","0","0","0.00","0","0","0","0","0","0",
"Vladimír Coufal","czCZE","DF","Hoffenheim","deBundesliga","33-095","1992","10.9","31","2.85","21","7","1","1","1","0","7","0.64","6","0","1","0","0","0",
"Abdoul Coulibaly","deGER","DF","Werder Bremen","deBundesliga","18-186","2007","9.9","6","0.61","6","0","0","0","0","0","0","0.00","0","0","0","0","0","0",
"Lassana Coulibaly","mlMLI","MF","Lecce","itSerie A","29-229","1996","10.1","15","1.49","14","0","0","1","0","0","0","0.00","0","0","0","0","0","0",
"Lasso Coulibaly","ciCIV","MF,DF","Auxerre","frLigue 1","23-037","2002","2.3","2","0.87","0","1","0","0","0","1","0","0.00","0","0","0","0","0","0",
"Mamadou Coulibaly","frFRA","MF","Monaco","frLigue 1","21-218","2004","6.6","10","1.51","10","0","0","0","0","0","1","0.15","1","0","0","0","0","0",
"Soumaïla Coulibaly","frFRA","DF","Brest","frLigue 1","22-042","2003","6.0","5","0.83","5","0","0","0","0","0","2","0.33","2","0","0","0","0","0",
"Woyo Coulibaly","mlMLI","DF","Sassuolo","itSerie A","26-189","1999","3.3","5","1.54","5","0","0","0","0","0","1","0.31","1","0","0","0","0","0",
"Marius Courcoul","frFRA","MF","Angers","frLigue 1","18-328","2007","1.5","1","0.68","1","0","0","0","0","0","0","0.00","0","0","0","0","0","0",
"Thibaut Courtois","beBEL","GK","Real Madrid","esLa Liga","33-198","1992","13.0","2","0.15","1","1","0","0","0","0","0","0.00","0","0","0","0","0","0",
"Yan Couto","brBRA","DF,MF","Dortmund","deBundesliga","23-175","2002","5.2","18","3.45","10","2","2","2","1","1","3","0.57","2","0","1","0","0","0",
"Patrice Čović","hrCRO","MF,FW","Werder Bremen","deBundesliga","18-153","2007","2.3","3","1.31","3","0","0","0","0","0","0","0.00","0","0","0","0","0","0",
"Nicolas Cozza","frFRA","DF","Nantes","frLigue 1","26-321","1999","7.3","8","1.09","5","2","0","0","1","0","0","0.00","0","0","0","0","0","0",
"Ben Cremaschi","usUSA","MF","Parma","itSerie A","20-268","2005","0.2","0","0.00","0","0","0","0","0","0","0","0.00","0","0","0","0","0","0",
"Charlie Cresswell","engENG","DF","Toulouse","frLigue 1","23-100","2002","13.0","19","1.46","11","2","0","6","0","0","2","0.15","1","0","0","1","0","0",
"Bryan Cristante","itITA","MF","Roma","itSerie A","30-267","1995","11.3","29","2.56","22","0","1","5","1","0","3","0.26","1","0","0","2","0","0",
"Juan Cruz Armada","esESP","DF","Osasuna","esLa Liga","33-120","1992","6.1","6","0.99","5","1","0","0","0","0","0","0.00","0","0","0","0","0","0",
"Juan Cuadrado","coCOL","DF,MF","Pisa","itSerie A","37-183","1988","3.6","17","4.68","9","4","1","2","1","0","1","0.28","0","0","0","1","0","0",
"Pau Cubarsí","esESP","DF","Barcelona","esLa Liga","18-307","2007","8.7","11","1.27","9","0","1","1","0","0","1","0.12","1","0","0","0","0","0",
"Cucho","coCOL","FW","Betis","esLa Liga","26-219","1999","12.4","31","2.50","25","0","4","2","0","0","4","0.32","2","0","0","2","0","0",
"Marc Cucurella","esESP","DF","Chelsea","engPremier League","27-126","1998","11.0","28","2.56","23","1","1","2","0","1","5","0.46","5","0","0","0","0","0",
"Jorge Cuenca","esESP","DF","Fulham","engPremier League","26-008","1999","1.9","1","0.53","1","0","0","0","0","0","0","0.00","0","0","0","0","0","0",
"Josh Cullen","ieIRL","MF","Burnley","engPremier League","29-232","1996","11.5","24","2.10","20","3","0","0","1","0","4","0.35","4","0","0","0","0","0",
"Pablo Cuñat","esESP","GK","Levante","esLa Liga","23-211","2002","2.0","0","0.00","0","0","0","0","0","0","0","0.00","0","0","0","0","0","0",
"Jair Cunha","brBRA","DF","Nott'ham Forest","engPremier League","20-263","2005","1.0","0","0.00","0","0","0","0","0","0","0","0.00","0","0","0","0","0","0",
"Matheus Cunha","brBRA","MF,FW","Manchester Utd","engPremier League","26-182","1999","7.6","32","4.21","19","0","6","4","2","1","1","0.13","1","0","0","0","0","0",
"Patrick Cutrone","itITA","FW","Parma","itSerie A","27-326","1998","8.4","13","1.55","6","0","1","5","1","0","0","0.00","0","0","0","0","0","0",
"Lucas Da Cunha","frFRA","MF","Como","itSerie A","24-169","2001","8.4","23","2.75","16","5","2","0","0","0","2","0.24","2","0","0","0","0","0",
"Adam Daghim","dkDEN","FW","Wolfsburg","deBundesliga","20-058","2005","6.0","16","2.68","12","0","2","1","1","0","3","0.50","2","0","1","0","0","0",
"Finn Dahmen","deGER","GK","Augsburg","deBundesliga","27-243","1998","11.0","5","0.45","5","0","0","0","0","0","0","0.00","0","0","0","0","0","0",
"Mahmoud Dahoud","deGER","MF","Eint Frankfurt","deBundesliga","29-328","1996","1.8","5","2.76","5","0","0","0","0","0","0","0.00","0","0","0","0","0","0",
"Ameen Al-Dakhil","beBEL","DF","Stuttgart","deBundesliga","23-264","2002","1.4","4","2.77","3","0","0","1","0","0","1","0.69","1","0","0","0","0","0",
"Thijs Dallinga","nlNED","FW","Bologna","itSerie A","25-114","2000","4.2","10","2.41","9","0","0","0","1","0","4","0.96","3","0","0","0","1","0",
"Diogo Dalot","ptPOR","DF","Manchester Utd","engPremier League","26-252","1999","7.0","20","2.87","17","1","1","0","1","0","4","0.57","2","1","1","0","0","0",
"Muhammed Damar","deGER","FW,MF","Hoffenheim","deBundesliga","21-230","2004","2.5","14","5.70","8","4","0","2","0","0","0","0.00","0","0","0","0","0","0",
"Mikkel Damsgaard","dkDEN","MF","Brentford","engPremier League","25-145","2000","8.8","30","3.40","17","9","3","0","1","0","3","0.34","3","0","0","0","0","0",
"Arnaut Danjuma","nlNED","FW,MF","Valencia","esLa Liga","28-298","1997","10.7","13","1.22","7","0","4","1","1","0","2","0.19","1","0","1","0","0","0",
"Kévin Danois","frFRA","MF","Auxerre","frLigue 1","21-150","2004","10.8","35","3.24","27","7","0","1","0","0","0","0.00","0","0","0","0","0","0",
"Kevin Danso","atAUT","DF","Tottenham","engPremier League","27-067","1998","3.4","3","0.89","3","0","0","0","0","0","0","0.00","0","0","0","0","0","0",
"Dante","brBRA","DF","Nice","frLigue 1","42-038","1983","1.5","2","1.29","2","0","0","0","0","0","0","0.00","0","0","0","0","0","0",
"Bence Dárdai","huHUN","MF","Wolfsburg","deBundesliga","19-305","2006","0.4","1","2.57","1","0","0","0","0","0","0","0.00","0","0","0","0","0","0",
"Aiman Dardari","luLUX","MF","Augsburg","deBundesliga","20-249","2005","0.2","0","0.00","0","0","0","0","0","0","0","0.00","0","0","0","0","0","0",
"Sergi Darder","esESP","MF,FW","Mallorca","esLa Liga","31-338","1993","10.6","38","3.60","26","8","0","2","2","0","1","0.09","1","0","0","0","0","0",
"Karl Darlow","wlsWAL","GK","Leeds United","engPremier League","35-048","1990","5.0","2","0.40","1","1","0","0","0","0","0","0.00","0","0","0","0","0","0",
"Matteo Darmian","itITA","DF","Inter","itSerie A","35-358","1989","0.2","0","0.00","0","0","0","0","0","0","0","0.00","0","0","0","0","0","0",
"Juan David Cabal","coCOL","DF","Juventus","itSerie A","24-321","2001","0.6","1","1.58","1","0","0","0","0","0","0","0.00","0","0","0","0","0","0",
"Jonathan David","caCAN","FW","Juventus","itSerie A","25-315","2000","4.9","18","3.64","13","0","1","2","2","0","1","0.20","1","0","0","0","0","0",
"Davinchi","esESP","DF","Getafe","esLa Liga","18-040","2007","4.8","12","2.52","7","2","1","1","0","1","0","0.00","0","0","0","0","0","0",
"Keinan Davis","engENG","FW","Udinese","itSerie A","27-285","1998","6.9","17","2.47","15","0","1","1","0","0","1","0.15","1","0","0","0","0","0",
"Kevin De Bruyne","beBEL","MF","Napoli","itSerie A","34-150","1991","6.3","22","3.49","18","4","0","0","0","0","0","0.00","0","0","0","0","0","0",
"Mathys De Carvalho","frFRA","MF","Lyon","frLigue 1","20-208","2005","1.5","2","1.31","0","0","0","0","1","1","0","0.00","0","0","0","0","0","0",
"Maxim De Cuyper","beBEL","DF","Brighton","engPremier League","24-338","2000","5.1","15","2.93","11","3","0","0","0","1","1","0.20","1","0","0","0","0","0",
