Player,Nation,Position,Club,Leauge,Age,YearBorn,90s,SCA,SCA90,scLivePass,scDeadPass,scTake-on,scShots,scFouls,scDefense,GCA,GCA90,gcLivePass,gcDeadPass,gcTake-on,gcShots,gcFouls,gcDefense,Matches
"Franck Kessié","ciCIV","MF","Milan","itSerie A","24","1996","25.6","67","2.61","55","0","2","5","2","3","2","0.08","2","0","0","0","0","0",
"Saîf-Eddine Khaoui","tnTUN","MF,FW","Clermont Foot","frLigue 1","26","1995","10.3","32","3.09","12","12","2","3","3","0","1","0.10","1","0","0","0","0","0",
"Wahbi Khazri","tnTUN","FW,MF","Saint-Étienne","frLigue 1","30","1991","24.7","82","3.31","53","4","9","8","7","1","6","0.24","4","0","0","0","1","1",
"Rani Khedira","deGER","MF","Union Berlin","deBundesliga","27","1994","30.6","34","1.11","26","1","1","2","2","2","2","0.07","2","0","0","0","0","0",
"Kiké","esESP","FW","Osasuna","esLa Liga","31","1989","20.7","50","2.42","34","0","3","6","6","1","4","0.19","3","0","0","1","0","0",
"Luca Kilian","deGER","FW","Mainz 05","deBundesliga","21","1999","0.0","0","0.00","0","0","0","0","0","0","0","0.00","0","0","0","0","0","0",
"Luca Kilian","deGER","DF","Köln","deBundesliga","21","1999","25.3","13","0.51","11","1","0","0","1","0","3","0.12","2","1","0","0","0","0",
"Max Kilman","engENG","DF","Wolves","engPremier League","24","1997","29.9","10","0.33","7","0","1","1","0","1","2","0.07","1","0","0","1","0","0",
"Joshua Kimmich","deGER","MF","Bayern Munich","deBundesliga","26","1995","27.5","155","5.64","81","63","1","3","3","4","24","0.87","9","13","0","0","1","1",
"Presnel Kimpembe","frFRA","DF","Paris S-G","frLigue 1","25","1995","28.6","18","0.63","17","0","0","1","0","0","3","0.10","3","0","0","0","0","0",
"Joshua King","noNOR","FW","Watford","engPremier League","29","1992","25.0","63","2.52","51","0","2","6","4","0","9","0.36","6","0","1","2","0","0",
"Jakub Kiwior","plPOL","MF","Spezia","itSerie A","21","2000","21.8","15","0.69","13","0","0","1","1","0","1","0.05","1","0","0","0","0","0",
"Sofian Kiyine","maMAR","MF,FW","Venezia","itSerie A","23","1997","13.8","50","3.63","29","8","8","1","1","3","3","0.22","2","0","0","1","0","0",
"Simon Kjær","dkDEN","DF","Milan","itSerie A","32","1989","8.9","7","0.78","6","0","0","0","0","1","1","0.11","1","0","0","0","0","0",
"Kristoffer Klaesson","noNOR","GK","Leeds United","engPremier League","20","2000","0.4","0","0.00","0","0","0","0","0","0","0","0.00","0","0","0","0","0","0",
"Philipp Klement","deGER","MF","Stuttgart","deBundesliga","28","1992","3.8","19","5.06","13","6","0","0","0","0","1","0.27","0","1","0","0","0","0",
"Mateusz Klich","plPOL","MF","Leeds United","engPremier League","31","1990","23.0","77","3.34","64","3","3","4","3","0","8","0.35","7","0","0","1","0","0",
"Thibault Klidje","tgTOG","MF,FW","Bordeaux","frLigue 1","20","2001","1.0","6","6.35","5","0","0","0","1","0","0","0.00","0","0","0","0","0","0",
"Mateo Klimowicz","deGER","MF,FW","Stuttgart","deBundesliga","21","2000","6.7","19","2.83","11","0","2","2","4","0","1","0.15","1","0","0","0","0","0",
"Fabian Klos","deGER","FW","Arminia","deBundesliga","33","1987","15.8","27","1.71","25","0","1","1","0","0","2","0.13","2","0","0","0","0","0",
"Lukas Klostermann","deGER","DF","RB Leipzig","deBundesliga","25","1996","18.3","12","0.66","12","0","0","0","0","0","1","0.05","1","0","0","0","0","0",
"Justin Kluivert","nlNED","MF","Nice","frLigue 1","22","1999","20.8","64","3.06","34","22","5","2","1","0","8","0.38","3","3","2","0","0","0",
"Lukas Klünter","deGER","DF","Hertha BSC","deBundesliga","25","1996","2.2","4","1.86","3","0","1","0","0","0","0","0.00","0","0","0","0","0","0",
"Ansgar Knauff","deGER","FW,MF","Dortmund","deBundesliga","19","2002","1.3","3","2.37","3","0","0","0","0","0","0","0.00","0","0","0","0","0","0",
"Ansgar Knauff","deGER","DF,MF","Eint Frankfurt","deBundesliga","19","2002","8.4","23","2.73","16","1","2","1","3","0","3","0.36","2","0","1","0","0","0",
"Robin Knoche","deGER","DF","Union Berlin","deBundesliga","29","1992","33.0","19","0.58","17","0","0","0","2","0","0","0.00","0","0","0","0","0","0",
"Gregor Kobel","chSUI","GK","Dortmund","deBundesliga","23","1997","28.5","4","0.14","2","2","0","0","0","0","1","0.04","1","0","0","0","0","0",
"Robin Koch","deGER","MF,DF","Leeds United","engPremier League","25","1996","17.5","24","1.37","21","1","0","1","1","0","2","0.11","2","0","0","0","0","0",
"Samuel Koeberlé","frFRA","FW","Reims","frLigue 1","16","2004","0.0","0","0.00","0","0","0","0","0","0","0","0.00","0","0","0","0","0","0",
"Philippe Koffi","ciCIV","FW","Reims","frLigue 1","19","2002","4.2","11","2.63","5","0","1","2","3","0","2","0.48","1","0","0","1","0","0",
"Dominik Kohr","deGER","MF","Mainz 05","deBundesliga","27","1994","17.9","46","2.57","36","1","1","4","2","2","10","0.56","8","0","0","1","1","0",
"Koba Koindredi","frFRA","MF","Valencia","esLa Liga","19","2001","2.0","4","1.98","3","0","0","0","1","0","0","0.00","0","0","0","0","0","0",
"Koke","esESP","MF","Atlético Madrid","esLa Liga","29","1992","27.9","67","2.40","59","2","1","2","3","0","11","0.39","11","0","0","0","0","0",
"Aleksandr Kokorin","ruRUS","FW,MF","Fiorentina","itSerie A","30","1991","0.6","0","0.00","0","0","0","0","0","0","0","0.00","0","0","0","0","0","0",
"Aleksandar Kolarov","rsSRB","DF","Inter","itSerie A","35","1985","0.5","0","0.00","0","0","0","0","0","0","0","0.00","0","0","0","0","0","0",
"Sead Kolašinac","baBIH","DF","Arsenal","engPremier League","28","1993","1.0","0","0.00","0","0","0","0","0","0","0","0.00","0","0","0","0","0","0",
"Sead Kolašinac","baBIH","DF","Marseille","frLigue 1","28","1993","4.9","7","1.43","6","1","0","0","0","0","1","0.20","1","0","0","0","0","0",
"Luca Koleosho","itITA","FW","Espanyol","esLa Liga","16","2004","0.0","0","0.00","0","0","0","0","0","0","0","0.00","0","0","0","0","0","0",
"Randal Kolo Muani","frFRA","FW,MF","Nantes","frLigue 1","22","1998","32.8","83","2.53","53","0","9","7","13","1","13","0.40","7","0","3","1","2","0",
"Timothée Kolodziejczak","frFRA","DF","Saint-Étienne","frLigue 1","29","1991","28.5","36","1.26","32","1","0","2","0","1","4","0.14","3","0","0","1","0","0",
"Ghislain Konan","ciCIV","DF","Reims","frLigue 1","25","1995","26.9","54","2.01","45","2","4","1","2","0","6","0.22","5","0","1","0","0","0",
"Ibrahima Konaté","frFRA","DF","Liverpool","engPremier League","22","1999","11.0","6","0.55","5","0","0","0","0","1","3","0.27","3","0","0","0","0","0",
"Geoffrey Kondogbia","cfCTA","MF,DF","Atlético Madrid","esLa Liga","28","1993","20.9","25","1.20","20","0","2","0","0","3","4","0.19","3","0","0","0","0","1",
"Ibrahima Koné","mlMLI","FW","Lorient","frLigue 1","22","1999","8.1","27","3.32","17","0","3","3","3","1","3","0.37","2","0","1","0","0","0",
"Manu Koné","frFRA","MF","Gladbach","deBundesliga","20","2001","24.3","49","2.11","38","0","5","1","5","0","4","0.17","2","0","0","0","2","0",
"Youssouf Koné","mlMLI","DF","Troyes","frLigue 1","26","1995","10.9","13","1.19","10","0","3","0","0","0","1","0.09","1","0","0","0","0","0",
"Ezri Konsa","engENG","DF","Aston Villa","engPremier League","23","1997","27.5","13","0.47","11","0","0","2","0","0","0","0.00","0","0","0","0","0","0",
"Teun Koopmeiners","nlNED","MF","Atalanta","itSerie A","23","1998","23.6","93","3.94","69","14","5","3","1","1","5","0.21","5","0","0","0","0","0",
"Laurent Koscielny","frFRA","DF","Bordeaux","frLigue 1","35","1985","10.4","9","0.87","9","0","0","0","0","0","1","0.10","1","0","0","0","0","0",
"Odilon Kossounou","ciCIV","DF","Leverkusen","deBundesliga","20","2001","19.9","16","0.80","14","0","0","1","0","1","1","0.05","1","0","0","0","0","0",
"Filip Kostić","rsSRB","DF,FW","Eint Frankfurt","deBundesliga","28","1992","28.0","141","5.03","74","48","5","12","2","0","13","0.46","8","4","0","1","0","0",
"Rominigue Kouamé","mlMLI","MF","Troyes","frLigue 1","24","1996","33.0","64","1.94","48","1","8","3","3","1","8","0.24","6","0","1","1","0","0",
"Kalidou Koulibaly","snSEN","DF","Napoli","itSerie A","30","1991","26.7","19","0.71","15","0","1","2","1","0","4","0.15","3","0","0","1","0","0",
"Jules Koundé","frFRA","DF","Sevilla","esLa Liga","22","1998","30.4","43","1.41","35","0","4","2","2","0","3","0.10","2","0","1","0","0","0",
"Christos Kourfalidis","grGRE","MF,FW","Cagliari","itSerie A","18","2002","0.2","2","10.00","2","0","0","0","0","0","0","0.00","0","0","0","0","0","0",
"Boubakar Kouyaté","mlMLI","DF","Metz","frLigue 1","24","1997","29.6","14","0.47","8","0","1","3","0","2","1","0.03","1","0","0","0","0","0",
"Cheikhou Kouyaté","snSEN","MF","Crystal Palace","engPremier League","31","1989","21.9","15","0.68","13","0","1","0","0","1","1","0.05","1","0","0","0","0","0",
"Mateo Kovačić","hrCRO","MF","Chelsea","engPremier League","27","1994","17.3","69","3.98","58","0","4","3","3","1","8","0.46","7","0","0","0","0","1",
"Viktor Kovalenko","uaUKR","MF","Spezia","itSerie A","25","1996","14.7","27","1.84","21","3","1","0","1","1","4","0.27","4","0","0","0","0","0",
"Emil Krafth","seSWE","DF","Newcastle Utd","engPremier League","26","1994","18.2","19","1.05","11","4","1","1","1","1","2","0.11","2","0","0","0","0","0",
"Alex Král","czCZE","MF","West Ham","engPremier League","23","1998","0.0","0","0.00","0","0","0","0","0","0","0","0.00","0","0","0","0","0","0",
"Andrej Kramarić","hrCRO","FW,MF","Hoffenheim","deBundesliga","30","1991","30.1","98","3.26","74","5","5","8","6","0","14","0.47","14","0","0","0","0","0",
"Christoph Kramer","deGER","MF","Gladbach","deBundesliga","30","1991","8.3","10","1.20","10","0","0","0","0","0","0","0.00","0","0","0","0","0","0",
"Jean-Philippe Krasso","ciCIV","FW","Saint-Étienne","frLigue 1","24","1997","5.0","15","2.97","8","0","4","1","2","0","4","0.79","3","0","0","1","0","0",
"Julian Kristoffersen","noNOR","FW","Salernitana","itSerie A","24","1997","0.1","0","0.00","0","0","0","0","0","0","0","0.00","0","0","0","0","0","0",
"Toni Kroos","deGER","MF","Real Madrid","esLa Liga","31","1990","23.4","88","3.77","60","25","2","0","0","1","4","0.17","3","1","0","0","0","0",
"Florian Krüger","deGER","FW,MF","Arminia","deBundesliga","22","1999","12.5","25","2.02","22","0","2","1","0","0","2","0.16","2","0","0","0","0","0",
"Tim Krul","nlNED","GK","Norwich City","engPremier League","33","1988","29.0","6","0.21","3","3","0","0","0","0","0","0.00","0","0","0","0","0","0",
"Rade Krunić","baBIH","MF,FW","Milan","itSerie A","27","1993","15.7","39","2.48","32","0","1","3","3","0","3","0.19","1","0","0","2","0","0",
"Max Kruse","deGER","MF,FW","Wolfsburg","deBundesliga","33","1988","12.5","34","2.71","28","0","0","4","2","0","7","0.56","6","0","0","0","1","0",
"Max Kruse","deGER","FW,MF","Union Berlin","deBundesliga","33","1988","14.1","64","4.54","47","7","2","7","1","0","10","0.71","7","0","0","3","0","0",
"Lukas Kübler","deGER","DF,MF","Freiburg","deBundesliga","28","1992","25.9","38","1.47","31","3","0","2","2","0","2","0.08","1","1","0","0","0","0",
"Takefusa Kubo","jpJPN","FW,MF","Mallorca","esLa Liga","20","2001","17.8","75","4.20","47","6","8","3","10","1","4","0.22","3","0","0","0","1","0",
"Juraj Kucka","skSVK","MF","Watford","engPremier League","34","1987","21.3","42","1.97","27","0","5","2","7","1","2","0.09","1","0","1","0","0","0",
"Mykola Kukharevych","uaUKR","FW","Troyes","frLigue 1","20","2001","0.2","1","6.00","1","0","0","0","0","0","0","0.00","0","0","0","0","0","0",
"Dejan Kulusevski","seSWE","MF,FW","Tottenham","engPremier League","21","2000","14.0","51","3.64","39","0","5","6","1","0","13","0.93","11","0","1","1","0","0",
"Dejan Kulusevski","seSWE","FW,MF","Juventus","itSerie A","21","2000","8.6","25","2.92","17","0","5","2","1","0","5","0.58","3","0","2","0","0","0",
"Marash Kumbulla","alALB","DF","Roma","itSerie A","21","2000","11.4","6","0.53","5","1","0","0","0","0","0","0.00","0","0","0","0","0","0",
"Fabian Kunze","deGER","MF","Arminia","deBundesliga","23","1998","14.0","18","1.29","12","0","2","0","4","0","0","0.00","0","0","0","0","0","0",
"Enock Kwateng","frFRA","DF","Bordeaux","frLigue 1","24","1997","22.2","32","1.44","25","3","3","0","0","1","0","0.00","0","0","0","0","0","0",
"Grejohn Kyei","frFRA","FW","Clermont Foot","frLigue 1","25","1995","4.4","11","2.50","8","0","1","2","0","0","1","0.23","1","0","0","0","0","0",
"Giorgos Kyriakopoulos","grGRE","DF,FW","Sassuolo","itSerie A","25","1996","21.9","65","2.97","44","6","5","2","6","2","9","0.41","6","1","0","0","2","0",
"Andrea La Mantia","itITA","FW,MF","Empoli","itSerie A","30","1991","5.4","13","2.40","9","0","0","3","1","0","3","0.55","1","0","0","1","1","0",
"Gaëtan Laborde","frFRA","FW","Montpellier","frLigue 1","27","1994","3.8","10","2.65","6","0","0","2","0","2","0","0.00","0","0","0","0","0","0",
"Gaëtan Laborde","frFRA","FW","Rennes","frLigue 1","27","1994","30.3","79","2.61","61","0","1","16","0","1","19","0.63","13","0","1","4","0","1",
"Alexandre Lacazette","frFRA","FW","Arsenal","engPremier League","30","1991","19.8","71","3.58","49","0","4","6","10","2","9","0.45","6","0","0","1","1","1",
"Tom Lacoux","frFRA","DF,MF","Bordeaux","frLigue 1","19","2002","10.1","13","1.29","8","1","0","0","2","2","3","0.30","1","1","0","0","0","1",
"Lenny Lacroix","frFRA","DF","Metz","frLigue 1","18","2003","2.2","2","0.90","1","0","0","1","0","0","1","0.45","0","0","0","1","0","0",
"Maxence Lacroix","frFRA","DF","Wolfsburg","deBundesliga","21","2000","27.7","26","0.94","20","1","1","3","0","1","0","0.00","0","0","0","0","0","0",
"Alban Lafont","ciCIV","GK","Nantes","frLigue 1","22","1999","38.0","4","0.11","3","1","0","0","0","0","1","0.03","1","0","0","0","0","0",
"Víctor Laguardia","esESP","DF","Alavés","esLa Liga","31","1989","33.8","16","0.47","12","3","0","1","0","0","3","0.09","1","1","0","1","0","0",
"Konrad Laimer","atAUT","MF","RB Leipzig","deBundesliga","24","1997","13.8","34","2.47","28","0","3","2","1","0","7","0.51","5","0","1","1","0","0",
"Stefan Lainer","atAUT","DF","Gladbach","deBundesliga","28","1992","16.3","37","2.41","30","1","1","0","5","0","6","0.39","4","0","1","0","1","0",
"Diego Lainez","mxMEX","FW","Betis","esLa Liga","21","2000","1.6","5","3.21","3","0","2","0","0","0","0","0.00","0","0","0","0","0","0",
"Adam Lallana","engENG","MF","Brighton","engPremier League","33","1988","17.3","28","1.62","24","0","0","2","2","0","4","0.23","4","0","0","0","0","0",
"Vassilis Lambropoulos","grGRE","DF","Bochum","deBundesliga","31","1990","13.0","8","0.62","7","0","0","1","0","0","0","0.00","0","0","0","0","0","0",
"Érik Lamela","arARG","FW,MF","Sevilla","esLa Liga","29","1992","11.3","44","3.91","38","1","3","0","1","1","4","0.36","4","0","0","0","0","0",
"Mohamed Lamine Bayo","gnGUI","FW","Clermont Foot","frLigue 1","23","1998","26.8","63","2.35","44","0","10","7","1","1","8","0.30","5","0","1","2","0","0",
"Didier Lamkel Zé","cmCMR","FW","Metz","frLigue 1","24","1996","6.7","16","2.38","10","0","1","2","3","0","1","0.15","0","0","0","1","0","0",
"Sam Lammers","nlNED","FW,MF","Atalanta","itSerie A","24","1997","0.4","0","0.00","0","0","0","0","0","0","0","0.00","0","0","0","0","0","0",
"Sam Lammers","nlNED","FW,MF","Eint Frankfurt","deBundesliga","24","1997","5.7","10","1.74","8","1","0","1","0","0","0","0.00","0","0","0","0","0","0",
"Tariq Lamptey","ghGHA","DF,FW","Brighton","engPremier League","20","2000","17.3","54","3.11","37","2","4","3","7","1","3","0.17","3","0","0","0","0","0",
"Manuel Lanzini","arARG","MF,FW","West Ham","engPremier League","28","1993","19.8","60","3.02","51","4","3","0","1","1","9","0.45","7","0","1","0","0","1",
"Aymeric Laporte","esESP","DF","Manchester City","engPremier League","27","1994","31.4","40","1.27","34","0","1","4","1","0","6","0.19","3","0","0","2","1","0",
"Julien Laporte","frFRA","DF","Lorient","frLigue 1","27","1993","32.1","12","0.37","11","1","0","0","0","0","1","0.03","1","0","0","0","0","0",
"Yasser Larouci","dzALG","DF","Troyes","frLigue 1","20","2001","3.8","13","3.41","7","1","2","0","3","0","1","0.26","0","0","0","0","1","0",
"Kevin Lasagna","itITA","MF,FW","Hellas Verona","itSerie A","28","1992","13.2","37","2.82","26","0","1","6","3","1","7","0.53","6","0","0","0","1","0",
"Jamaal Lascelles","engENG","DF","Newcastle Utd","engPremier League","27","1993","22.9","10","0.44","9","0","0","1","0","0","1","0.04","1","0","0","0","0","0",
"Bryan Lasme","frFRA","FW","Arminia","deBundesliga","22","1998","9.7","19","1.95","13","0","3","1","2","0","1","0.10","1","0","0","0","0","0",
"Paul Lasne","frFRA","MF","Brest","frLigue 1","32","1989","9.4","20","2.13","16","0","0","1","3","0","1","0.11","1","0","0","0","0","0",
"Juanmi Latasa","esESP","FW","Real Madrid","esLa Liga","20","2001","0.1","0","0.00","0","0","0","0","0","0","0","0.00","0","0","0","0","0","0",
"Toni Lato","esESP","DF","Valencia","esLa Liga","23","1997","6.6","10","1.53","9","1","0","0","0","0","1","0.15","1","0","0","0","0","0",
"Armand Lauriente","frFRA","FW,MF","Lorient","frLigue 1","22","1998","27.5","99","3.60","57","5","12","16","6","3","8","0.29","4","0","2","2","0","0",
"Darko Lazović","rsSRB","DF","Hellas Verona","itSerie A","30","1990","30.7","91","2.96","79","4","3","5","0","0","11","0.36","11","0","0","0","0","0",
"Manuel Lazzari","itITA","DF","Lazio","itSerie A","27","1993","18.5","34","1.84","26","2","2","0","3","1","11","0.60","6","1","1","0","2","1",
"Théo Le Bris","frFRA","MF","Lorient","frLigue 1","18","2002","0.7","0","0.00","0","0","0","0","0","0","0","0.00","0","0","0","0","0","0",
"Jérémy Le Douaron","frFRA","FW,MF","Brest","frLigue 1","23","1998","16.1","25","1.56","20","0","1","2","2","0","5","0.31","4","0","1","0","0","0",
"Enzo Le Fée","frFRA","MF,FW","Lorient","frLigue 1","21","2000","24.4","101","4.14","59","24","5","3","6","4","8","0.33","4","1","1","0","2","0",
"Vincent Le Goff","frFRA","DF","Lorient","frLigue 1","31","1989","34.0","69","2.03","57","6","2","2","1","1","5","0.15","4","0","0","1","0","0",
"Maxime Le Marchand","frFRA","DF","Strasbourg","frLigue 1","31","1989","9.6","5","0.52","4","0","0","0","0","1","1","0.10","1","0","0","0","0","0",
"Robin Le Normand","esESP","DF","Real Sociedad","esLa Liga","24","1996","37.0","9","0.24","7","0","0","2","0","0","2","0.05","2","0","0","0","0","0",
"Patrick Leal","usUSA","FW","Venezia","itSerie A","18","2003","0.0","0","0.00","0","0","0","0","0","0","0","0.00","0","0","0","0","0","0",
"Rafael Leão","ptPOR","FW","Milan","itSerie A","22","1999","28.9","113","3.90","65","0","28","9","11","0","19","0.66","13","0","5","0","1","0",
"Jean-Louis Leca","frFRA","GK","Lens","frLigue 1","35","1985","25.7","1","0.04","0","1","0","0","0","0","1","0.04","0","1","0","0","0","0",
"Jeremías Ledesma","arARG","GK","Cádiz","esLa Liga","28","1993","38.0","9","0.24","4","3","0","0","2","0","1","0.03","1","0","0","0","0","0",
"Pierre Lees-Melou","frFRA","MF","Norwich City","engPremier League","28","1993","25.2","55","2.18","48","1","1","1","1","3","2","0.08","1","0","0","0","1","0",
"Wu Lei","cnCHN","FW,MF","Espanyol","esLa Liga","29","1991","5.3","9","1.72","8","0","0","1","0","0","0","0.00","0","0","0","0","0","0",
"Maxim Leitsch","deGER","DF","Bochum","deBundesliga","23","1998","17.1","10","0.59","9","0","0","1","0","0","2","0.12","2","0","0","0","0","0",
"Lucas Leiva","brBRA","MF","Lazio","itSerie A","34","1987","18.9","21","1.11","17","1","0","0","1","2","3","0.16","3","0","0","0","0","0",
"Florian Lejeune","frFRA","DF","Alavés","esLa Liga","30","1991","30.0","12","0.40","10","2","0","0","0","0","1","0.03","1","0","0","0","0","0",
"Iñigo Lekue","esESP","DF","Athletic Club","esLa Liga","28","1993","21.4","34","1.59","25","6","0","1","0","2","5","0.23","3","1","0","0","0","1",
"Thomas Lemar","frFRA","MF","Atlético Madrid","esLa Liga","25","1995","16.0","66","4.12","45","9","4","5","3","0","11","0.69","7","1","1","2","0","0",
"Félix Lemaréchal","frFRA","MF","Monaco","frLigue 1","17","2003","0.1","0","0.00","0","0","0","0","0","0","0","0.00","0","0","0","0","0","0",
"Mario Lemina","gaGAB","MF","Nice","frLigue 1","27","1993","21.9","33","1.51","26","0","0","0","4","3","2","0.09","1","0","0","0","1","0",
"Fabien Lemoine","frFRA","MF","Lorient","frLigue 1","34","1987","12.4","22","1.77","20","2","0","0","0","0","1","0.08","1","0","0","0","0","0",
"Tim Lemperle","deGER","FW,MF","Köln","deBundesliga","19","2002","1.7","12","7.25","10","0","0","1","1","0","0","0.00","0","0","0","0","0","0",
"Ruben Lendinez","esESP","DF","Valencia","esLa Liga","18","2003","1.5","2","1.31","1","0","0","1","0","0","1","0.66","1","0","0","0","0","0",
"Clément Lenglet","frFRA","DF","Barcelona","esLa Liga","26","1995","9.2","9","0.98","7","0","0","1","0","1","4","0.44","3","0","0","0","0","1",
"Aaron Lennon","engENG","MF,FW","Burnley","engPremier League","34","1987","17.2","33","1.92","21","0","5","2","5","0","4","0.23","1","0","2","0","1","0",
"Bernd Leno","deGER","GK","Arsenal","engPremier League","29","1992","4.0","0","0.00","0","0","0","0","0","0","0","0.00","0","0","0","0","0","0",
"Christopher Lenz","deGER","DF","Eint Frankfurt","deBundesliga","26","1994","7.4","24","3.25","15","7","0","1","1","0","2","0.27","1","1","0","0","0","0",
"Léo Leroy","frFRA","MF","Montpellier","frLigue 1","21","2000","7.0","8","1.15","8","0","0","0","0","0","0","0.00","0","0","0","0","0","0",
"Alexandre Letellier","frFRA","GK","Paris S-G","frLigue 1","30","1990","0.1","0","0.00","0","0","0","0","0","0","0","0.00","0","0","0","0","0","0",
"Robert Lewandowski","plPOL","FW","Bayern Munich","deBundesliga","32","1988","32.7","109","3.33","63","1","18","16","10","1","15","0.46","8","0","3","3","1","0",
"Jamie Leweling","deGER","FW,MF","Greuther Fürth","deBundesliga","20","2001","21.8","45","2.07","22","0","10","3","8","2","5","0.23","2","0","2","0","1","0",
"Jamal Lewis","nirNIR","DF","Newcastle Utd","engPremier League","23","1998","2.9","2","0.69","2","0","0","0","0","0","1","0.34","1","0","0","0","0","0",
"Luca Lezzerini","itITA","GK","Venezia","itSerie A","26","1995","5.5","1","0.18","0","1","0","0","0","0","0","0.00","0","0","0","0","0","0",
"Ben Lhassine Kone","ciCIV","MF","Torino","itSerie A","21","2000","0.9","2","2.22","2","0","0","0","0","0","0","0.00","0","0","0","0","0","0",
"Yanis Lhery","frFRA","FW,MF","Saint-Étienne","frLigue 1","18","2003","0.8","3","3.75","0","0","1","2","0","0","0","0.00","0","0","0","0","0","0",
"Dimitri Liénard","frFRA","DF,MF","Strasbourg","frLigue 1","33","1988","22.7","70","3.08","40","24","0","3","2","1","10","0.44","7","1","0","1","1","0",
"Philipp Lienhart","atAUT","DF","Freiburg","deBundesliga","25","1996","31.9","26","0.82","19","2","0","4","1","0","1","0.03","0","0","0","1","0","0",
"Matthijs de Ligt","nlNED","DF","Juventus","itSerie A","21","1999","29.7","22","0.74","16","0","1","3","1","1","2","0.07","2","0","0","0","0","0",
"Isaac Lihadji","frFRA","MF,FW","Lille","frLigue 1","19","2002","2.6","18","6.86","13","1","1","1","2","0","4","1.53","3","0","0","0","1","0",
"Anderson Lima","brBRA","MF","Lazio","itSerie A","21","1999","0.7","1","1.38","0","0","0","0","0","1","0","0.00","0","0","0","0","0","0",
"Andreas Linde","seSWE","GK","Greuther Fürth","deBundesliga","28","1993","12.0","3","0.25","3","0","0","0","0","0","0","0.00","0","0","0","0","0","0",
"Victor Lindelöf","seSWE","DF","Manchester Utd","engPremier League","27","1994","26.2","13","0.50","12","0","0","0","0","1","4","0.15","3","0","0","0","0","1",
"Jesper Lindstrøm","dkDEN","MF,FW","Eint Frankfurt","deBundesliga","21","2000","22.0","89","4.05","58","11","10","7","3","0","8","0.36","5","2","0","1","0","0",
"Karol Linetty","plPOL","MF,FW","Torino","itSerie A","26","1995","10.0","33","3.32","26","2","1","3","0","1","2","0.20","2","0","0","0","0","0",
"Jesse Lingard","engENG","FW,MF","Manchester Utd","engPremier League","28","1992","4.1","16","3.92","13","0","0","2","1","0","1","0.25","0","0","0","1","0","0",
"Pol Lirola","esESP","DF,FW","Marseille","frLigue 1","23","1997","19.7","56","2.85","51","2","1","2","0","0","4","0.20","4","0","0","0","0","0",
"Valentino Livramento","engENG","DF","Southampton","engPremier League","18","2002","24.5","44","1.80","37","0","2","1","3","1","3","0.12","1","0","1","0","1","0",
"Dejan Ljubicic","atAUT","MF,FW","Köln","deBundesliga","23","1997","21.9","76","3.48","64","1","3","5","3","0","7","0.32","6","0","0","1","0","0",
"Javier Llabrés","esESP","FW,MF","Mallorca","esLa Liga","18","2002","1.5","4","2.73","2","0","1","1","0","0","0","0.00","0","0","0","0","0","0",
"Diego Llorente","esESP","DF","Leeds United","engPremier League","27","1993","26.0","9","0.35","7","0","0","0","1","1","0","0.00","0","0","0","0","0","0",
"Marcos Llorente","esESP","MF,DF","Atlético Madrid","esLa Liga","26","1995","27.2","57","2.10","51","3","1","0","2","0","5","0.18","5","0","0","0","0","0",
"Hugo Lloris","frFRA","GK","Tottenham","engPremier League","34","1986","38.0","6","0.16","6","0","0","0","0","0","3","0.08","3","0","0","0","0","0",
"Giovani Lo Celso","arARG","MF,FW","Tottenham","engPremier League","25","1996","2.6","10","3.78","5","2","1","1","1","0","0","0.00","0","0","0","0","0","0",
"Giovani Lo Celso","arARG","FW,MF","Villarreal","esLa Liga","25","1996","11.0","35","3.17","25","3","3","2","2","0","2","0.18","0","1","0","0","1","0",
"Julen Lobete","esESP","FW,MF","Real Sociedad","esLa Liga","20","2000","3.2","4","1.26","2","0","0","1","1","0","0","0.00","0","0","0","0","0","0",
"Stanislav Lobotka","skSVK","MF","Napoli","itSerie A","26","1994","18.7","38","2.03","36","0","0","0","2","0","1","0.05","0","0","0","0","1","0",
"Jürgen Locadia","cwCUW","MF,FW","Brighton","engPremier League","27","1993","0.3","0","0.00","0","0","0","0","0","0","0","0.00","0","0","0","0","0","0",
"Jürgen Locadia","cwCUW","FW,MF","Bochum","deBundesliga","27","1993","4.9","18","3.64","11","0","0","5","2","0","3","0.61","2","0","0","1","0","0",
"Manuel Locatelli","itITA","MF","Juventus","itSerie A","23","1998","24.0","57","2.38","52","0","1","3","0","1","8","0.33","7","0","0","1","0","0",
"Bradley Locko","frFRA","MF,DF","Reims","frLigue 1","19","2002","11.2","20","1.78","16","1","2","0","0","1","7","0.62","6","1","0","0","0","0",
"Renan Lodi","brBRA","DF","Atlético Madrid","esLa Liga","23","1998","13.1","20","1.53","18","1","0","0","1","0","3","0.23","3","0","0","0","0","0",
"Ruben Loftus-Cheek","engENG","MF,DF","Chelsea","engPremier League","25","1996","15.5","56","3.62","44","0","3","4","3","2","6","0.39","3","0","0","2","0","1",
"Kevin Long","ieIRL","DF","Burnley","engPremier League","30","1990","4.6","1","0.22","1","0","0","0","0","0","0","0.00","0","0","0","0","0","0",
