Name, Nation, Position, Club, League, Age, YearBorn,90s,CrdY, CrdR,2CrdY,FoulsCommitted, FoulsDrawn, Offsides,Crosses,Ints,TklW,PKWon,PKCon,OG,BallRecoveries,AerialsWon,AerialsLost,AerialsWon%,Matches
"Kiernan Dewsbury-Hall","engENG","MF","Leicester City","engPremier League","23","1998","25.6","5","1","1","37","35","1","46","28","29","0","0","0","149","15","13","53.6",
"Samuel Di Carmine","itITA","FW,MF","Cremonese","itSerie A","33","1988","0.3","0","0","0","0","0","0","0","0","0","0","0","0","1","0","2","0.0",
"Federico Di Francesco","itITA","FW,MF","Lecce","itSerie A","28","1994","22.6","5","0","0","43","32","13","45","8","16","1","0","0","86","7","21","25.0",
"Michele Di Gregorio","itITA","GK","Monza","itSerie A","25","1997","37.0","0","0","0","0","3","0","0","4","0","0","0","0","31","4","1","80.0",
"Giovanni Di Lorenzo","itITA","DF","Napoli","itSerie A","28","1993","36.2","2","0","0","31","36","4","88","30","29","0","0","0","171","41","34","54.7",
"Ángel Di María","arARG","FW,MF","Juventus","itSerie A","34","1988","15.1","1","1","0","6","24","4","97","7","5","0","0","0","52","1","6","14.3",
"Boulaye Dia","snSEN","FW,MF","Salernitana","itSerie A","25","1996","28.0","4","0","0","28","43","13","6","7","5","0","0","0","97","20","58","25.6",
"Moussa Diaby","frFRA","FW,MF","Leverkusen","deBundesliga","23","1999","30.0","4","0","0","18","24","10","95","5","8","1","0","0","87","2","20","9.1",
"Mouctar Diakhaby","gnGUI","DF","Valencia","esLa Liga","25","1996","27.2","7","1","1","23","13","4","1","20","16","0","0","0","149","48","40","54.5",
"Mamadou Diakhon","frFRA","FW","Reims","frLigue 1","16","2005","0.2","0","0","0","0","0","0","0","1","0","0","0","0","1","0","0","",
"Bafodé Diakité","frFRA","DF","Lille","frLigue 1","21","2001","29.5","6","0","0","45","13","0","19","17","35","0","0","1","159","41","41","50.0",
"Ibrahim Diakité","gnGUI","DF","Reims","frLigue 1","18","2003","1.5","1","0","0","3","2","0","7","5","3","0","0","0","10","1","2","33.3",
"Abdou Diallo","snSEN","DF,MF","RB Leipzig","deBundesliga","26","1996","5.3","2","0","0","3","2","1","1","8","5","0","1","0","40","12","11","52.2",
"Baila Diallo","frFRA","DF,MF","Clermont Foot","frLigue 1","21","2001","1.0","0","0","0","3","1","0","5","0","0","0","0","0","3","4","4","50.0",
"Habib Diallo","snSEN","FW","Strasbourg","frLigue 1","27","1995","32.0","4","1","1","37","64","19","7","12","10","1","0","0","76","135","158","46.1",
"Ibrahima Diallo","frFRA","MF","Southampton","engPremier League","23","1999","9.1","4","0","0","18","7","0","4","6","15","0","0","0","82","15","9","62.5",
"Ismael Diallo","ciCIV","DF","Ajaccio","frLigue 1","25","1997","24.2","9","1","0","41","33","1","35","30","33","0","2","0","166","26","24","52.0",
"Habib Diarra","snSEN","MF,FW","Strasbourg","frLigue 1","18","2004","18.1","4","0","0","23","22","0","48","11","16","1","0","0","99","12","25","32.4",
"Mamady Diarra","mlMLI","MF,DF","Cádiz","esLa Liga","22","2000","0.7","0","0","0","1","1","0","0","0","1","0","0","0","5","0","0","",
"Moussa Diarra","mlMLI","DF","Toulouse","frLigue 1","21","2000","13.6","0","0","0","19","17","1","13","19","9","0","1","0","69","16","13","55.2",
"Stéphane Diarra","frFRA","FW,MF","Lorient","frLigue 1","23","1998","11.8","1","0","0","7","21","4","15","22","17","0","0","0","94","5","8","38.5",
"Youba Diarra","mlMLI","MF","Cádiz","esLa Liga","24","1998","1.1","2","0","0","3","0","0","0","2","0","0","0","0","12","0","2","0.0",
"Rúben Dias","ptPOR","DF","Manchester City","engPremier League","25","1997","22.2","3","0","0","19","7","0","1","18","13","0","0","0","99","44","28","61.1",
"Krépin Diatta","snSEN","MF,FW","Monaco","frLigue 1","23","1999","23.0","3","0","0","20","26","10","54","17","21","2","0","0","94","41","40","50.6",
"Mory Diaw","snSEN","GK","Clermont Foot","frLigue 1","29","1993","37.0","0","0","0","0","6","0","0","2","0","0","0","0","31","5","0","100.0",
"Brahim Díaz","maMAR","MF,FW","Milan","itSerie A","22","1999","21.4","3","0","0","29","50","2","20","7","15","1","0","0","100","4","24","14.3",
"Luis Díaz","coCOL","FW","Liverpool","engPremier League","25","1997","11.1","2","0","0","20","24","3","8","6","11","0","0","0","50","8","23","25.8",
"Justin Diehl","deGER","MF,FW","Köln","deBundesliga","17","2004","0.2","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","",
"Bamba Dieng","snSEN","FW,MF","Marseille","frLigue 1","22","2000","2.2","1","0","0","8","6","1","1","0","4","1","0","0","7","9","10","47.4",
"Bamba Dieng","snSEN","FW","Lorient","frLigue 1","22","2000","8.3","1","0","0","21","31","5","5","2","10","0","0","0","18","9","16","36.0",
"Eric Dier","engENG","DF","Tottenham","engPremier League","28","1994","31.3","3","0","0","25","10","1","11","35","19","0","0","0","140","80","35","69.6",
"Florian Dietz","deGER","FW","Köln","deBundesliga","23","1998","4.4","1","0","0","11","1","1","4","0","1","0","0","0","8","24","12","66.7",
"Lucas Digne","frFRA","DF","Aston Villa","engPremier League","29","1993","16.7","5","0","0","19","23","2","77","18","12","0","1","1","86","26","17","60.5",
"Federico Dimarco","itITA","DF","Inter","itSerie A","24","1997","23.0","0","0","0","12","30","5","207","18","25","0","1","0","122","5","12","29.4",
"Stole Dimitrievski","mkMKD","GK","Rayo Vallecano","esLa Liga","28","1993","36.9","4","0","0","0","3","0","0","1","0","0","0","0","40","9","1","90.0",
"Junior Dina Ebimbe","frFRA","DF,MF","Eint Frankfurt","deBundesliga","21","2000","11.8","4","0","0","15","11","2","8","11","19","0","0","0","73","23","20","53.5",
"Tristan Dingomé","cmCMR","MF","Troyes","frLigue 1","31","1991","1.1","0","0","0","1","1","0","5","0","1","0","0","0","10","1","3","25.0",
"Eren Dinkçi","deGER","FW,MF","Werder Bremen","deBundesliga","20","2001","2.6","0","0","0","5","2","2","4","0","5","0","0","0","7","5","13","27.8",
"Sinaly Diomande","ciCIV","DF","Lyon","frLigue 1","21","2001","21.7","2","1","0","23","22","1","2","49","24","0","1","0","109","56","25","69.1",
"Lois Diony","frFRA","FW","Angers","frLigue 1","29","1992","5.6","1","0","0","10","4","3","3","0","0","0","0","0","9","19","21","47.5",
"Edan Diop","frFRA","DF,FW","Monaco","frLigue 1","17","2004","2.5","0","0","0","7","4","0","7","4","8","0","0","0","16","4","6","40.0",
"Issa Diop","frFRA","DF","Fulham","engPremier League","25","1997","22.4","2","0","0","16","8","3","2","35","19","0","2","0","116","33","24","57.9",
"Sofiane Diop","maMAR","MF,FW","Nice","frLigue 1","22","2000","13.6","1","0","0","9","27","2","44","16","11","0","0","0","94","10","6","62.5",
"Sofiane Diop","maMAR","MF","Monaco","frLigue 1","22","2000","0.7","0","0","0","0","2","1","7","1","0","0","0","0","4","2","0","100.0",
"Yehvann Diouf","snSEN","GK","Reims","frLigue 1","22","1999","31.0","2","0","0","0","10","0","0","1","0","0","0","0","49","13","1","92.9",
"Axel Disasi","frFRA","DF","Monaco","frLigue 1","24","1998","37.0","3","0","0","31","12","0","14","56","20","0","0","0","236","97","41","70.3",
"Tiago Djaló","ptPOR","DF","Lille","frLigue 1","22","2000","22.4","7","0","0","19","18","1","3","23","21","1","1","1","167","28","31","47.5",
"Djené","tgTOG","DF","Getafe","esLa Liga","30","1991","31.6","10","1","0","49","38","1","23","42","28","0","2","0","204","53","30","63.9",
"Moussa Djenepo","mlMLI","DF,FW","Southampton","engPremier League","24","1998","7.9","1","0","0","11","19","1","12","11","11","0","0","0","56","3","10","23.1",
"Koffi Djidji","ciCIV","DF","Torino","itSerie A","29","1992","26.9","3","0","0","27","3","1","13","34","25","0","2","0","141","47","50","48.5",
"Alexander Djiku","ghGHA","DF","Strasbourg","frLigue 1","27","1994","29.7","8","1","0","39","26","2","6","66","36","0","0","0","162","92","35","72.4",
"Berat Djimsiti","alALB","DF","Atalanta","itSerie A","29","1993","20.0","3","0","0","15","8","0","0","36","19","0","0","0","112","59","42","58.4",
"Moussa Djitte","snSEN","FW","Ajaccio","frLigue 1","22","1999","1.5","0","0","0","4","3","0","0","0","0","0","0","0","5","5","6","45.5",
"Ouparine Djoco","gwGNB","GK","Clermont Foot","frLigue 1","24","1998","1.0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","",
"Marko Dmitrović","rsSRB","GK","Sevilla","esLa Liga","30","1992","14.1","1","0","0","0","1","0","0","0","0","0","0","0","23","4","0","100.0",
"Alan Do Marcolino","gaGAB","FW","Rennes","frLigue 1","20","2002","0.2","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","",
"Ritsu Doan","jpJPN","MF,FW","Freiburg","deBundesliga","24","1998","26.9","3","0","0","29","52","6","30","14","29","2","0","0","127","9","39","18.8",
"Dodô","brBRA","DF","Fiorentina","itSerie A","23","1998","25.9","5","1","1","28","40","0","61","25","22","0","1","0","184","19","13","59.4",
"Danilho Doekhi","nlNED","DF","Union Berlin","deBundesliga","24","1998","24.6","0","0","0","20","14","0","10","29","23","1","1","0","103","61","49","55.5",
"Matt Doherty","ieIRL","DF,MF","Tottenham","engPremier League","30","1992","7.4","0","0","0","11","4","0","18","8","10","0","0","0","31","20","13","60.6",
"Matt Doherty","ieIRL","DF","Atlético Madrid","esLa Liga","30","1992","0.2","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","",
"Josh Doig","sctSCO","DF","Hellas Verona","itSerie A","20","2002","15.0","1","0","0","14","7","2","46","11","8","0","0","0","93","16","23","41.0",
"Jeremy Doku","beBEL","MF,FW","Rennes","frLigue 1","20","2002","14.3","0","0","0","16","36","0","24","5","16","0","0","0","89","3","10","23.1",
"Kasper Dolberg","dkDEN","FW","Sevilla","esLa Liga","24","1997","2.2","0","0","0","2","4","0","0","0","0","0","0","0","3","3","4","42.9",
"Kasper Dolberg","dkDEN","FW,MF","Hoffenheim","deBundesliga","24","1997","4.5","0","0","0","5","6","2","1","0","5","0","0","0","6","9","9","50.0",
"Carlos Dominguez","esESP","DF","Celta Vigo","esLa Liga","21","2001","1.2","0","0","0","0","0","0","0","0","1","0","0","0","9","1","0","100.0",
"Nicolás Domínguez","arARG","MF","Bologna","itSerie A","24","1998","25.6","10","0","0","43","32","2","19","21","49","0","1","0","167","37","27","57.8",
"John Donald","esESP","MF,DF","Elche","esLa Liga","21","2000","12.1","3","1","0","23","8","0","0","14","11","0","0","0","52","28","17","62.2",
"Giulio Donati","itITA","DF","Monza","itSerie A","32","1990","4.7","4","2","1","7","6","0","9","4","1","0","0","0","21","4","3","57.1",
"Kyliane Dong","frFRA","MF,FW","Troyes","frLigue 1","17","2004","2.4","0","0","0","1","2","3","6","1","1","0","0","0","5","0","3","0.0",
"Jordan Dongmo","cmCMR","MF","Troyes","frLigue 1","21","2001","0.2","0","0","0","0","1","0","0","0","0","0","0","0","0","0","1","0.0",
"Gianluigi Donnarumma","itITA","GK","Paris S-G","frLigue 1","23","1999","37.9","3","0","0","1","4","0","0","0","0","0","1","0","44","7","1","87.5",
"Niklas Dorsch","deGER","MF","Augsburg","deBundesliga","24","1998","5.4","1","0","0","10","6","0","1","6","12","0","0","0","38","5","7","41.7",
"Jodel Dossou","bjBEN","MF,DF","Clermont Foot","frLigue 1","30","1992","2.9","0","0","0","3","3","3","10","1","4","0","0","0","7","1","4","20.0",
"Lohann Doucet","frFRA","MF,FW","Nantes","frLigue 1","19","2002","1.0","0","0","0","2","0","0","0","2","0","0","0","0","11","0","2","0.0",
"Abdoulaye Doucouré","mlMLI","MF","Everton","engPremier League","29","1993","17.0","6","1","0","21","4","8","8","13","20","0","1","0","100","13","30","30.2",
"Cheick Doucouré","mlMLI","MF","Crystal Palace","engPremier League","22","2000","30.8","10","1","1","38","13","0","6","56","46","0","0","0","220","30","29","50.8",
"Siriné Doucouré","mlMLI","FW,MF","Lorient","frLigue 1","20","2002","1.5","0","0","0","8","9","0","0","1","2","1","0","0","5","5","6","45.5",
"Désiré Doué","frFRA","MF,FW","Rennes","frLigue 1","17","2005","12.4","5","0","0","37","28","4","30","13","18","0","0","0","64","10","13","43.5",
"Guela Doué","ciCIV","FW,MF","Rennes","frLigue 1","19","2002","0.1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","100.0",
"Ismaël Doukouré","frFRA","DF,MF","Strasbourg","frLigue 1","19","2003","25.5","5","0","0","30","27","0","11","27","24","0","0","0","148","29","37","43.9",
"Kamory Doumbia","mlMLI","MF","Reims","frLigue 1","19","2003","12.8","0","0","0","15","9","0","9","13","16","0","0","0","83","7","22","24.1",
"Souleyman Doumbia","ciCIV","DF,FW","Angers","frLigue 1","25","1996","19.9","2","1","0","27","20","3","48","27","31","0","0","0","118","18","14","56.3",
"Flynn Downes","engENG","MF","West Ham","engPremier League","23","1999","8.5","2","0","0","8","12","0","3","7","9","0","0","0","44","9","12","42.9",
"Kami Doyle","engENG","MF","Southampton","engPremier League","16","2005","0.1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0",
"Bartłomiej Drągowski","plPOL","GK","Spezia","itSerie A","24","1997","32.7","1","0","0","0","6","0","0","1","0","0","0","0","38","8","1","88.9",
"Cody Drameh","engENG","DF","Leeds United","engPremier League","20","2001","0.8","0","0","0","1","0","0","1","1","4","0","0","0","5","1","0","100.0",
"Dion Drena Beljo","hrCRO","FW","Augsburg","deBundesliga","20","2002","12.5","2","0","0","26","10","7","5","1","6","0","0","0","38","47","56","45.6",
"Dominick Drexler","deGER","MF,FW","Schalke 04","deBundesliga","32","1990","15.2","3","1","0","26","24","2","47","8","17","0","0","0","89","22","28","44.0",
"Domingos Duarte","ptPOR","DF","Getafe","esLa Liga","27","1995","29.5","11","1","1","32","21","2","0","39","18","0","2","1","126","47","30","61.0",
"Martin Dúbravka","skSVK","GK","Newcastle Utd","engPremier League","33","1989","1.7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","",
"Marvin Ducksch","deGER","FW","Werder Bremen","deBundesliga","28","1994","31.7","4","0","0","3","17","12","164","9","3","1","0","0","98","25","34","42.4",
"Ondrej Duda","skSVK","MF","Hellas Verona","itSerie A","27","1994","11.8","4","0","0","17","26","0","14","13","14","0","0","0","107","11","14","44.0",
"Ondrej Duda","skSVK","MF","Köln","deBundesliga","27","1994","7.7","4","0","0","16","18","1","12","2","8","0","0","0","43","5","11","31.3",
"Shane Duffy","ieIRL","DF,FW","Fulham","engPremier League","30","1992","0.2","0","0","0","0","1","0","0","0","0","0","0","0","2","2","1","66.7",
"Rémy Dugimont","frFRA","FW,MF","Auxerre","frLigue 1","36","1986","1.3","1","0","0","5","1","2","0","0","1","0","0","0","11","7","9","43.8",
"Denzel Dumfries","nlNED","DF","Inter","itSerie A","26","1996","24.6","4","0","0","31","39","2","82","12","18","2","1","1","90","41","41","50.0",
"Alfred Duncan","ghGHA","MF","Fiorentina","itSerie A","29","1993","12.3","3","0","0","26","12","1","26","8","10","0","0","0","67","9","7","56.3",
"Lewis Dunk","engENG","DF","Brighton","engPremier League","30","1991","36.0","4","0","0","18","27","1","2","34","19","0","4","1","253","68","47","59.1",
"Maxime Dupé","frFRA","GK","Toulouse","frLigue 1","29","1993","38.0","2","0","0","1","4","0","0","0","0","0","1","0","27","9","0","100.0",
"Jáder Durán","coCOL","FW,MF","Aston Villa","engPremier League","18","2003","1.5","1","0","0","9","3","3","2","2","2","0","0","0","5","7","10","41.2",
"Pablo Durán","esESP","MF,DF","Celta Vigo","esLa Liga","21","2001","0.4","0","0","0","1","0","1","1","1","0","0","0","0","3","1","1","50.0",
"Julien Duranville","beBEL","MF","Dortmund","deBundesliga","16","2006","0.3","0","0","0","1","1","0","7","0","1","0","0","0","1","0","0","",
"Hugo Duro","esESP","FW","Valencia","esLa Liga","22","1999","15.4","5","0","0","20","35","3","2","2","12","0","0","0","37","32","61","34.4",
"Jean-Kevin Duverne","htHAI","DF","Brest","frLigue 1","25","1997","27.9","2","0","0","39","20","4","85","28","38","2","0","0","159","33","22","60.0",
"Paulo Dybala","arARG","MF,FW","Roma","itSerie A","28","1993","19.3","5","0","0","10","56","5","82","8","4","2","0","0","81","4","16","20.0",
"Edin Džeko","baBIH","FW","Inter","itSerie A","36","1986","19.2","3","0","0","26","24","10","24","3","2","0","0","0","60","41","43","48.8",
"Malcolm Ebiowei","engENG","MF,FW","Crystal Palace","engPremier League","18","2003","0.4","0","0","0","0","1","0","3","0","1","0","0","0","0","0","0","",
"Festy Ebosele","ieIRL","DF","Udinese","itSerie A","19","2002","4.6","4","0","0","11","7","0","16","2","10","0","0","0","36","6","4","60.0",
"Enzo Ebosse","cmCMR","DF","Udinese","itSerie A","23","1999","10.3","3","0","0","9","4","1","15","11","9","0","0","0","48","15","14","51.7",
"Tyronne Ebuehi","ngNGA","DF","Empoli","itSerie A","26","1995","21.4","0","0","0","12","17","3","28","12","14","0","0","0","91","19","32","37.3",
"Ederson","brBRA","GK","Manchester City","engPremier League","28","1993","35.0","3","0","0","1","4","0","0","1","1","0","1","0","35","8","1","88.9",
"Éderson","brBRA","MF","Atalanta","itSerie A","23","1999","24.6","4","0","0","28","43","0","15","36","34","0","1","0","168","20","21","48.8",
"Odsonne Édouard","frFRA","FW","Crystal Palace","engPremier League","24","1998","20.0","3","0","0","28","17","13","4","3","13","0","0","0","55","41","77","34.7",
"Samuel Edozie","engENG","FW,MF","Southampton","engPremier League","19","2003","6.3","0","0","0","1","22","1","11","6","10","1","0","0","30","6","12","33.3",
"Maximilian Eggestein","deGER","MF","Freiburg","deBundesliga","25","1996","27.2","6","0","0","31","21","1","12","36","29","0","0","0","142","57","50","53.3",
"Lilian Egloff","deGER","MF,FW","Stuttgart","deBundesliga","19","2002","2.7","1","0","0","3","5","0","2","1","10","0","0","0","13","3","4","42.9",
"Íñigo Eguaras","esESP","MF","Almería","esLa Liga","30","1992","10.7","6","0","0","7","8","0","3","6","8","0","0","0","67","3","5","37.5",
"Kingsley Ehizibue","nlNED","DF","Udinese","itSerie A","27","1995","17.1","7","0","0","33","20","1","37","10","31","0","0","0","84","15","17","46.9",
"Kingsley Ehizibue","nlNED","DF","Köln","deBundesliga","27","1995","0.7","0","0","0","2","2","0","0","2","0","0","0","0","5","1","0","100.0",
"Julian Eitschberger","deGER","FW","Hertha BSC","deBundesliga","18","2004","0.0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","",
"Chidera Ejuke","ngNGA","FW,MF","Hertha BSC","deBundesliga","24","1998","9.9","0","0","0","2","10","1","16","4","4","0","0","0","66","5","3","62.5",
"Albin Ekdal","seSWE","MF","Spezia","itSerie A","33","1989","19.3","6","1","1","32","28","0","4","26","20","0","0","0","126","36","21","63.2",
"Hugo Ekitike","frFRA","FW","Paris S-G","frLigue 1","20","2002","12.8","0","0","0","15","13","7","2","9","4","0","0","0","42","8","12","40.0",
"Emmanuel Ekong","seSWE","FW,MF","Empoli","itSerie A","20","2002","0.2","0","0","0","0","0","1","0","0","0","0","0","0","2","0","1","0.0",
"Anthony Elanga","seSWE","FW","Manchester Utd","engPremier League","20","2002","4.7","0","0","0","3","7","3","7","2","0","0","0","0","17","8","11","42.1",
"Alberth Elis","hnHON","MF,FW","Brest","frLigue 1","26","1996","2.9","0","0","0","8","5","1","2","1","3","0","0","0","17","3","12","20.0",
"Mikael Ellertsson","isISL","MF,DF","Spezia","itSerie A","20","2002","1.9","3","0","0","6","3","0","3","2","2","0","0","0","7","2","2","50.0",
"Harvey Elliott","engENG","MF,FW","Liverpool","engPremier League","19","2003","17.9","2","0","0","14","25","2","34","15","18","0","0","0","122","4","16","20.0",
"Elif Elmas","mkMKD","FW,MF","Napoli","itSerie A","22","1999","18.1","5","0","0","22","14","3","30","11","13","0","0","0","77","5","14","26.3",
"Mohamed Elneny","egEGY","MF","Arsenal","engPremier League","30","1992","1.3","0","0","0","1","1","0","0","0","1","0","0","0","10","0","2","0.0",
"Aritz Elustondo","esESP","DF","Real Sociedad","esLa Liga","28","1994","16.1","5","1","0","21","9","1","9","20","17","0","0","0","58","18","23","43.9",
"Nico Elvedi","chSUI","DF","Gladbach","deBundesliga","25","1996","31.4","2","0","0","24","11","1","0","35","24","0","0","0","149","71","48","59.7",
"Rodrigo Ely","brBRA","DF","Almería","esLa Liga","28","1993","35.1","10","1","1","25","14","2","3","31","21","0","0","1","142","79","38","67.5",
"Mohamed Elyounoussi","noNOR","MF,FW","Southampton","engPremier League","27","1994","24.1","4","0","0","41","18","3","34","27","28","0","0","0","132","37","44","45.7",
"Adri Embarba","esESP","FW,MF","Almería","esLa Liga","30","1992","16.4","5","1","1","22","30","10","127","9","27","0","0","0","100","8","30","21.1",
"Adri Embarba","esESP","FW","Espanyol","esLa Liga","30","1992","0.4","0","0","0","1","1","0","2","0","0","0","0","0","2","0","1","0.0",
"Breel Embolo","chSUI","FW","Monaco","frLigue 1","25","1997","20.7","3","0","0","50","56","14","4","5","9","2","1","0","59","33","47","41.3",
"Emerson","brBRA","DF","Tottenham","engPremier League","23","1999","19.3","2","1","0","21","33","0","46","18","33","0","0","0","102","28","27","50.9",
"Youssef En-Nesyri","maMAR","FW","Sevilla","esLa Liga","25","1997","18.5","4","0","0","10","11","21","4","4","8","0","0","0","28","60","90","40.0",
"Julio Enciso","pyPAR","FW,MF","Brighton","engPremier League","18","2004","9.0","1","0","0","13","15","3","12","4","4","0","0","0","36","6","8","42.9",
"Wataru Endo","jpJPN","MF","Stuttgart","deBundesliga","29","1993","32.5","3","0","0","40","55","3","7","26","37","1","0","0","231","74","54","57.8",
"Arne Engels","beBEL","MF","Augsburg","deBundesliga","18","2003","16.0","5","0","0","26","20","0","101","15","9","0","0","0","74","10","15","40.0",
"Christian Eriksen","dkDEN","MF","Manchester Utd","engPremier League","30","1992","22.8","3","0","0","13","10","3","81","11","18","0","0","0","151","9","13","40.9",
"Martin Erlic","hrCRO","DF","Sassuolo","itSerie A","24","1998","25.9","2","0","0","21","12","0","2","31","16","0","0","1","126","49","40","55.1",
"Tjark Ernst","deGER","GK","Hertha BSC","deBundesliga","19","2003","1.0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","",
"Gonzalo Escalante","arARG","MF","Cremonese","itSerie A","29","1993","6.2","0","1","0","6","5","0","1","10","8","0","0","0","39","9","9","50.0",
"Gonzalo Escalante","arARG","MF","Cádiz","esLa Liga","29","1993","12.5","4","0","0","14","17","0","4","17","24","0","1","0","86","27","28","49.1",
"Sergio Escudero","esESP","DF","Valladolid","esLa Liga","32","1989","16.0","3","0","0","19","20","1","56","26","19","0","0","0","89","24","24","50.0",
"Alfonso Espino","uyURU","DF","Cádiz","esLa Liga","30","1992","34.7","7","0","0","49","36","3","110","48","56","0","3","0","253","33","43","43.4",
"Bernardo Espinosa","coCOL","DF","Girona","esLa Liga","33","1989","13.6","5","0","0","12","10","0","0","12","2","0","1","0","66","53","28","65.4",
"Salvatore Esposito","itITA","MF","Spezia","itSerie A","21","2000","10.8","5","1","1","11","24","2","54","11","12","0","0","0","63","7","4","63.6",
"Maxime Estève","frFRA","DF","Montpellier","frLigue 1","20","2002","18.3","3","0","0","18","7","0","1","34","13","0","0","1","96","31","26","54.4",
"Pervis Estupiñán","ecECU","DF","Brighton","engPremier League","24","1998","29.7","4","0","0","42","26","11","101","37","31","1","1","0","191","36","28","56.3",
"Jonny Evans","nirNIR","DF","Leicester City","engPremier League","34","1988","11.7","1","0","0","9","7","1","0","18","5","0","0","0","60","26","13","66.7",
"Edu Expósito","esESP","MF","Espanyol","esLa Liga","25","1996","12.9","3","1","0","14","29","0","48","12","20","0","0","0","69","14","12","53.8",
"Eberechi Eze","engENG","MF,FW","Crystal Palace","engPremier League","24","1998","29.3","3","0","0","27","57","4","78","13","24","1","0","0","180","19","32","37.3",
"Kimberly Ezekwem","deGER","DF","Freiburg","deBundesliga","21","2001","0.1","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0.0",
"Nicolás Ezequiel Fernández","arARG","MF,DF","Elche","esLa Liga","22","2000","5.7","2","0","0","11","9","3","33","5","12","0","0","1","39","1","6","14.3",
"Abde Ezzalzouli","maMAR","FW,MF","Osasuna","esLa Liga","20","2001","16.7","4","2","1","27","34","2","76","4","19","0","0","0","71","3","17","15.0",
"Łukasz Fabiański","plPOL","GK","West Ham","engPremier League","37","1985","34.6","1","0","0","0","4","0","0","0","0","0","0","0","17","15","1","93.8",
"Fabinho","brBRA","MF","Liverpool","engPremier League","28","1993","29.7","11","0","0","53","24","0","5","37","38","0","0","0","180","30","21","58.8",
"Fábio","brBRA","DF,MF","Nantes","frLigue 1","32","1990","2.5","1","1","0","3","1","0","6","3","2","0","0","0","12","4","3","57.1",
"Noah Fadiga","snSEN","DF","Brest","frLigue 1","22","1999","14.5","2","0","0","22","18","1","10","26","21","1","1","0","80","8","8","50.0",
"Wout Faes","beBEL","DF","Leicester City","engPremier League","24","1998","31.0","6","1","1","23","17","0","0","41","33","0","0","2","184","58","41","58.6",
"Wout Faes","beBEL","DF","Reims","frLigue 1","24","1998","3.0","2","0","0","2","3","0","0","7","1","0","0","1","15","4","6","40.0",
"Nicolò Fagioli","itITA","MF","Juventus","itSerie A","21","2001","16.9","3","0","0","20","23","1","23","8","19","1","0","0","102","1","7","12.5",
"Ralf Fährmann","deGER","GK","Schalke 04","deBundesliga","33","1988","11.4","0","0","0","0","1","0","0","0","0","0","0","0","21","2","0","100.0",
"Romain Faivre","frFRA","MF,FW","Lorient","frLigue 1","24","1998","13.8","0","0","0","12","35","1","26","1","8","1","0","0","62","0","10","0.0",
"Romain Faivre","frFRA","MF","Lyon","frLigue 1","24","1998","3.3","0","0","0","7","4","0","17","0","3","0","0","0","16","2","1","66.7",
"Radamel Falcao","coCOL","FW,MF","Rayo Vallecano","esLa Liga","36","1986","6.8","4","0","0","16","14","12","0","2","4","0","0","0","19","23","26","46.9",
"Wladimiro Falcone","itITA","GK","Lecce","itSerie A","27","1995","38.0","2","0","0","1","5","0","0","2","0","0","1","0","45","12","2","85.7",
"Fali","esESP","DF,MF","Cádiz","esLa Liga","28","1993","19.0","6","0","0","16","18","1","2","13","19","0","0","0","95","26","26","50.0",
"Fallou Fall","snSEN","DF","Reims","frLigue 1","18","2004","0.4","1","0","0","1","1","0","0","0","0","0","0","0","1","0","0","",
"Mamadou Fall","snSEN","DF","Villarreal","esLa Liga","19","2002","0.3","0","0","0","1","0","0","1","0","0","0","0","0","4","0","0","",
"Davide Faraoni","itITA","DF","Hellas Verona","itSerie A","30","1991","16.5","7","0","0","21","11","4","37","15","24","0","0","0","85","14","21","40.0",
"Ansu Fati","esESP","FW","Barcelona","esLa Liga","19","2002","15.5","3","0","0","18","13","10","9","5","9","0","0","0","65","7","14","33.3",
"Khalil Fayad","frFRA","MF","Montpellier","frLigue 1","18","2004","8.0","1","1","0","17","16","0","10","9","14","0","0","0","47","3","14","17.6",
"Cheikh Faye","snSEN","FW","Montpellier","frLigue 1","23","1999","0.4","0","0","0","0","1","0","0","1","0","0","0","0","1","3","0","100.0",
"Federico Fazio","arARG","DF","Salernitana","itSerie A","35","1987","11.9","2","1","0","11","6","0","4","28","12","0","3","0","74","36","13","73.5",
"Jacopo Fazzini","itITA","MF","Empoli","itSerie A","19","2003","9.2","4","0","0","20","13","0","11","7","17","0","0","0","55","14","30","31.8",
"Zouhair Feddal","maMAR","DF","Valladolid","esLa Liga","33","1989","4.2","1","0","0","4","2","0","1","5","2","0","1","0","19","6","7","46.2",
"Nabil Fekir","frFRA","MF","Betis","esLa Liga","29","1993","10.7","4","1","0","21","39","7","48","1","5","1","0","0","31","8","11","42.1",
"Felipe","brBRA","DF","Nott'ham Forest","engPremier League","33","1989","15.8","4","0","0","15","11","4","2","36","23","0","0","0","108","52","30","63.4",
